FFQ	11	0	0	1	3	5	6	6	4	7	5	7	2	9	21	11	21	15	40	22	74	63	50	56	37	122	82	220	52	171	183	89	99	602	7	241	816	250	692	268	1044	704	1318	1214	2953	993	4726	10510	1562	0
FFQ	12	5	0	3	3	10	3	7	6	9	3	11	3	10	20	11	27	10	52	36	70	86	53	69	41	102	70	226	47	195	145	88	97	671	10	256	792	245	687	226	1091	726	1422	1170	2983	1039	4721	10305	1521	0
FFQ	13	0	0	0	4	4	5	7	11	9	6	8	5	16	22	14	22	12	51	25	70	71	52	81	41	115	75	203	44	201	185	82	97	655	6	229	816	209	766	261	983	703	1362	1216	3060	942	4634	10446	1557	0
FFQ	14	0	0	2	9	4	10	7	10	10	6	10	7	9	25	20	19	18	41	28	73	75	45	64	53	109	71	232	60	199	157	82	123	673	6	256	789	215	717	260	1032	705	1395	1207	2920	1013	4717	10348	1552	0
FFQ	15	0	0	1	9	6	7	5	8	10	10	7	8	12	22	12	24	11	47	24	68	94	46	73	33	104	78	202	51	175	162	80	85	700	6	261	772	206	734	240	1101	688	1362	1229	3017	966	4661	10451	1515	0
FFQ	16	0	0	1	9	8	9	16	13	16	7	16	11	20	18	14	26	40	22	39	64	82	39	72	76	96	77	155	167	265	119	104	245	430	266	499	178	813	535	356	1094	878	1378	1452	1563	2152	3550	5417	6976	0
FFQ	17	0	0	1	5	14	15	12	15	10	4	22	16	26	25	21	24	30	35	37	59	51	48	69	76	88	87	171	198	222	115	119	230	439	286	475	193	765	518	370	1065	897	1392	1580	1615	2048	3636	5350	6909	0
FFQ	18	0	0	4	12	12	10	13	12	10	15	21	15	33	24	19	35	47	35	42	56	65	58	71	88	94	75	175	165	227	117	126	275	418	264	505	184	783	512	327	1066	826	1465	1468	1602	2099	3541	5380	6992	0
FFQ	19	0	0	1	11	9	13	12	14	15	6	24	15	23	22	15	26	32	30	52	78	52	40	82	102	90	94	145	184	259	134	126	256	456	259	481	186	830	465	380	1093	919	1460	1532	1481	1990	3678	5346	6865	0
FFQ	20	0	0	2	10	8	13	7	17	13	6	23	18	26	16	12	26	49	40	43	65	60	41	67	87	112	77	165	204	215	120	115	262	440	272	487	178	891	535	361	1066	878	1350	1522	1566	2114	3659	5415	6730	0
FFQ	21	0	0	0	10	16	6	10	16	11	13	19	15	24	17	16	33	45	45	36	68	52	48	87	88	93	92	173	178	252	125	93	240	468	271	502	196	846	514	393	1130	845	1425	1446	1630	2070	3575	5334	6817	0
FFQ	22	0	0	2	14	9	8	9	13	18	10	21	18	24	36	20	41	41	53	37	64	72	45	73	101	112	77	197	173	219	125	106	254	451	275	480	167	859	488	377	1127	833	1387	1560	1553	2014	3600	5319	6901	0
FFQ	23	0	0	2	11	7	11	14	18	15	8	12	17	23	28	12	35	35	42	41	51	59	59	78	97	110	87	176	211	247	122	109	250	447	291	489	177	834	522	347	1105	882	1349	1546	1602	2096	3606	5372	6731	0
FFQ	24	0	0	1	7	15	12	13	10	13	8	25	13	21	29	20	25	45	37	43	81	63	50	50	84	105	99	167	190	235	134	128	248	452	245	502	169	805	542	350	1144	888	1425	1543	1637	2085	3582	5302	6741	0
FFQ	25	0	0	3	13	10	8	12	16	12	9	14	18	23	20	17	33	44	48	44	66	60	58	69	79	93	91	155	191	234	130	127	267	424	288	473	188	801	533	368	1126	865	1459	1434	1600	2072	3536	5450	6802	0
FFQ	26	4	0	1	15	11	10	5	18	15	7	21	22	30	30	28	28	37	48	38	66	58	38	63	89	96	88	172	201	208	104	126	241	441	258	525	180	850	540	349	1100	815	1363	1497	1589	2066	3610	5310	6972	0
FFQ	27	0	0	2	8	9	11	15	17	12	5	23	14	28	20	16	37	41	29	50	64	65	63	59	80	107	87	156	193	258	120	111	240	434	266	498	194	887	554	369	1148	872	1432	1450	1594	2116	3503	5357	6769	0
FFQ	28	0	0	1	8	16	16	20	14	15	8	26	26	21	33	18	26	40	31	38	64	58	59	79	89	108	67	211	166	243	119	133	262	478	269	489	185	849	505	389	1072	873	1419	1513	1562	2056	3560	5424	6725	0
FFQ	29	0	0	0	13	9	10	10	12	14	6	29	22	26	29	26	29	42	41	40	67	69	62	86	107	94	93	168	174	255	129	109	267	463	280	527	175	835	543	356	1087	870	1414	1534	1612	2064	3630	5306	6649	0
FFQ	30	0	0	2	12	11	11	11	17	16	12	9	23	21	32	20	25	38	58	54	58	68	52	53	110	120	103	184	185	231	120	123	261	460	298	496	194	863	538	378	1135	892	1334	1535	1614	2036	3620	5431	6519	0
FFQ	31	0	0	0	10	10	10	15	14	13	6	22	16	23	28	22	41	44	51	42	64	63	53	65	79	88	75	173	191	228	125	116	261	443	300	508	193	878	515	379	1119	875	1367	1524	1609	2063	3552	5275	6835	0
FFQ	32	0	0	0	11	14	11	13	15	14	10	15	13	13	19	17	14	42	41	40	55	51	56	68	96	93	89	158	190	231	113	126	273	510	290	531	185	855	497	381	1151	923	1434	1487	1552	2090	3582	5339	6675	0
FFQ	33	0	0	2	5	21	16	8	13	19	8	20	22	26	24	24	31	39	45	38	75	58	57	74	87	123	83	155	181	246	141	128	261	450	318	512	183	918	498	395	1087	899	1414	1491	1597	2015	3604	5439	6533	0
FFQ	34	0	0	2	10	10	11	16	10	10	8	19	22	21	26	28	39	46	41	43	79	64	50	76	91	104	116	183	169	230	117	120	248	435	269	512	195	851	514	357	1093	951	1401	1463	1616	2000	3689	5400	6628	0
FFQ	35	0	0	4	11	15	14	6	16	21	8	17	17	23	35	21	29	39	36	62	65	60	55	82	103	106	77	176	170	243	132	124	256	438	288	534	173	844	524	425	1124	941	1423	1544	1554	1969	3594	5422	6563	0
FFQ	36	0	0	2	8	6	10	16	12	14	7	24	22	22	23	29	26	48	31	38	70	64	63	51	93	90	99	175	195	247	140	138	286	450	283	467	194	905	544	410	1090	878	1374	1497	1651	2084	3642	5283	6582	0
FFQ	37	0	0	1	12	16	16	10	14	11	7	27	15	28	35	24	31	34	56	44	77	62	47	79	92	88	102	185	211	235	143	159	286	417	288	518	201	870	491	399	1080	937	1363	1535	1557	1996	3673	5348	6563	0
FFQ	38	1	0	1	10	8	8	13	7	20	7	26	24	23	15	32	29	43	47	54	80	57	66	72	82	98	110	196	184	235	140	141	303	440	325	542	199	885	511	387	1138	919	1414	1471	1485	1988	3719	5333	6495	0
FFQ	39	0	0	4	12	10	14	9	14	18	9	27	19	34	21	20	34	45	54	49	54	66	66	61	86	112	98	185	198	257	144	156	268	435	327	529	191	867	495	418	1095	959	1355	1500	1619	2016	3647	5297	6489	0
FFQ	40	0	0	4	8	10	16	5	17	22	11	25	20	24	28	24	20	43	43	43	76	65	55	57	94	120	112	193	195	254	137	146	287	431	324	505	199	935	512	425	1094	933	1393	1507	1574	1975	3680	5271	6471	0
FFQ	41	0	0	2	14	15	12	14	14	18	11	24	24	23	26	26	27	37	43	42	69	70	66	58	88	110	111	179	198	255	114	152	274	423	302	533	177	909	458	445	1148	965	1314	1549	1598	2015	3660	5201	6570	0
FFQ	42	6	0	2	10	17	14	16	16	26	6	27	17	34	33	33	21	47	56	36	66	72	92	67	92	104	112	201	195	280	130	138	283	445	316	533	194	962	499	414	1073	939	1395	1500	1629	1999	3624	5346	6266	0
FFQ	43	7	0	1	10	15	10	13	17	23	7	26	11	18	23	26	37	38	42	45	88	77	66	59	83	98	113	183	198	252	125	145	286	480	330	576	215	855	457	453	1134	969	1355	1464	1608	2061	3610	5323	6351	0
FFQ	44	37	0	3	11	18	10	12	10	15	13	19	17	23	31	32	20	34	44	51	77	73	63	63	90	103	101	175	207	249	145	143	293	424	317	512	216	928	454	457	1087	983	1299	1447	1591	1975	3696	5340	6475	0
FFQ	45	0	0	0	6	10	10	10	14	17	7	19	21	33	27	25	26	31	30	62	76	60	73	68	92	106	110	174	189	243	129	164	304	392	346	582	197	943	486	470	1054	1021	1347	1457	1546	1919	3601	5357	6529	0
FFQ	46	0	0	1	10	21	10	12	14	16	12	22	18	33	25	25	15	39	44	43	87	64	92	30	96	87	120	158	210	263	131	173	292	383	322	535	207	904	432	502	1086	1049	1321	1449	1569	1993	3676	5358	6434	0
FFQ	47	0	0	2	17	7	11	21	18	11	15	29	13	20	26	25	19	32	39	54	87	71	79	66	83	86	94	181	216	249	147	161	310	411	314	534	209	898	466	506	1057	1072	1342	1455	1630	1975	3491	5411	6423	0
FFQ	48	9	0	1	6	17	14	14	7	16	8	22	20	26	31	30	18	30	56	46	99	67	80	62	107	103	112	170	217	233	157	154	339	406	341	495	239	966	463	501	1032	1025	1295	1487	1579	1902	3662	5329	6390	0
FFQ	49	0	0	4	11	25	7	12	15	11	13	20	15	34	28	39	24	47	43	50	67	78	97	56	85	101	99	173	196	242	117	175	343	412	358	558	204	938	478	512	1061	1027	1259	1463	1612	1961	3614	5306	6393	0
FFQ	50	0	0	4	12	11	13	12	13	17	13	24	24	39	28	38	21	42	52	56	77	86	63	52	83	110	125	174	201	256	143	180	333	447	355	566	205	920	488	479	1117	995	1335	1484	1552	1917	3574	5413	6234	0
FFQ	51	0	0	1	15	14	15	8	18	29	13	35	18	30	35	36	22	40	31	56	81	73	81	60	90	82	110	164	221	259	130	201	326	413	368	555	226	893	477	495	1075	1045	1320	1464	1598	1927	3694	5248	6291	0
FFQ	52	0	0	0	13	10	19	15	14	13	12	18	23	32	28	42	15	49	47	60	106	78	94	49	98	122	114	178	203	253	146	182	323	444	372	552	219	902	489	450	1061	1042	1338	1492	1560	1986	3613	5276	6231	0
FFQ	53	0	0	2	17	7	11	12	17	21	11	24	25	29	23	37	17	46	45	64	69	77	87	56	64	97	123	170	198	262	133	192	333	415	347	584	220	912	489	472	1054	1039	1350	1451	1561	1930	3660	5262	6368	0
FFQ	54	0	0	3	5	15	11	16	19	22	15	26	14	36	30	39	27	34	41	48	95	83	80	52	79	116	108	184	220	256	133	180	336	399	389	543	227	931	493	449	1133	1005	1399	1522	1605	1902	3472	5291	6300	0
FFQ	55	0	0	1	10	13	14	13	14	25	11	20	11	19	36	34	12	40	44	59	105	79	97	59	87	121	111	172	217	263	128	170	344	351	356	550	210	904	492	477	1152	967	1333	1509	1551	1985	3659	5341	6217	0
FFQ	56	0	0	2	6	16	11	9	14	13	9	23	19	37	25	32	24	45	44	54	73	90	72	59	83	109	122	133	217	250	110	189	344	413	341	512	206	898	526	491	1155	1029	1372	1530	1557	1998	3603	5304	6214	0
FFQ	57	0	0	4	11	7	9	10	21	13	15	19	12	24	28	35	31	41	32	65	76	97	71	55	85	129	112	178	241	289	138	201	353	384	345	585	212	935	510	439	1158	977	1323	1546	1511	1983	3550	5188	6335	0
FFQ	58	0	0	1	13	9	25	8	19	12	11	19	19	26	41	35	25	41	41	60	83	83	75	54	95	119	126	173	206	242	135	202	322	415	426	572	242	874	491	424	1137	964	1349	1494	1600	1897	3574	5309	6295	0
FFQ	59	0	0	0	15	11	13	7	19	21	14	27	26	22	38	30	34	30	45	56	68	78	105	54	95	118	118	165	264	265	108	190	361	396	357	594	213	854	543	455	1186	974	1404	1566	1424	1927	3581	5243	6268	0
FFQ	60	0	0	0	10	12	12	18	12	12	16	27	23	29	37	35	21	47	38	52	99	85	83	52	101	138	118	188	227	238	111	224	400	400	346	601	229	838	512	413	1237	920	1409	1612	1456	1985	3536	5190	6233	0
FFQ	61	0	0	2	18	16	12	11	18	18	13	31	10	34	21	42	16	48	45	61	87	96	81	61	107	125	115	167	256	260	120	251	361	388	367	630	225	868	484	392	1226	979	1442	1499	1481	1959	3598	5208	6133	0
FFQ	62	0	0	1	7	10	16	9	19	11	7	26	17	39	30	32	22	47	38	57	92	105	82	49	101	131	121	152	246	268	130	241	373	372	332	573	218	813	519	392	1251	913	1386	1542	1501	1961	3749	5250	6131	0
FFQ	63	0	0	2	12	21	11	17	16	21	12	24	17	27	35	33	19	38	48	61	96	75	79	43	87	129	127	180	245	257	108	226	392	388	380	612	216	850	543	378	1206	987	1489	1548	1425	1856	3650	5225	6171	0
FFQ	64	0	0	1	18	12	14	13	23	15	14	27	13	40	37	31	23	44	37	64	107	92	82	53	92	155	128	177	265	286	125	229	366	396	389	611	218	880	539	447	1230	954	1439	1510	1445	1839	3563	5298	6041	0
FFQ	65	0	0	2	6	16	10	12	11	12	14	28	12	37	34	40	23	54	54	63	82	83	79	62	83	130	126	178	248	324	144	233	376	394	368	636	220	792	578	418	1250	897	1419	1479	1477	1980	3589	5169	6140	0
FFQ	66	0	0	0	10	19	16	15	17	18	8	27	18	34	42	38	27	55	43	60	83	97	89	49	107	120	107	164	246	250	110	203	403	388	379	624	216	826	513	365	1263	984	1428	1558	1494	1896	3613	5309	6051	0
FFQ	67	1	0	0	8	11	16	21	13	14	11	34	14	38	29	42	31	47	46	52	87	69	83	64	81	130	118	212	221	255	128	201	368	411	377	661	203	827	571	433	1245	870	1417	1537	1456	1959	3594	5238	6138	0
FFQ	68	0	0	1	13	15	20	12	17	21	20	34	23	49	37	33	22	54	32	58	77	105	103	58	95	118	133	172	232	239	129	217	408	399	392	566	214	843	577	409	1249	910	1432	1629	1406	1844	3662	5144	6159	0
FFQ	69	0	0	1	11	17	26	13	20	17	7	21	22	44	28	47	33	51	32	55	91	91	97	64	119	128	118	189	244	261	128	213	411	389	395	590	157	867	565	464	1204	909	1433	1578	1418	1922	3647	5199	6046	0
FFQ	70	0	0	3	13	11	16	18	14	14	11	26	21	44	49	35	27	49	53	64	108	102	84	77	103	137	97	166	241	253	152	210	368	417	384	613	195	853	561	423	1201	938	1442	1498	1491	1986	3580	5182	6052	0
FFQ	71	0	0	3	10	13	15	12	22	20	13	28	23	30	37	39	25	51	38	55	100	98	99	67	92	129	108	212	280	280	138	249	417	427	392	608	199	840	568	427	1251	874	1410	1600	1449	1971	3512	5151	6000	0
FFQ	72	3	0	4	18	15	30	15	15	26	6	35	23	44	29	38	27	74	42	60	97	110	87	71	103	134	117	190	271	269	144	249	417	419	359	595	201	870	576	367	1186	862	1514	1607	1464	1984	3634	5023	5958	0
FFQ	73	0	0	1	8	22	21	9	26	18	13	25	28	25	33	45	19	43	47	69	121	96	91	84	91	119	140	184	250	260	136	212	429	423	357	573	182	863	582	428	1241	899	1483	1515	1403	1939	3600	5201	6028	0
FFQ	74	0	0	1	15	19	18	19	24	17	18	16	14	41	31	36	33	58	43	60	100	85	89	72	103	156	111	203	249	228	151	218	460	396	349	574	183	883	561	409	1224	900	1505	1537	1367	1957	3508	5219	6122	0
FFQ	75	0	0	7	14	16	16	16	29	16	15	27	22	45	45	52	20	65	33	66	98	99	89	82	91	126	129	221	270	220	159	207	446	426	358	562	187	844	577	415	1138	899	1458	1526	1417	1990	3660	5158	6026	0
FFQ	76	0	0	2	13	15	21	17	14	22	14	24	20	34	32	34	26	58	42	54	86	75	100	83	115	123	153	202	219	254	139	187	472	434	400	619	184	855	589	435	1183	809	1538	1583	1416	1963	3554	5137	6033	0
FFQ	77	0	0	0	10	21	24	12	14	16	10	25	18	34	31	41	20	59	38	69	96	102	76	88	89	129	136	201	246	253	161	179	422	417	390	566	169	839	557	470	1169	864	1572	1596	1451	1956	3639	5189	5918	0
FFQ	78	0	0	2	8	16	21	11	17	13	12	27	26	45	52	46	22	52	37	82	87	90	83	71	95	122	131	226	232	245	159	195	447	467	354	575	153	827	608	422	1180	819	1530	1588	1401	2038	3692	5099	5957	0
FFQ	79	0	0	1	13	15	21	18	20	22	16	24	27	40	40	36	20	59	32	76	92	111	95	95	114	127	151	218	259	247	165	191	440	439	406	594	187	813	592	444	1222	884	1471	1596	1399	1924	3567	5215	5844	0
FFQ	80	0	0	3	14	17	24	12	23	16	17	23	25	32	32	46	13	61	40	73	97	99	92	95	112	143	138	198	236	257	156	219	438	443	378	586	172	821	602	430	1255	813	1543	1519	1384	2008	3580	5117	5980	0
FFQ	81	0	0	0	16	15	12	14	13	17	9	20	20	35	41	35	24	57	40	81	107	97	96	83	102	120	145	220	270	236	172	191	477	459	377	649	198	825	636	406	1257	831	1523	1638	1387	1976	3534	5128	5793	0
FFQ	82	0	0	0	14	15	17	11	18	18	13	39	23	27	39	54	17	52	33	62	96	98	103	77	96	117	134	216	284	240	171	183	458	438	393	584	158	858	645	419	1292	828	1550	1591	1354	1970	3472	5294	5811	0
FFQ	83	0	0	1	10	19	12	7	22	21	15	40	16	46	36	45	20	51	50	68	80	76	101	86	102	126	135	199	254	240	193	197	471	427	396	616	134	830	602	454	1252	852	1568	1602	1393	1893	3574	5217	5833	0
FFQ	84	0	0	1	8	17	23	13	21	23	20	18	30	44	39	44	24	69	45	56	100	84	88	88	122	113	120	213	255	225	192	207	470	439	402	623	132	868	632	469	1263	822	1528	1569	1378	1952	3496	5152	5885	0
FFQ	85	0	0	3	10	23	16	16	13	26	11	26	24	46	46	44	33	72	50	86	93	101	97	80	105	134	142	220	263	255	190	205	480	465	380	580	152	860	611	468	1255	837	1490	1582	1341	1990	3481	5194	5786	0
FFQ	86	0	0	3	12	20	14	19	14	24	22	29	23	45	27	38	23	46	51	94	97	91	117	91	114	136	131	227	296	211	189	199	453	478	378	605	148	816	637	416	1274	842	1499	1572	1437	1927	3492	5121	5884	0
FFQ	87	0	0	4	9	9	13	16	18	23	15	24	24	37	44	25	26	60	32	75	106	106	95	102	95	139	113	202	253	229	179	212	450	422	445	604	139	897	569	403	1307	798	1490	1582	1433	2006	3487	5236	5829	0
FFQ	88	0	0	1	11	19	12	22	21	14	18	19	19	36	34	28	17	70	39	67	96	92	104	95	111	129	131	222	305	209	162	170	489	502	426	574	121	846	637	443	1278	823	1523	1690	1412	2015	3536	5097	5697	0
FFQ	89	17	0	2	11	15	14	15	19	14	21	26	18	41	32	54	18	66	30	78	72	94	91	105	101	119	143	233	313	187	181	193	423	492	410	602	121	843	608	443	1293	754	1516	1619	1390	2053	3442	5316	5734	0
FFQ	90	4	0	5	17	18	21	13	18	14	16	21	16	45	27	42	29	55	44	90	95	89	99	77	100	148	114	204	287	192	202	193	485	461	405	571	106	905	657	481	1312	807	1499	1553	1382	2056	3402	5195	5810	0
FFQ	91	0	0	0	12	18	18	16	22	30	18	29	29	34	40	49	28	56	42	88	70	108	109	95	110	130	124	246	324	188	157	187	510	479	382	583	115	853	587	459	1296	749	1606	1592	1397	2060	3427	5218	5692	0
FFQ	92	0	0	5	9	15	21	10	20	18	16	28	23	42	47	40	26	71	38	94	81	76	115	86	106	121	152	200	327	209	192	163	445	496	411	635	108	865	617	446	1325	797	1444	1602	1316	2077	3445	5214	5788	0
FFQ	93	0	0	3	23	23	19	11	13	21	15	33	17	57	42	53	31	76	35	76	74	100	93	97	96	142	143	235	348	181	179	166	499	516	374	643	114	826	634	467	1305	770	1504	1575	1355	2095	3355	5109	5839	0
FFQ	94	0	0	3	16	23	15	15	17	28	15	31	23	35	45	40	26	61	40	104	83	104	95	81	93	128	120	203	297	212	179	179	425	470	435	651	83	879	631	414	1336	724	1619	1653	1403	2115	3373	5206	5654	0
FFQ	95	3	0	3	17	18	25	21	19	25	7	37	21	34	33	37	23	65	47	83	99	87	80	96	122	132	143	223	355	209	181	177	471	494	417	662	95	827	646	429	1282	780	1549	1621	1482	2037	3371	5148	5649	0
FFQ	96	0	0	4	10	11	23	8	22	32	21	24	21	38	42	52	27	66	49	93	92	97	94	109	107	132	137	213	296	194	173	177	489	491	377	630	116	843	620	459	1333	735	1468	1656	1353	2004	3537	5253	5654	0
FFQ	97	0	0	4	5	16	19	8	23	16	14	29	22	52	44	55	25	56	43	80	95	95	99	99	93	142	141	223	317	202	178	155	437	495	408	692	103	848	639	458	1337	702	1604	1613	1421	2090	3326	5232	5627	0
FFQ	98	0	0	0	12	13	20	18	23	25	19	23	31	37	48	44	31	49	31	90	95	119	99	90	104	140	132	227	324	222	156	168	459	498	386	639	97	804	637	459	1385	760	1572	1629	1441	1934	3449	5292	5551	0
FFQ	99	0	0	0	15	16	20	16	22	17	11	20	25	45	47	48	29	59	34	92	91	110	108	83	105	128	150	243	365	213	132	164	468	505	438	627	98	889	610	443	1322	737	1529	1588	1420	2071	3509	5290	5430	0
FFQ	100	0	0	1	21	25	22	19	21	20	20	34	19	45	50	52	30	51	30	73	96	107	96	100	110	128	123	244	316	213	149	177	485	463	426	642	90	850	641	444	1387	713	1517	1623	1464	2016	3414	5294	5521	0
FFQ	101	0	0	3	12	21	17	18	18	21	22	25	26	32	50	54	32	70	44	90	82	99	102	83	105	131	142	214	334	234	164	168	455	481	396	639	120	845	643	447	1383	719	1638	1629	1431	2100	3313	5232	5498	0
FFQ	102	1	0	1	11	19	31	17	15	39	17	25	24	56	57	50	30	57	53	85	110	101	111	95	123	131	145	244	312	226	168	176	485	470	396	675	103	892	648	427	1305	748	1526	1580	1389	2102	3349	5292	5465	0
FFQ	103	0	0	1	16	12	14	23	15	24	13	29	22	43	52	52	41	57	27	95	74	109	105	99	113	129	137	232	311	233	168	175	473	496	423	714	95	822	650	425	1383	721	1532	1581	1419	2150	3382	5245	5450	0
FFQ	104	0	0	2	14	17	17	17	20	21	16	16	23	40	41	35	32	71	48	91	90	118	90	105	114	131	133	259	337	225	153	166	484	489	408	667	94	868	621	432	1441	751	1581	1581	1337	2120	3455	5240	5371	0
FFQ	105	0	0	0	11	20	14	20	16	21	21	31	27	41	49	46	23	62	39	97	94	97	87	86	117	120	143	272	325	249	129	152	475	487	429	642	90	829	665	412	1411	697	1677	1614	1414	2151	3279	5393	5308	0
FFQ	106	0	0	0	12	23	24	18	24	26	10	28	36	43	47	53	29	62	44	92	99	81	107	90	119	104	117	232	328	245	150	200	501	491	421	659	106	890	680	404	1389	713	1575	1618	1429	2050	3310	5308	5395	0
FFQ	107	0	0	1	19	23	21	19	22	24	16	21	23	53	36	48	32	60	38	92	103	107	99	88	101	109	141	231	341	232	144	148	508	485	412	657	94	877	704	375	1460	722	1644	1664	1407	2064	3384	5303	5230	0
FFQ	108	0	0	6	18	19	26	12	20	25	13	31	20	44	43	39	29	68	40	110	93	88	116	91	126	129	128	255	320	255	145	151	460	511	421	671	101	859	644	395	1353	741	1657	1566	1437	2163	3329	5315	5299	0
FFQ	109	0	0	1	10	11	12	16	15	22	14	39	33	45	39	35	22	60	30	93	90	101	111	96	128	125	137	267	320	250	146	162	460	479	398	647	100	881	674	400	1366	728	1615	1655	1462	2169	3388	5398	5132	0
FFQ	110	0	0	2	15	24	22	15	18	29	24	29	27	47	45	67	35	76	34	87	93	114	106	105	125	121	118	259	315	280	162	180	475	492	447	652	119	839	671	383	1479	686	1556	1607	1485	2161	3236	5325	5195	0
FFQ	111	0	0	2	16	20	15	17	23	21	15	33	28	39	48	53	39	64	26	90	107	122	108	104	128	122	122	271	328	244	149	176	466	516	412	694	81	806	683	370	1474	748	1616	1565	1377	2099	3360	5333	5252	0
FFQ	112	0	0	1	16	17	24	19	22	32	8	29	31	36	38	56	29	60	38	103	102	106	112	110	131	114	140	221	291	268	162	161	492	493	399	676	126	943	650	353	1465	757	1639	1629	1455	2081	3282	5300	5165	0
FFQ	113	0	0	3	18	23	24	14	19	28	20	20	25	42	64	48	26	64	50	104	87	118	121	114	133	122	138	243	338	267	128	178	486	505	446	656	94	872	700	373	1425	730	1535	1513	1448	2202	3343	5312	5163	0
FFQ	114	0	0	5	15	13	22	16	28	24	19	35	19	44	31	47	30	58	42	104	105	108	109	99	114	91	144	255	320	265	144	180	513	487	453	672	98	847	737	374	1435	681	1606	1693	1449	2118	3229	5393	5111	0
FFQ	115	0	0	5	18	22	27	22	26	24	19	29	39	45	47	48	29	65	44	92	99	91	119	87	145	130	130	262	336	283	125	142	487	466	396	699	103	875	706	379	1456	708	1652	1588	1517	2092	3273	5423	5012	0
