FFQ	11	3	0	2	31	36	51	46	35	39	55	43	63	50	114	180	139	188	254	172	348	393	233	431	456	479	623	747	797	733	1094	1088	1211	1622	1247	2162	3226	2490	1090	3768	4251	4954	5917	7133	8835	14119	25485	77667	503354	0
FFQ	12	163	0	4	33	38	42	46	57	48	56	53	58	58	106	170	124	202	262	168	362	399	258	451	393	435	620	761	853	714	1067	1184	1150	1710	1213	2154	3260	2493	1116	3679	4072	4893	5979	7110	8739	14223	25412	77275	503791	0
FFQ	13	0	0	7	39	50	44	35	39	31	60	55	74	50	106	177	116	196	255	138	349	348	234	415	363	407	623	712	700	673	1020	1095	1181	1633	1084	2106	3182	2474	1158	3641	4072	4758	5945	7031	8776	13921	25425	77703	504953	0
FFQ	14	1	0	0	35	39	54	48	40	33	59	44	74	51	103	166	130	151	297	156	337	348	239	495	369	427	595	709	801	683	1036	1090	1106	1679	1097	2040	3132	2322	1160	3577	4070	4871	6071	7026	8728	13961	25674	77954	504376	0
FFQ	15	0	0	0	39	36	40	43	42	47	45	49	65	53	106	154	106	173	278	137	351	343	212	375	395	415	579	782	757	672	977	1031	1130	1618	1116	2046	3205	2333	1140	3551	4025	4680	5993	6842	8765	13878	24977	77026	506827	0
FFQ	16	0	0	1	63	83	89	72	84	102	91	64	112	132	154	97	180	245	255	183	269	415	201	473	521	349	597	825	597	1048	899	1058	1325	1317	1648	2354	2199	1728	2955	3043	4485	4504	5711	7257	7637	15150	21322	32239	553321	0
FFQ	17	0	0	2	53	88	70	91	89	84	114	92	127	154	143	124	158	245	244	175	298	392	221	437	529	378	579	761	568	1144	961	1078	1311	1317	1776	2183	2258	1701	2957	2912	4452	4369	5623	7072	7716	15300	21363	32416	553329	0
FFQ	18	1	0	3	75	77	85	98	83	87	106	83	125	156	141	136	205	256	253	196	299	381	219	431	538	406	570	863	632	1002	991	1128	1354	1363	1707	2335	2383	1752	2965	3117	4466	4538	5725	7130	7642	15138	21443	32348	552422	0
FFQ	19	19	0	5	70	66	108	79	85	76	90	74	121	152	140	120	183	235	238	181	279	381	240	458	547	372	572	824	584	1089	1002	1099	1394	1319	1707	2337	2308	1746	2832	2997	4451	4524	5642	6980	7628	15109	21158	32209	553624	0
FFQ	20	1	0	2	65	84	87	90	98	97	87	100	131	135	158	104	158	244	261	175	317	406	251	468	540	439	575	878	609	1111	995	1028	1267	1325	1697	2339	2266	1720	2906	3046	4470	4526	5757	6947	7494	14981	21353	32310	553356	0
FFQ	21	1	0	2	65	78	81	83	89	76	91	65	127	153	129	129	190	254	234	175	291	368	257	466	544	382	560	773	620	1009	960	1001	1330	1367	1593	2267	2271	1690	2858	3075	4494	4572	5507	7094	7514	15167	21442	32323	553637	0
FFQ	22	1	0	3	74	83	73	94	89	79	94	78	116	152	148	112	189	263	262	183	266	387	252	470	509	381	590	832	605	1053	902	1061	1339	1316	1603	2218	2231	1692	2841	3022	4531	4491	5690	6965	7521	15317	21407	32554	553315	0
FFQ	23	1	0	8	59	75	89	92	79	91	106	78	121	153	171	117	166	214	273	196	268	388	218	471	545	374	559	809	588	1050	896	1027	1324	1317	1602	2179	2296	1662	2850	3016	4382	4474	5673	6895	7483	14984	21200	32243	554592	0
FFQ	24	0	0	3	62	76	79	85	103	93	77	93	104	147	140	121	170	207	261	178	306	387	216	453	511	362	539	778	543	1011	929	1057	1318	1313	1594	2241	2134	1660	2815	2879	4295	4434	5627	6841	7449	15066	21425	32325	554947	0
FFQ	25	0	0	6	59	83	78	82	73	82	83	79	119	143	138	97	171	204	231	185	272	376	239	440	570	373	517	788	562	1062	936	1022	1338	1334	1553	2155	2194	1708	2825	2997	4237	4452	5686	6825	7643	14906	21521	32577	554433	0
FFQ	26	65	0	6	53	93	91	77	96	85	98	85	125	139	142	126	151	238	240	175	277	362	205	435	606	404	607	764	578	1077	899	1060	1292	1336	1528	2276	2185	1617	2802	3007	4284	4474	5537	6860	7496	14892	21346	32018	555145	0
FFQ	27	11	0	2	65	87	85	87	88	90	101	81	129	157	157	111	173	236	273	191	274	381	241	487	498	352	563	804	587	1018	914	1072	1300	1262	1598	2152	2127	1688	2812	2962	4217	4525	5569	6772	7384	14800	21378	32641	554952	0
FFQ	28	0	0	2	68	78	93	88	87	112	117	95	104	154	142	122	195	206	216	184	292	321	198	432	536	399	585	764	609	1042	940	1007	1308	1284	1621	2192	2117	1732	2701	3003	4245	4588	5287	6683	7348	14422	21109	32168	556458	0
FFQ	29	0	0	5	69	76	88	87	95	91	105	86	115	130	162	113	179	220	242	184	268	377	217	426	576	341	555	802	619	1036	950	1043	1411	1263	1548	2179	2128	1683	2814	2951	4188	4549	5499	6701	7427	14673	20931	32065	556187	0
FFQ	30	19	0	2	52	85	79	92	95	107	98	99	123	149	161	122	196	246	231	195	240	374	236	396	582	384	537	791	564	972	948	1029	1308	1256	1509	2081	2098	1697	2748	2950	4064	4474	5581	6568	7341	14514	21182	32154	556725	0
FFQ	31	1	0	5	57	91	99	81	93	103	100	91	117	140	169	102	179	227	239	193	286	381	229	404	536	365	594	816	544	1012	926	988	1230	1253	1552	2168	2090	1671	2683	2899	4120	4385	5328	6727	7310	14495	20969	32091	557315	0
FFQ	32	17	0	2	70	90	96	79	106	83	78	93	113	154	142	102	181	259	245	179	284	351	238	444	531	343	588	854	592	1006	876	1022	1239	1247	1653	2161	2081	1705	2636	2936	4114	4350	5482	6476	7246	14436	20999	32005	557470	0
FFQ	33	0	0	3	55	78	95	105	78	113	98	79	121	147	138	102	170	229	263	176	276	364	219	407	519	410	631	853	542	1042	928	985	1205	1257	1648	2121	2151	1668	2733	2967	4153	4385	5484	6541	7316	14445	21431	32452	556271	0
FFQ	34	23	0	3	58	86	80	94	98	93	106	78	114	123	133	115	173	250	264	173	284	347	218	416	536	412	546	801	550	984	875	1034	1276	1297	1632	2130	2099	1634	2629	2890	4096	4376	5327	6549	7311	14584	21141	31875	557541	0
FFQ	35	0	0	2	71	99	69	101	91	80	98	92	120	132	149	120	176	232	244	169	270	375	231	427	516	381	556	762	570	1058	909	1015	1306	1297	1561	2132	2077	1621	2629	2845	4038	4376	5311	6339	7157	14528	20783	32115	558224	0
FFQ	36	1	0	5	68	83	71	63	77	103	94	80	94	144	151	103	165	227	270	184	272	359	242	424	517	347	571	782	600	964	927	982	1226	1214	1574	2085	2018	1719	2613	2809	3962	4229	5346	6354	7102	14197	20748	31881	559407	0
FFQ	37	3	0	3	68	82	104	86	92	84	97	90	119	127	155	117	170	199	238	202	285	397	226	423	525	373	512	785	566	972	902	992	1262	1203	1556	2122	2043	1680	2563	2858	4074	4434	5366	6325	7275	14482	20676	31955	558586	0
FFQ	38	0	0	4	61	89	84	116	92	110	88	86	125	170	138	104	148	218	267	189	277	365	240	396	492	348	557	785	576	966	865	1043	1285	1196	1647	2040	2017	1754	2587	2891	3971	4296	5371	6216	7141	13835	20519	31654	560035	0
FFQ	39	0	0	4	68	79	92	96	79	102	99	87	105	152	179	115	174	204	229	215	279	366	264	386	486	364	624	715	601	974	836	971	1263	1223	1482	2046	1966	1767	2500	2846	3979	4110	5229	6176	7001	13987	20402	31235	561297	0
FFQ	40	0	0	2	68	77	91	91	97	106	95	122	116	130	143	124	167	240	249	185	279	359	235	420	474	331	521	806	572	963	890	1051	1287	1159	1570	2064	1932	1742	2564	2908	3817	4330	5172	6116	7141	13915	20581	31524	560627	0
FFQ	41	0	0	2	73	104	90	96	93	85	102	80	126	153	147	120	135	217	266	207	276	351	269	415	520	354	537	764	584	990	929	975	1199	1254	1567	1990	1991	1765	2458	2877	3854	4335	5298	5979	6948	13885	20528	31888	560576	0
FFQ	42	180	0	4	73	103	103	91	118	94	100	106	106	156	171	130	179	232	275	187	304	379	250	390	533	353	546	724	597	942	848	1025	1270	1229	1617	2183	1931	1728	2486	2981	3939	4388	5310	6164	7053	13860	20326	31421	560267	0
FFQ	43	173	0	5	55	105	106	96	106	102	102	90	119	129	135	114	144	218	231	194	302	353	246	362	503	359	559	730	585	937	884	1013	1253	1173	1606	2066	1919	1728	2473	2947	3747	4284	5248	6087	7118	13843	20381	31707	560814	0
FFQ	44	1120	0	6	72	81	78	84	101	92	88	90	118	138	163	139	154	195	230	210	264	366	253	371	469	380	535	719	606	947	815	976	1209	1118	1609	1923	2002	1788	2443	2886	3778	4307	5237	5920	7084	13672	20231	31002	561382	0
FFQ	45	2	0	7	73	84	84	97	91	93	98	88	109	177	132	118	122	206	213	210	301	345	257	376	489	359	564	662	594	927	867	987	1200	1093	1589	1962	2029	1817	2402	2883	3689	4336	5278	5766	7047	13713	20146	30993	562776	0
FFQ	46	0	0	4	69	72	91	120	90	95	97	108	108	164	122	138	138	206	200	232	290	355	255	354	463	309	537	702	612	936	767	959	1245	1073	1584	1902	1860	1806	2324	2906	3528	4372	5086	5749	7039	13652	20191	31462	563079	0
FFQ	47	5	0	9	69	101	91	92	88	98	88	105	109	151	129	127	158	180	219	212	265	366	309	379	482	327	603	676	565	875	789	1033	1195	1022	1517	1978	1845	1753	2275	2891	3617	4325	5056	5502	6923	13455	20236	31301	563860	0
FFQ	48	305	0	4	65	104	91	97	109	99	99	114	132	152	145	153	131	206	225	212	278	375	260	408	494	346	552	639	595	922	787	975	1183	1049	1482	1901	1866	1859	2260	2888	3544	4222	5131	5643	6917	13565	20029	31376	563462	0
FFQ	49	1	0	5	71	112	101	97	84	95	82	99	121	135	152	134	149	222	230	213	296	331	271	370	450	357	558	618	640	851	821	1017	1271	1100	1511	1846	1784	1791	2180	2879	3502	4168	4981	5576	6781	13079	20055	31194	565070	0
FFQ	50	0	0	6	63	106	97	96	112	110	101	100	106	125	137	136	133	207	226	228	324	398	272	366	454	380	550	674	649	902	828	1028	1198	1049	1449	1936	1893	1882	2232	2893	3533	4190	5010	5507	6795	13122	19766	30978	565104	0
FFQ	51	2	0	5	70	97	109	90	113	83	92	92	104	143	142	147	123	183	207	219	320	350	269	358	448	342	580	698	647	876	802	972	1246	1099	1500	1985	1873	1838	2221	2751	3459	4143	5023	5476	6644	13118	19817	31278	565296	0
FFQ	52	2	0	8	78	108	93	100	98	89	111	109	113	153	156	126	136	205	213	228	326	376	267	355	458	352	551	653	594	883	858	1000	1235	990	1464	1926	1848	1786	2217	2818	3519	3983	5124	5520	6601	12938	20011	31340	565331	0
FFQ	53	0	0	5	70	93	102	94	81	89	86	102	100	144	151	130	130	188	221	188	288	323	263	340	459	334	559	642	622	868	749	1006	1231	1013	1467	1872	1844	1867	2251	2790	3534	4201	5124	5644	6717	13237	19782	31060	565389	0
FFQ	54	1	0	5	72	108	92	92	90	69	89	96	97	140	137	151	139	212	216	232	324	361	265	342	451	350	555	655	605	865	802	994	1226	994	1489	1932	1731	1838	2225	2687	3397	4107	5036	5376	6563	12932	20008	31645	565657	0
FFQ	55	2	0	5	70	109	91	106	110	96	94	119	121	134	133	161	144	205	211	218	321	344	260	346	436	359	515	689	634	772	818	968	1220	977	1464	1855	1819	1819	2202	2782	3521	4158	5042	5478	6543	13108	19577	31089	566205	0
FFQ	56	1	0	6	58	103	90	103	90	98	86	103	107	142	157	131	134	210	192	210	309	361	238	351	462	354	519	623	659	852	793	1023	1200	1031	1452	1850	1708	1874	2139	2653	3530	4133	5068	5472	6602	12780	19763	31572	566058	0
FFQ	57	0	0	6	85	109	92	85	84	97	95	106	110	156	111	142	132	207	180	228	280	311	260	359	449	353	521	672	622	797	740	996	1269	1004	1480	1747	1739	1820	2104	2623	3476	3950	4909	5481	6641	12738	19793	31797	566494	0
FFQ	58	3	0	6	65	88	98	95	95	89	99	95	113	163	125	137	124	206	182	197	305	348	268	388	447	390	524	647	654	846	730	1039	1263	1009	1413	1899	1740	1836	2090	2533	3507	3903	4800	5385	6499	12800	19719	31889	566599	0
FFQ	59	2	0	5	69	77	93	92	99	90	97	101	109	162	143	135	141	197	226	236	313	354	252	335	457	395	583	675	687	823	724	1041	1199	999	1439	1765	1678	1848	1973	2481	3483	4011	4913	5463	6558	12461	19512	31780	567174	0
FFQ	60	2	0	6	72	93	92	83	96	97	101	111	100	151	114	137	155	238	212	235	323	341	255	345	465	410	561	629	691	833	699	1018	1217	976	1397	1806	1680	1844	1987	2451	3602	3733	4729	5437	6560	12598	19732	32039	566997	0
FFQ	61	2	0	5	65	89	109	101	102	105	94	117	110	165	130	166	150	206	211	222	317	346	264	357	458	402	510	619	719	880	728	1011	1190	994	1507	1885	1729	1814	2106	2306	3628	3875	5099	5435	6489	12852	19602	32433	565746	0
FFQ	62	1	0	6	87	97	106	82	87	79	110	125	105	165	145	151	132	219	163	218	310	365	269	362	458	420	502	644	675	836	736	1019	1232	1017	1444	1787	1728	1810	2094	2454	3492	3782	4895	5389	6392	12440	19258	32124	567437	0
FFQ	63	1	0	4	63	92	98	81	97	102	102	111	92	155	144	145	131	198	207	226	294	343	282	336	454	426	539	608	693	798	719	1022	1233	1064	1420	1867	1673	1957	2022	2352	3506	3740	4676	5336	6597	12589	19377	32212	567265	0
FFQ	64	0	0	8	66	101	117	101	85	96	107	126	105	155	126	142	147	195	212	237	308	360	242	393	442	398	573	650	694	835	755	1057	1234	1031	1458	1805	1731	1811	2146	2485	3550	3963	4959	5356	6507	12343	19596	32948	565693	0
FFQ	65	2	0	6	85	85	99	90	96	91	107	102	98	141	138	142	137	211	179	206	300	342	265	327	441	399	521	645	661	784	729	1046	1170	1002	1406	1834	1681	1748	1967	2263	3551	3714	4887	5221	6584	12461	19496	32495	567494	0
FFQ	66	0	0	7	69	91	95	94	96	91	77	104	109	135	176	131	155	196	177	213	299	366	247	383	449	386	478	639	654	747	685	1013	1207	964	1370	1831	1643	1952	2012	2282	3413	3621	4827	5254	6462	12201	19235	33167	567645	0
FFQ	67	34	0	4	68	105	92	82	86	88	73	99	99	152	141	135	145	221	191	224	299	367	252	346	420	384	506	623	673	757	740	1024	1200	994	1312	1764	1647	1900	2057	2279	3467	3716	4860	5273	6439	11972	19225	32764	568149	0
FFQ	68	0	0	6	75	98	81	111	88	86	98	98	97	143	120	130	121	231	187	242	302	367	239	334	416	364	496	649	637	771	726	976	1232	984	1338	1815	1517	1870	1896	2219	3366	3752	4684	5226	6623	12199	19275	32932	568230	0
FFQ	69	2	0	4	65	111	93	111	99	105	95	118	106	149	140	131	107	219	166	230	297	325	258	309	431	341	506	626	684	762	706	965	1220	1015	1330	1784	1570	1952	2030	2191	3370	3691	4752	5208	6478	11817	19194	33348	568236	0
FFQ	70	0	0	4	71	75	108	97	86	80	97	101	102	167	140	135	156	184	187	275	324	348	258	355	441	364	507	640	649	746	755	1002	1180	976	1430	1729	1611	1908	1977	2198	3317	3709	4831	5244	6565	11967	19346	33310	567695	0
FFQ	71	0	0	9	58	110	107	99	109	102	110	119	85	130	156	128	148	206	180	262	325	347	290	349	398	370	549	609	676	720	726	968	1221	1010	1374	1710	1584	1906	1965	2293	3402	3633	4734	5128	6623	11764	18952	33576	568126	0
FFQ	72	111	0	4	69	104	113	97	120	84	100	110	111	146	147	135	165	194	204	251	320	372	290	354	418	394	528	644	695	779	717	986	1295	1003	1371	1805	1613	1936	2069	2207	3406	3731	4756	5144	6721	11908	19198	33890	566631	0
FFQ	73	5	0	7	69	88	109	103	95	104	101	92	119	148	145	139	127	210	206	224	329	351	294	343	421	402	526	654	655	718	758	1041	1278	943	1329	1744	1564	1895	2014	2115	3252	3580	4774	5135	6670	11620	19381	33973	567595	0
FFQ	74	0	0	4	80	94	83	80	100	109	85	90	118	153	154	137	156	196	163	261	315	334	259	381	404	398	540	649	692	751	738	981	1248	932	1334	1795	1581	2017	1982	2110	3350	3527	4752	5172	6694	11694	19223	34658	566871	0
FFQ	75	2	0	8	64	74	88	107	81	91	95	91	87	147	148	130	145	221	186	257	275	342	258	339	411	351	532	670	652	731	713	963	1311	961	1310	1732	1515	1905	2058	2071	3247	3482	4761	5056	6648	11496	19067	34160	568406	0
FFQ	76	1	0	7	62	88	86	84	94	109	85	91	104	129	132	137	169	183	151	264	283	313	280	342	398	369	476	645	590	730	728	904	1306	911	1220	1732	1511	2015	1991	2074	3211	3461	4706	4955	6643	11344	18733	34493	569105	0
FFQ	77	0	0	4	59	90	105	88	83	83	100	91	103	143	157	139	145	194	154	267	290	339	254	319	428	351	516	606	621	743	720	928	1263	937	1283	1588	1461	1990	1975	1945	3137	3485	4587	5050	6751	10972	18527	34486	569888	0
FFQ	78	1	0	5	70	84	90	90	82	107	98	88	116	144	149	127	144	213	154	254	282	316	254	338	436	380	461	670	647	727	716	897	1266	940	1213	1682	1504	1932	2092	1944	3210	3550	4647	5001	6836	11296	18923	34751	568518	0
FFQ	79	1	0	3	69	75	93	84	112	82	89	104	118	139	138	144	140	237	166	249	323	343	270	355	425	347	543	619	648	683	765	932	1325	900	1311	1753	1436	1969	1998	2024	3268	3412	4652	5153	6690	11112	18542	35630	567974	0
FFQ	80	2	0	5	61	104	90	83	110	100	97	92	109	148	134	150	139	234	167	241	283	358	281	330	410	350	532	629	623	689	733	905	1308	927	1158	1723	1379	2096	1930	1927	3211	3487	4631	4965	6655	11103	18546	35412	568796	0
FFQ	81	1	0	3	82	72	111	100	89	93	93	95	111	144	145	148	134	229	152	267	294	322	282	341	391	382	540	652	642	678	734	890	1261	941	1265	1583	1450	2061	1978	1951	3127	3477	4644	4993	6704	10879	18373	35254	569285	0
FFQ	82	2	0	6	62	98	98	88	96	98	102	101	115	138	130	145	136	213	140	255	305	328	268	329	406	393	504	657	719	702	733	879	1249	987	1207	1615	1375	2077	1938	1992	3125	3332	4572	4926	6944	10983	18340	36338	568197	0
FFQ	83	1	0	1	48	93	96	100	104	84	110	96	124	153	132	140	151	233	116	250	310	293	265	373	399	391	468	657	701	665	723	866	1294	990	1316	1560	1405	2095	1883	1841	3174	3273	4623	4981	6734	10905	18629	36525	568072	0
FFQ	84	2	0	4	66	89	97	103	85	101	88	92	115	150	168	143	125	232	154	255	266	335	288	339	430	407	485	640	684	644	714	887	1300	1027	1184	1617	1347	2121	1926	1937	3171	3406	4559	4867	6826	10831	18577	37399	567160	0
FFQ	85	1	0	5	65	82	99	96	102	110	105	110	99	156	157	168	138	202	161	258	287	349	299	352	403	350	510	666	718	627	738	944	1241	1040	1217	1704	1445	2134	1809	1925	3254	3422	4747	5048	6882	10804	18866	38327	565221	0
FFQ	86	1	0	6	61	90	108	95	101	95	99	90	116	143	152	149	139	220	164	277	279	326	282	370	380	434	523	617	676	656	692	880	1205	945	1241	1649	1432	2089	1805	1913	3228	3450	4746	5023	7046	10866	18516	38956	565112	0
FFQ	87	0	0	6	61	89	116	82	111	90	104	77	92	134	134	151	144	198	162	256	294	305	273	386	424	379	472	671	716	626	689	928	1230	1017	1168	1620	1352	2198	1802	1858	3111	3227	4591	5033	6830	10864	18572	39432	565367	0
FFQ	88	0	0	8	62	86	99	95	84	81	98	106	97	129	141	136	136	208	162	249	309	338	296	329	406	366	515	653	749	577	706	783	1196	959	1218	1584	1303	2247	1824	1840	3167	3232	4385	5085	6917	10460	18225	40087	565709	0
FFQ	89	501	0	7	65	89	108	90	95	98	91	98	109	166	132	144	136	217	149	240	283	338	233	331	425	391	465	651	745	539	689	873	1219	1017	1183	1598	1349	2237	1660	1860	3074	3227	4494	5024	7157	10335	18215	40908	564386	0
FFQ	90	142	0	5	57	89	88	99	90	88	100	102	95	153	141	123	115	200	141	242	273	326	279	325	412	410	486	653	777	540	726	830	1250	994	1194	1567	1291	2302	1677	1837	3103	3068	4421	4954	7131	10551	17887	41634	564472	0
FFQ	91	0	0	8	68	96	100	97	81	102	103	96	104	154	168	131	122	198	156	264	277	327	310	357	422	398	478	622	782	567	758	846	1226	1073	1121	1624	1267	2398	1639	1817	3140	3153	4492	5021	7011	10404	18129	42246	563486	0
FFQ	92	0	0	5	67	88	106	98	74	89	105	100	123	152	148	144	145	195	149	250	287	346	294	328	380	367	482	612	769	554	720	813	1139	1069	1127	1735	1278	2305	1631	1768	3151	3299	4479	4816	7150	10479	18191	42473	563359	0
FFQ	93	4	0	5	65	94	115	104	101	78	87	109	115	135	144	135	146	216	154	268	291	349	304	349	407	392	505	651	801	545	734	848	1218	1000	1172	1634	1298	2358	1755	1754	3066	3184	4542	5013	7153	10333	18136	42773	562799	0
FFQ	94	0	0	8	61	92	101	103	84	87	102	109	116	136	133	160	119	201	165	270	276	318	268	350	398	436	438	595	814	565	691	811	1186	1016	1148	1553	1262	2289	1752	1798	3056	3162	4374	4847	7269	10165	17713	42767	564073	0
FFQ	95	101	9	19	81	100	86	98	95	101	103	95	114	153	147	140	144	209	165	241	252	353	297	337	403	384	452	597	861	522	694	822	1197	977	1050	1661	1239	2211	1724	1743	3040	3125	4419	4894	7366	10111	17642	42595	564264	0
FFQ	96	1	0	7	77	86	87	92	81	97	107	111	100	147	134	139	129	206	154	225	294	336	297	366	388	395	492	620	801	557	693	886	1339	1069	1128	1652	1216	2239	1782	1691	3103	3140	4412	4976	7561	10010	17842	43280	562884	0
FFQ	97	1	0	9	51	91	96	72	93	85	79	92	122	146	145	143	131	209	143	276	271	279	241	349	416	407	462	632	766	541	705	796	1267	981	1109	1595	1207	2357	1782	1611	3120	3119	4278	4783	7406	9757	18018	42653	564531	0
FFQ	98	0	0	7	65	113	83	108	88	107	103	105	104	140	143	160	126	211	145	284	304	342	266	352	394	380	481	636	755	595	692	808	1243	1000	1195	1541	1231	2226	1783	1723	3043	3109	4484	4828	7583	9702	17938	43089	563601	0
FFQ	99	1	0	7	65	107	100	79	105	81	98	89	97	130	149	135	146	187	154	264	255	319	290	341	379	382	458	630	773	581	653	735	1158	1006	1134	1586	1146	2214	1847	1571	3096	3005	4247	4920	7658	9609	17656	43206	564560	0
FFQ	100	2	0	1	65	96	97	95	88	103	70	118	105	150	140	116	139	212	145	250	243	355	271	370	375	347	459	654	759	569	688	815	1238	998	1123	1573	1274	2279	1859	1577	3154	3111	4390	5029	7774	9327	17726	43760	563306	0
FFQ	101	1	0	6	61	87	105	88	85	92	99	112	108	138	142	143	145	223	159	256	289	313	298	347	415	366	411	602	748	530	755	800	1286	1009	1131	1534	1247	2251	1894	1495	2972	3187	4250	4743	7938	9278	17789	43254	561701	0
FFQ	102	67	0	3	61	87	93	90	93	90	86	111	112	141	151	151	124	175	159	237	274	302	284	325	393	420	453	623	735	597	768	854	1191	1030	1081	1569	1240	2204	2015	1468	3090	3153	4445	4843	7935	9160	17642	43218	558952	0
FFQ	103	5	0	7	64	87	97	103	88	102	76	81	101	125	147	125	116	208	155	249	292	336	317	332	401	392	426	648	732	567	672	767	1218	987	1112	1555	1172	2211	1960	1492	3087	3093	4304	4782	8088	8826	17471	43182	557234	0
FFQ	104	0	0	6	71	86	109	103	101	98	83	109	102	131	148	159	135	181	146	273	268	310	277	310	393	385	443	617	726	565	622	753	1232	1016	1071	1507	1239	2193	2030	1488	3013	3037	4199	4721	8203	8638	17430	43572	554482	0
FFQ	105	0	0	4	77	86	106	100	79	93	82	92	115	132	137	138	118	179	160	261	238	296	309	310	402	406	429	611	722	583	667	718	1190	933	1075	1514	1130	2183	2031	1268	3042	2983	4161	4738	8417	8313	17178	43124	552833	0
FFQ	106	4	0	3	53	87	89	79	78	97	90	93	112	153	137	117	133	208	148	273	270	323	305	320	371	384	470	655	717	560	617	709	1123	1004	1090	1525	1146	2148	2166	1263	2905	2963	4126	4634	8486	8158	17092	43307	549896	0
