LFQ	32	1	0	0	94	187	129	183	135	247	187	209	283	231	222	421	261	457	409	576	497	504	810	609	796	1073	1098	1303	1277	909	1288	2107	1676	1220	2585	2725	2718	3127	3698	3224	4580	5239	6133	9979	15675	24852	2	0	0
LFQ	33	218	0	0	79	186	131	199	136	205	157	172	290	184	248	390	301	466	412	527	470	421	868	556	766	974	1101	1270	1209	969	1238	2121	1705	1194	2630	2777	2589	3315	3719	3117	4425	5505	6202	9995	15658	24841	0	0	0
LFQ	34	8	0	0	89	195	132	195	134	246	163	193	274	212	243	410	319	510	447	529	425	461	784	626	783	1069	1164	1247	1248	1023	1269	2120	1692	1186	2739	2679	2757	3269	3602	3239	4485	5403	6266	10088	15432	24581	0	0	0
LFQ	35	0	0	0	93	184	159	187	135	242	169	193	289	233	223	391	278	528	484	622	502	453	832	638	723	1002	1173	1355	1247	1030	1215	2044	1637	1184	2601	2695	2723	3179	3739	3243	4455	5424	6245	9876	15576	24735	0	0	0
LFQ	36	90	0	0	95	197	125	199	121	215	184	237	322	217	268	417	307	543	466	658	443	528	757	718	764	1058	1091	1351	1290	1112	1158	2280	1723	1192	2573	2913	2681	3163	3658	3433	4282	5533	6171	10000	15480	23923	0	0	0
LFQ	37	0	0	0	118	185	147	198	120	230	188	215	311	221	241	460	319	486	471	628	450	550	838	745	691	1004	1066	1272	1228	1126	1101	2257	1594	1226	2472	2937	2566	3062	3561	3406	4360	5400	6080	9967	15587	24850	2	0	0
LFQ	38	72	0	0	99	200	170	189	147	232	171	232	312	216	262	470	291	508	465	640	446	554	851	775	741	932	1105	1296	1234	1197	1043	2237	1629	1224	2560	2998	2626	3108	3434	3448	4351	5405	6070	9999	15650	24347	0	0	0
LFQ	39	0	0	0	106	202	174	173	132	233	159	227	308	246	220	465	304	489	461	634	452	561	774	697	697	968	1094	1291	1264	1154	1143	2128	1681	1218	2627	2848	2619	3062	3536	3443	4256	5384	6011	10186	15663	24646	0	0	0
LFQ	40	2	0	0	92	212	130	224	133	235	179	234	339	249	211	441	334	513	461	623	446	589	786	709	737	958	1111	1322	1275	1206	1082	2296	1753	1211	2523	3065	2476	3034	3478	3464	4290	5533	6068	9926	15490	24496	0	0	0
LFQ	41	0	0	0	94	196	145	216	110	258	178	254	286	228	233	441	299	572	482	649	450	633	771	781	730	966	1086	1352	1346	1199	1037	2229	1731	1264	2480	3037	2537	3139	3514	3394	4269	5486	6076	9879	15644	24265	0	0	0
LFQ	42	2	0	0	95	193	155	222	111	250	196	246	298	242	206	436	269	540	489	611	472	562	777	770	720	930	1202	1427	1368	1144	1120	2190	1693	1274	2670	2908	2544	3153	3636	3387	4338	5355	6178	9863	15695	23999	0	0	0
LFQ	43	45	0	1	110	203	174	169	138	240	179	262	319	257	242	455	325	520	500	702	432	591	826	714	769	914	1162	1329	1352	1266	1129	2234	1710	1290	2658	2832	2623	3189	3493	3446	4211	5393	6059	9945	15756	23771	1	0	0
LFQ	44	0	0	0	98	204	162	186	132	296	175	257	342	234	264	444	312	512	501	645	489	625	865	760	832	891	1208	1377	1235	1224	1123	2311	1768	1266	2731	2851	2576	3227	3477	3414	4169	5263	6012	9915	15413	24150	0	0	0
LFQ	45	0	0	0	120	194	149	211	97	228	208	212	316	257	244	449	330	572	514	619	493	590	857	773	770	858	1136	1387	1213	1251	1154	2327	1704	1282	2760	2795	2652	3241	3407	3389	4394	5473	6093	9774	15683	23760	0	0	0
LFQ	46	0	0	0	96	181	170	228	130	264	202	259	345	266	261	444	345	522	501	665	482	612	815	792	822	804	1167	1315	1279	1264	1089	2221	1752	1284	2750	2851	2605	3249	3316	3397	4486	5262	5947	9887	15616	23993	0	0	0
LFQ	47	0	0	0	122	238	174	255	135	277	207	276	334	242	262	492	356	515	557	643	478	556	871	698	805	878	1185	1328	1215	1279	1220	2173	1657	1305	2861	2685	2672	3293	3283	3361	4355	5292	6019	9860	15521	24001	0	0	0
LFQ	48	0	0	0	87	191	144	211	146	286	192	223	328	232	230	452	339	506	519	664	497	570	876	744	868	791	1255	1401	1291	1220	1292	2058	1751	1251	2936	2601	2834	3237	3251	3311	4336	5375	6181	9883	15433	23943	0	0	0
LFQ	49	0	0	0	99	239	165	213	152	280	178	254	312	277	231	491	344	531	507	664	530	578	833	796	924	674	1296	1348	1214	1250	1222	2170	1833	1295	2832	2533	2664	3376	3123	3265	4504	5314	6066	9909	15324	24126	0	0	0
LFQ	50	1	0	0	104	225	174	237	142	285	217	254	313	243	252	525	358	519	531	656	594	594	863	765	897	679	1249	1449	1199	1223	1328	2177	1910	1350	3031	2345	2858	3227	2977	3247	4488	5067	5969	9792	15540	24082	0	0	0
LFQ	51	0	0	2	112	228	162	230	149	272	200	237	359	269	255	470	375	511	576	617	557	559	900	846	974	588	1348	1424	1198	1258	1286	2045	1900	1314	3060	2321	2953	3399	2848	3169	4593	5227	5882	9824	15478	23961	0	0	0
LFQ	52	0	0	0	95	209	181	222	142	266	227	253	356	288	267	494	393	515	551	656	590	568	891	876	1040	503	1383	1465	1146	1247	1401	2095	1979	1406	3260	2161	3029	3513	2796	3083	4542	5166	5928	9970	15294	23489	0	0	0
LFQ	53	0	0	0	125	250	204	242	149	286	211	248	368	307	269	502	370	541	580	606	604	572	918	809	1006	465	1344	1370	1149	1248	1490	2102	1973	1448	3180	2030	3123	3440	2730	3011	4456	5018	5861	10097	15413	23821	0	0	0
LFQ	54	1	0	0	96	240	203	238	134	266	220	278	365	273	261	499	409	484	584	653	622	550	886	818	1095	426	1420	1457	1190	1207	1389	2021	2081	1378	3338	1997	3011	3508	2591	3049	4715	5006	5884	9914	15574	23605	0	0	0
LFQ	55	0	0	0	101	243	188	242	134	294	213	256	374	258	273	477	427	508	575	687	615	542	922	856	1076	390	1358	1403	1133	1300	1477	1860	2037	1386	3144	2015	3096	3525	2679	3000	4688	5154	5935	9873	15325	23896	0	0	0
LFQ	56	0	0	0	134	241	220	269	155	329	240	256	378	278	269	488	383	503	570	679	642	543	929	866	1164	418	1392	1455	1161	1340	1546	1895	2012	1337	3333	1990	3168	3379	2668	3082	4622	5080	5813	9879	15420	23409	0	0	0
LFQ	57	0	0	0	112	209	193	249	147	320	200	270	364	289	251	506	407	497	571	687	581	555	962	817	1168	456	1424	1461	1161	1289	1634	1823	1994	1340	3254	1992	3138	3652	2490	2906	4829	5027	5877	10056	15481	23296	0	0	0
LFQ	58	0	0	0	124	243	211	255	158	275	228	250	364	304	238	488	443	504	595	696	639	590	964	816	1176	453	1426	1383	1191	1251	1707	1851	1943	1420	3207	2118	2925	3477	2579	3040	4656	5112	5674	9945	15460	23556	0	0	0
LFQ	59	0	0	0	98	239	219	250	170	307	226	271	397	275	222	494	475	510	592	767	590	593	963	877	1146	474	1484	1479	1141	1328	1749	1790	1973	1425	3171	2105	3072	3449	2561	2976	4773	5180	5665	9938	15480	23041	0	0	0
LFQ	60	1	0	0	119	225	195	249	168	300	235	254	384	317	259	525	446	521	590	729	572	605	914	787	1162	503	1376	1388	1115	1393	1749	1680	1874	1393	3234	2159	3047	3564	2573	2956	4682	5267	5618	9941	15561	23305	0	0	0
LFQ	61	0	0	1	123	214	196	213	191	281	278	278	402	332	241	472	471	498	655	815	583	573	931	796	1274	542	1514	1431	1124	1486	1871	1527	1996	1386	3230	2169	2931	3518	2432	2966	4682	5451	5500	9753	15515	23093	0	0	0
LFQ	62	0	0	0	124	221	186	254	186	263	268	246	401	331	258	481	460	512	602	825	579	591	881	796	1275	580	1598	1320	1045	1640	2071	1357	1896	1333	3125	2374	2775	3504	2270	3033	4650	5546	5376	9968	15586	23148	0	0	0
LFQ	63	0	0	0	97	212	240	239	180	300	280	257	392	348	226	450	495	503	634	853	562	571	853	727	1332	597	1601	1325	1209	1610	2129	1221	1816	1503	3127	2335	2854	3666	2323	3070	4736	5568	5281	10071	15114	23028	0	0	0
LFQ	64	3	0	0	153	281	233	247	193	314	290	307	403	367	233	458	516	494	684	862	548	635	844	852	1286	587	1584	1281	1094	1640	2124	1324	1862	1365	3152	2366	2752	3618	2336	3006	4695	5376	5483	9781	15275	23031	0	0	0
LFQ	65	0	0	1	130	262	226	258	190	285	269	302	395	380	222	495	485	454	660	898	550	617	931	764	1251	630	1577	1306	1148	1675	2167	1165	1812	1328	3051	2354	2927	3546	2264	3033	4675	5533	5260	9844	15589	23026	0	0	0
LFQ	66	0	0	0	159	234	187	235	219	263	260	260	368	306	231	453	500	453	664	913	563	600	853	744	1284	646	1598	1268	1048	1715	2196	1169	1834	1371	3006	2464	2714	3477	2230	3014	4560	5649	5192	9948	15632	23455	0	0	0
LFQ	67	18	0	1	134	252	231	263	215	297	242	291	377	378	263	467	491	498	659	934	563	649	920	769	1329	705	1526	1259	1068	1738	2164	1115	1862	1358	3030	2501	2820	3522	2154	2994	4621	5401	5283	9775	15548	23250	0	0	0
LFQ	68	1	0	0	131	280	210	247	196	315	269	306	391	359	260	479	539	465	690	887	575	614	914	788	1303	720	1521	1246	1114	1626	2223	1026	1912	1398	3032	2392	2901	3545	2271	3019	4646	5486	5324	9758	15484	23072	0	0	0
LFQ	69	0	0	0	140	263	258	257	207	313	253	269	371	355	263	423	531	445	652	912	585	633	927	795	1261	790	1470	1326	1161	1669	2226	1101	1994	1435	3100	2443	2763	3406	2116	3013	4683	5568	5295	9890	15328	23045	0	0	0
LFQ	70	3	0	0	135	254	223	284	208	305	269	324	391	411	259	498	512	512	669	944	631	647	928	745	1351	802	1490	1283	1205	1545	2292	1065	1874	1475	3101	2524	2977	3457	2108	3054	4737	5473	5276	9602	15336	22756	0	0	0
LFQ	71	1	0	1	177	254	240	265	190	316	240	359	423	359	261	453	503	524	602	923	591	596	903	723	1298	765	1504	1359	1136	1682	2238	1047	1841	1440	2905	2595	2939	3430	2067	3032	4510	5333	5247	9866	15589	23208	0	0	0
LFQ	72	1	0	1	141	282	263	313	220	306	260	319	416	359	280	466	543	475	605	979	636	697	882	713	1374	828	1379	1458	1128	1620	2230	1060	1947	1517	2950	2597	2879	3428	2034	3024	4674	5212	5150	9787	15415	23087	0	0	0
LFQ	73	0	0	1	125	279	191	283	204	301	259	332	343	341	272	428	506	476	606	932	617	652	924	673	1374	871	1359	1385	1185	1569	2355	955	1863	1585	2974	2590	2943	3362	1975	3034	4536	5566	5209	9879	15346	23275	0	0	0
LFQ	74	0	0	0	157	240	279	262	216	330	273	367	371	412	281	466	556	467	606	913	583	658	910	707	1329	848	1384	1349	1225	1516	2326	958	1924	1577	2970	2648	2998	3423	1878	3135	4676	5269	5222	9822	15242	23162	0	0	0
LFQ	75	101	0	0	147	258	223	253	243	331	245	375	378	368	268	468	520	526	632	962	632	704	987	609	1362	918	1315	1413	1269	1465	2379	991	2004	1649	2857	2715	2938	3377	1727	2951	4791	5305	5040	9721	15317	23201	0	0	0
LFQ	76	0	0	0	151	285	254	275	217	322	259	372	361	393	276	461	472	530	594	926	577	696	996	603	1406	1008	1235	1365	1221	1431	2255	1005	1968	1622	2822	2736	2850	3402	1775	2965	4501	5351	5249	9997	15167	23584	0	0	0
LFQ	77	0	0	0	135	262	257	312	207	319	223	387	339	369	318	493	520	518	635	998	632	663	975	642	1403	982	1247	1400	1235	1469	2521	938	2057	1622	2884	2731	2956	3362	1835	2923	4777	5262	5070	9786	15277	22994	0	0	0
LFQ	78	0	0	1	133	243	207	267	253	317	259	410	350	332	283	480	478	466	600	968	616	676	961	581	1410	1000	1291	1405	1254	1451	2494	892	1998	1528	2937	2714	2862	3386	1793	2939	4791	5299	5189	9753	15328	23340	0	0	0
LFQ	79	0	0	1	178	273	248	266	232	317	235	400	390	396	323	443	491	512	626	987	626	688	994	582	1405	1069	1272	1458	1261	1464	2339	943	2014	1517	2920	2626	2918	3469	1823	3040	4770	5043	5036	9845	15059	23436	0	0	0
LFQ	80	0	0	3	153	283	239	280	252	361	252	407	365	388	303	514	489	488	677	937	649	717	936	534	1425	1028	1131	1392	1229	1505	2465	902	2203	1532	2865	2565	2871	3411	1853	2997	4775	5103	5196	9888	15205	23167	0	0	0
LFQ	81	1	0	3	165	264	230	297	238	350	248	364	370	373	328	507	548	505	626	992	631	727	1078	536	1415	1097	1178	1429	1227	1501	2429	961	2215	1435	3068	2638	2800	3547	1885	2844	4774	4965	5102	9813	15046	23185	0	0	0
LFQ	82	1	0	2	176	248	236	307	228	347	243	383	352	399	304	503	536	473	650	996	589	701	1102	507	1437	1189	1138	1449	1309	1430	2464	999	2336	1396	3119	2375	2804	3396	1831	2914	5078	4802	5119	9848	15173	23046	0	0	0
LFQ	83	0	0	3	178	293	297	325	234	391	261	373	331	401	300	504	538	484	690	995	659	764	1053	529	1385	1170	1140	1399	1263	1481	2403	1000	2425	1221	3145	2380	2779	3574	1853	2893	5047	4896	5027	9835	14879	23136	0	0	0
LFQ	84	0	0	3	146	299	219	297	215	388	271	416	381	424	313	542	539	477	656	994	611	720	1065	535	1395	1210	1136	1350	1270	1426	2463	1093	2424	1188	3277	2418	2753	3514	1894	2894	5084	4539	5069	9894	14993	23139	0	0	0
LFQ	85	0	0	4	176	289	262	282	223	378	228	410	373	431	344	529	503	492	698	1017	628	731	1124	509	1335	1198	1139	1414	1282	1453	2454	1089	2445	1190	3262	2421	2727	3462	1930	2935	5171	4618	4790	9848	15214	22926	0	0	0
LFQ	86	0	0	0	186	300	275	290	270	366	227	396	362	368	316	548	531	478	671	964	618	803	1175	480	1457	1202	1110	1396	1251	1447	2422	1044	2520	1234	3246	2533	2666	3493	1975	2881	5144	4477	4880	9999	14859	23074	0	0	0
LFQ	87	0	0	3	180	283	271	363	245	401	270	410	399	416	339	515	543	519	692	994	677	782	1145	476	1493	1260	1159	1463	1263	1390	2513	1041	2442	1196	3332	2456	2519	3545	1929	2885	5111	4601	5003	9898	14627	22884	0	0	0
LFQ	88	0	0	4	174	331	298	317	259	408	246	441	418	381	334	604	555	506	764	1025	648	812	1177	487	1418	1260	1128	1459	1298	1454	2568	1023	2471	1158	3331	2480	2498	3618	1988	2938	5269	4666	4655	9929	14449	22686	0	0	0
LFQ	89	1	0	5	167	291	274	308	258	379	249	419	393	403	322	522	484	489	782	1024	656	721	1161	457	1396	1243	1094	1482	1337	1424	2512	1026	2633	1159	3345	2494	2358	3664	2036	2803	5240	4547	4851	10103	14544	22877	0	0	0
LFQ	90	0	0	6	177	271	307	336	250	420	252	460	383	353	347	539	548	517	740	1064	617	736	1224	429	1428	1228	1088	1473	1254	1411	2464	1072	2516	1166	3374	2537	2250	3734	2004	2756	5340	4620	4718	10114	14342	23068	0	0	0
LFQ	91	12	0	9	153	308	285	316	233	399	230	437	396	378	332	554	522	476	744	971	581	758	1167	419	1417	1257	1090	1574	1243	1297	2475	983	2783	1126	3426	2637	2191	3789	2119	2913	5343	4461	4806	9892	14564	22867	0	0	0
LFQ	92	0	0	4	197	313	261	327	259	381	233	437	405	379	330	569	520	487	756	963	619	729	1147	448	1378	1279	1103	1591	1231	1323	2406	1010	2634	1138	3476	2564	2065	3834	2131	2791	5287	4520	4700	10263	14325	23120	0	0	0
LFQ	93	0	0	6	191	289	284	368	257	435	253	440	416	414	377	557	519	523	779	987	585	708	1126	415	1499	1290	1110	1611	1260	1344	2452	1002	2675	1098	3550	2591	1933	3897	2223	2813	5156	4437	4651	10286	14245	22881	0	0	0
LFQ	94	1	0	7	207	309	313	307	274	406	254	448	449	387	390	627	490	543	837	989	639	813	1221	413	1481	1278	1075	1558	1271	1471	2452	1052	2769	1070	3574	2632	1794	3933	2207	2783	5197	4410	4567	10357	13995	22683	0	0	0
LFQ	95	12	0	6	184	311	243	300	231	404	248	441	463	430	363	559	474	514	856	972	662	760	1221	409	1474	1353	1098	1632	1203	1332	2330	1113	2745	1199	3638	2756	1729	4037	2155	2767	5421	4359	4495	10359	13815	22860	0	0	0
LFQ	96	0	0	14	181	306	312	341	252	375	260	418	404	409	339	540	509	541	804	981	641	768	1119	378	1553	1322	1158	1677	1168	1399	2450	1141	2766	1222	3644	2663	1652	4002	2156	2634	5407	4293	4340	10185	14139	23070	0	0	0
LFQ	97	0	0	6	177	311	323	358	238	415	268	477	441	409	352	573	564	549	847	981	640	749	1142	402	1524	1382	1090	1716	1221	1367	2317	1153	2770	1268	3533	2798	1604	4080	2040	2707	5406	4275	4480	10360	13697	22923	0	0	0
LFQ	98	1	0	12	167	342	281	304	243	400	256	440	453	381	359	554	528	553	797	988	713	736	1178	418	1467	1299	1124	1794	1159	1399	2268	1187	2749	1271	3350	2876	1544	4241	2064	2632	5666	4273	4533	10401	13646	22886	0	0	0
LFQ	99	2	0	6	181	330	334	303	285	397	273	455	474	448	385	503	552	589	802	1013	733	793	1135	396	1593	1423	1141	1916	1133	1373	2391	1103	2808	1278	3287	2914	1577	4313	2068	2672	5745	4091	4392	10677	13193	22456	0	0	0
LFQ	100	1	0	13	197	344	322	353	259	432	260	435	461	381	403	547	555	581	773	989	719	732	1102	434	1490	1365	1191	1877	1100	1395	2175	1228	2847	1389	3368	2751	1593	4258	1896	2634	5715	4079	4410	10644	13293	22942	0	0	0
LFQ	101	0	0	11	190	364	340	309	272	455	245	447	461	394	374	552	553	621	780	989	717	738	1149	381	1529	1461	1205	1922	1085	1439	2191	1257	2702	1385	3257	2757	1450	4490	1880	2613	6048	4083	4475	10708	12865	22789	0	0	0
LFQ	102	1	0	11	171	358	325	279	269	418	231	431	499	388	373	519	532	588	733	1019	722	707	1099	400	1558	1474	1193	2043	1158	1450	2065	1249	2760	1506	3139	2868	1497	4696	1791	2560	6039	4032	4361	11029	12713	22679	0	0	0
LFQ	103	50	0	9	224	364	324	299	305	423	267	464	460	434	374	561	531	614	814	1081	852	734	1022	413	1557	1372	1284	2114	1126	1427	2129	1357	2860	1647	3093	2793	1441	4948	1667	2502	6598	3783	4268	11141	12235	21972	0	0	0
LFQ	104	2	0	4	218	305	311	311	277	407	228	442	473	403	393	540	533	656	779	1009	816	725	998	405	1466	1478	1361	2079	1173	1307	2047	1467	2728	1609	3001	2720	1440	5007	1722	2511	6429	3752	4241	11356	12018	22786	0	0	0
LFQ	105	1	0	15	219	382	362	342	293	458	269	469	538	447	418	517	554	642	754	1070	802	825	1016	500	1565	1403	1326	2112	1229	1371	2155	1470	2730	1751	2849	2737	1447	4964	1652	2508	6610	3656	4207	11273	11769	22256	0	0	0
