FFQ	22	4	0	13	231	346	342	360	391	390	373	413	507	561	617	596	724	956	961	974	1158	1552	1258	1736	2108	2118	2281	3258	3225	4738	3463	3662	5045	7755	6214	9010	7963	11604	11121	10465	19064	18061	24847	34596	36616	57981	98205	186316	2175469	0
FFQ	23	1	0	13	239	357	268	348	357	348	390	401	458	556	637	547	735	929	967	991	1131	1521	1232	1745	2108	2115	2185	3190	3153	4747	3316	3403	4911	7582	6116	8873	7516	11316	11059	10366	19023	17885	24652	33925	36105	58113	97323	185745	2180750	0
FFQ	24	2	0	16	231	303	327	334	353	347	333	420	460	556	664	531	654	842	980	966	1111	1402	1280	1640	2096	2072	2168	3133	3151	4650	3425	3424	4725	7508	6050	8827	8018	11542	10904	10479	18853	18227	24525	33521	36230	57821	97029	185492	2182026	0
FFQ	25	1	0	12	243	360	315	353	356	348	357	434	432	522	601	511	717	887	919	1012	1141	1466	1218	1703	2071	2091	2238	3141	3119	4796	3199	3409	4819	7506	5953	8740	7461	11501	10611	10452	18521	17844	24473	33342	35874	57224	96849	185184	2185322	0
FFQ	26	321	2	21	247	325	349	335	384	360	351	414	453	585	559	567	738	949	955	970	1146	1438	1305	1695	2127	2045	2225	3203	3136	4725	3441	3576	4883	7672	6049	8947	7693	11503	10826	10665	18675	18019	24485	33304	36473	57489	96811	185474	2181733	0
FFQ	27	34	0	16	240	338	327	365	348	332	360	431	449	576	621	549	689	931	1048	1040	1194	1513	1271	1628	2144	2142	2295	3260	3307	4680	3301	3531	4963	7625	6246	8994	7856	11690	10914	10698	18674	18461	24589	33254	36658	57854	97753	185981	2178477	0
FFQ	28	0	0	10	216	348	358	354	348	367	356	436	471	617	638	541	713	946	895	977	1140	1439	1271	1698	2057	1952	2189	3300	3156	4642	3315	3504	4927	7428	6190	8547	7714	11635	10664	10891	18431	18237	24346	33210	36383	57154	96706	185259	2183671	0
FFQ	29	1	0	19	256	334	351	366	367	354	359	419	470	566	671	545	679	924	999	1000	1144	1486	1271	1679	2084	2077	2306	3181	3135	4608	3390	3443	4836	7579	6249	8786	7662	11822	10701	11038	18461	18793	24912	32697	36501	56817	97433	184603	2182273	0
FFQ	30	57	0	11	267	346	320	366	370	402	359	429	520	547	588	594	737	963	1001	1069	1237	1535	1325	1679	2107	2062	2271	3370	3205	4692	3343	3613	5127	7539	6284	8757	7691	11770	10951	11255	18495	18501	25034	32910	36596	57437	96746	186743	2178426	0
FFQ	31	1	0	14	239	374	335	362	367	373	337	445	453	526	566	567	723	934	959	1023	1236	1374	1273	1603	2131	1988	2205	3171	3144	4472	3252	3516	4940	7474	6202	8581	7461	11557	10404	10813	18464	18478	24655	31967	36001	56376	96303	184176	2187832	0
FFQ	32	62	0	17	264	342	348	374	357	386	360	408	468	560	577	547	696	941	954	947	1172	1439	1277	1643	2054	2035	2187	3298	3121	4694	3322	3524	4907	7324	6248	8696	7480	11970	10641	10980	18150	18135	24803	32373	36217	56749	96343	184720	2185537	0
FFQ	33	2	0	12	251	318	332	401	342	343	367	482	468	571	598	576	684	921	905	1077	1200	1477	1338	1709	2072	2093	2347	3380	3269	4735	3386	3582	5065	7593	6298	8900	7830	11867	10818	11102	18628	18666	25228	32547	36670	57461	97192	186828	2177716	0
FFQ	34	69	0	16	257	388	325	336	324	341	350	462	466	528	577	586	686	923	1032	1044	1232	1553	1320	1641	2143	2051	2404	3234	3259	4619	3418	3697	5064	7216	6324	8777	7659	11915	10536	11239	17890	18881	24809	31807	36203	56536	96767	186435	2182308	0
FFQ	35	2	0	22	251	345	341	375	336	367	364	449	482	579	631	596	717	896	971	1027	1171	1491	1309	1645	2067	2089	2299	3178	3284	4625	3590	3548	5018	7330	6286	8821	7682	12030	10769	11407	18190	18851	24666	32165	36296	56942	97057	184444	2182645	0
FFQ	36	3	0	14	228	328	347	366	345	368	349	432	440	567	615	558	709	880	910	1039	1206	1451	1328	1587	2139	2037	2230	3118	3228	4551	3221	3668	4880	7165	6194	8613	7532	11680	10497	11234	17813	18603	24451	30970	35749	55777	95539	183838	2190849	0
FFQ	37	12	0	18	263	393	356	369	370	366	338	457	477	590	627	559	681	882	933	1079	1222	1493	1355	1673	2075	1994	2286	3283	3296	4515	3279	3701	5008	7323	6605	8738	7646	12019	10383	11405	17807	18769	25194	31134	36379	56215	96658	184165	2185256	0
FFQ	38	3	0	9	233	335	361	378	354	368	331	478	419	574	607	628	648	918	971	1084	1243	1481	1364	1650	2087	2026	2271	3226	3358	4532	3414	3788	5074	7393	6475	8778	7625	12182	10373	11567	17994	19048	25172	30683	36061	56238	96484	184178	2185182	0
FFQ	39	0	0	20	219	350	357	357	358	389	338	445	437	597	609	593	716	915	915	1087	1284	1559	1421	1613	2025	2046	2330	3244	3414	4423	3367	3789	5129	7305	6486	8737	7663	12125	10305	11333	17848	19292	24771	30277	36199	55585	95700	183432	2188242	0
FFQ	40	2	0	22	278	391	357	358	354	376	374	481	451	582	565	655	649	903	926	1090	1216	1505	1481	1636	2047	1967	2273	3280	3364	4449	3369	3779	5169	7247	6479	8738	7531	12295	10489	11458	17740	19321	25204	30248	36068	55388	95984	183799	2187308	0
FFQ	41	2	0	16	260	359	358	386	391	403	365	470	494	616	605	640	651	899	988	1092	1293	1516	1429	1566	2016	1986	2316	3091	3396	4406	3300	3913	5111	7400	6557	8828	7583	12491	10526	11737	17580	19249	25053	30232	35673	55401	96248	183642	2187111	0
FFQ	42	656	0	15	280	370	403	394	374	421	391	510	503	654	672	697	723	1029	1044	1212	1388	1603	1551	1685	2127	2112	2516	3408	3490	4595	3441	3983	5205	7355	6748	9014	7829	12466	10543	12293	17780	20014	25764	30577	36808	56237	97492	185987	2175284	0
FFQ	43	700	0	20	242	359	384	408	362	446	376	501	512	578	667	681	680	916	974	1168	1372	1533	1473	1652	2121	2101	2505	3214	3481	4462	3510	4083	5388	7183	6631	8906	7743	12745	10433	12233	17270	20196	25644	29675	36440	55851	96696	184888	2180239	0
FFQ	44	4510	0	20	261	358	371	344	368	347	353	494	437	624	602	679	597	902	963	1084	1294	1485	1442	1530	2105	1968	2435	2987	3462	4279	3381	4044	5193	6919	6660	8683	7586	12476	10134	12210	16726	19990	25592	28252	35956	54317	95811	182380	2187031	0
FFQ	45	0	0	20	248	375	354	341	343	393	364	500	474	615	601	687	602	916	972	1098	1352	1490	1448	1588	2073	1972	2428	3115	3542	4263	3365	3955	5406	6880	6652	8737	7504	12735	9977	12566	16536	20376	25603	27817	36310	54653	95697	182595	2190103	0
FFQ	46	4	0	10	240	321	350	375	382	386	354	506	461	655	582	724	583	873	913	1172	1345	1506	1569	1533	1962	1959	2449	3024	3525	4315	3415	4005	5384	6686	6992	8574	7626	12732	10061	13014	16230	20535	25766	27405	35945	54394	95433	182977	2190389	0
FFQ	47	21	0	22	261	369	372	380	344	404	360	487	451	645	624	709	588	879	896	1227	1341	1508	1544	1605	2056	2002	2489	2937	3669	4114	3431	4101	5446	6608	6771	8560	7642	12732	9925	13042	16199	20698	25743	27277	36241	53899	94680	182118	2192223	0
FFQ	48	1157	0	18	254	411	395	379	356	384	402	558	482	702	623	670	604	891	980	1164	1375	1489	1552	1558	2039	2015	2626	3026	3616	4287	3472	4220	5518	6709	6977	8702	7699	12981	10197	13085	16379	20847	26004	27085	36158	54020	95103	182733	2187738	0
FFQ	49	10	0	21	286	384	372	343	370	396	379	531	435	670	655	681	640	941	940	1162	1376	1556	1425	1510	2004	2070	2478	3029	3626	4213	3467	4343	5528	6733	6826	8891	7618	13013	9962	12746	16299	20394	25899	26930	35783	54066	95574	182433	2190630	0
FFQ	50	2	0	20	279	369	385	387	398	407	360	528	479	639	619	696	602	906	944	1184	1457	1560	1622	1559	2037	2033	2510	3074	3721	4150	3483	4224	5435	6828	6878	8644	7687	12989	9840	12787	16714	20482	26166	27073	35609	53864	95486	183213	2189309	0
FFQ	51	1	0	29	287	399	368	397	409	395	359	548	470	661	636	715	612	944	916	1178	1485	1552	1573	1589	2034	2082	2542	3088	3769	4272	3369	4364	5548	6739	6939	8890	7642	13099	10139	12806	16769	20469	26187	27119	35764	53765	95439	183284	2187997	0
FFQ	52	7	0	25	293	401	377	384	360	418	425	548	496	651	638	745	594	939	987	1163	1459	1529	1607	1570	1984	2027	2598	2959	3754	4199	3380	4227	5500	6666	6824	8906	7421	12748	10052	12664	16455	20179	26274	27478	35341	53743	95747	182605	2190291	0
FFQ	53	1	0	26	257	386	363	422	380	407	383	578	454	643	605	710	626	940	919	1158	1480	1544	1579	1533	2005	2095	2526	2995	3645	4287	3434	4248	5753	6626	6758	8783	7511	12874	10237	12590	16659	20465	26359	27168	35362	53596	95396	182515	2190357	0
FFQ	54	3	0	21	257	380	416	387	393	418	355	549	451	613	639	737	610	885	951	1186	1401	1583	1606	1591	1956	2034	2603	3115	3717	4155	3325	4352	5644	6819	6873	8690	7379	12740	10150	12615	16775	19966	26335	27574	35394	53176	95298	183088	2190432	0
FFQ	55	3	0	22	250	425	442	398	393	420	380	514	411	654	630	687	610	995	923	1141	1410	1546	1578	1612	1953	2021	2573	3052	3649	4282	3338	4460	5498	6741	6878	8684	7432	12515	10209	12221	16985	19885	26605	27406	35021	53348	95053	182178	2192206	0
FFQ	56	2	0	16	280	393	343	353	371	422	400	538	499	665	613	748	597	897	906	1260	1504	1529	1547	1560	2118	2098	2531	3075	3818	4229	3364	4353	5630	6814	6947	8789	7437	12611	10330	12301	17276	19488	26392	27736	34988	53450	95599	183300	2189519	0
FFQ	57	2	0	23	256	427	408	391	377	401	424	558	409	702	668	732	630	984	879	1184	1412	1649	1563	1531	2087	2144	2481	3125	3733	4155	3325	4676	5706	6700	6798	8992	7562	12518	10336	12164	17759	19435	26550	27800	34290	53351	95192	182755	2190391	0
FFQ	58	4	0	23	282	381	390	422	369	402	385	575	507	698	644	762	666	1005	995	1213	1560	1643	1636	1653	2070	2328	2601	3091	3898	4300	3271	4887	5814	6850	6912	9015	7498	12786	10422	11985	17850	19811	26959	27900	34657	54246	95880	184285	2184104	0
FFQ	59	2	0	26	268	435	400	381	390	418	413	564	473	721	667	754	627	972	951	1210	1512	1692	1558	1692	2045	2318	2565	2971	4016	4358	3407	4884	5900	6820	6974	9111	7597	12559	10344	11631	17990	19403	26638	27883	34141	53855	95788	183334	2186977	0
FFQ	60	11	0	15	297	387	435	401	434	460	446	580	466	748	651	775	649	1054	975	1277	1569	1722	1576	1653	2205	2296	2640	3130	4016	4268	3247	4997	6161	6760	6787	9103	7464	12453	10576	11617	18714	19025	26817	28291	33969	53923	95147	183703	2185744	0
FFQ	61	5	0	25	297	438	435	414	432	460	439	599	442	750	635	795	693	1026	928	1334	1609	1821	1643	1677	2121	2467	2684	3201	4071	4512	3270	5169	6220	6957	7146	9480	7753	12622	10627	11868	18770	19475	27236	28665	34604	54259	96128	185575	2177857	0
FFQ	62	0	0	20	260	411	462	408	398	423	424	591	410	696	659	828	653	1101	962	1278	1504	1755	1696	1699	2060	2346	2587	3028	4069	4309	3102	5124	6085	6956	6950	9313	7628	12513	10689	11285	18929	18788	27112	28446	33932	53676	95146	184332	2184591	0
FFQ	63	0	0	28	279	411	397	403	400	457	405	573	459	746	635	712	653	1074	900	1213	1528	1741	1658	1693	2080	2489	2553	3029	4165	4246	3238	4942	5900	6635	6876	9066	7281	12270	10688	11304	18588	18600	26903	28430	33547	53610	95219	183997	2187613	0
FFQ	64	3	0	23	264	467	469	422	456	442	450	605	449	769	668	783	670	1085	958	1294	1630	1826	1670	1752	2170	2606	2776	3149	4253	4457	3481	5331	6187	7131	7084	9350	7888	12890	11187	11616	19332	18920	27556	28717	34034	55404	96642	186868	2173450	0
FFQ	65	14	0	9	277	430	430	384	414	419	380	557	457	762	600	780	653	1026	925	1263	1531	1682	1579	1654	2118	2443	2626	2986	4021	4392	3154	5080	6118	6777	6741	9194	7341	12646	10842	11132	18778	18756	27024	28122	33757	53732	95332	184756	2185538	0
FFQ	66	1	0	26	276	395	403	413	409	410	417	599	430	719	669	746	613	1111	868	1289	1546	1733	1614	1662	2010	2404	2537	3043	3986	4296	3240	4890	6202	6705	6659	9128	7255	12686	10488	11166	18910	18511	27003	27934	33703	53167	94624	185870	2186865	0
FFQ	67	145	0	27	306	409	404	408	422	425	431	626	424	731	634	724	673	1035	888	1268	1553	1714	1597	1619	2073	2367	2568	3073	3979	4288	3246	4878	6196	7034	6884	8990	7223	12411	10823	11312	18482	18408	27100	28427	33522	53259	95658	185798	2185167	0
FFQ	68	4	0	23	261	396	436	421	446	424	420	580	408	726	652	827	685	1065	897	1285	1525	1773	1714	1708	2089	2338	2589	3079	3916	4288	3266	4931	6417	6735	6831	9043	7333	12432	10765	11171	18793	18431	27053	28645	33570	53398	94872	185471	2185496	0
FFQ	69	1	0	28	284	415	462	422	439	430	401	625	484	770	667	797	650	1125	972	1264	1629	1692	1583	1687	2086	2414	2635	3125	4015	4296	3434	4966	6299	6708	6789	9320	7214	12526	10815	11122	18667	18323	26858	28203	33777	52831	94411	185654	2186311	0
FFQ	70	1	0	31	305	417	421	421	443	420	473	581	487	803	687	856	669	1069	923	1371	1586	1715	1618	1748	2059	2411	2701	3228	4097	4418	3413	5003	6423	6887	6766	9158	7341	12832	11019	11150	18732	18581	27311	28378	33882	53344	95628	186334	2181485	0
FFQ	71	0	0	30	306	416	454	430	436	453	446	619	486	761	720	819	613	1167	960	1329	1656	1768	1603	1735	2185	2437	2746	3292	3815	4499	3528	5059	6393	6823	6796	9333	7364	12757	10991	11223	18695	18489	27490	28542	33982	52903	95569	187478	2180026	0
FFQ	72	408	0	28	313	491	491	460	475	443	459	649	520	766	714	826	767	1190	973	1377	1671	1845	1791	1856	2278	2538	2893	3338	4169	4546	3688	5188	6702	7133	6894	9516	7584	12762	11405	11548	19213	19017	27832	29158	34659	53989	96811	189557	2168690	0
FFQ	73	25	0	29	304	477	431	474	439	487	439	569	530	757	695	794	735	1130	928	1348	1572	1774	1691	1740	2175	2420	2750	3449	3994	4487	3486	5053	6789	6799	6681	9215	7418	12879	11289	10971	18576	18522	28008	29013	33935	53035	96220	188614	2176472	0
FFQ	74	3	0	24	288	481	478	412	514	484	474	602	478	735	677	850	709	1133	1034	1418	1671	1751	1780	1846	2236	2277	2893	3295	3895	4573	3597	5051	6928	6908	6684	9274	7382	13063	11332	11150	18714	18463	28001	28913	34525	53576	96331	190041	2172674	0
FFQ	75	5	0	24	305	398	470	439	426	459	441	536	492	731	729	855	694	1080	943	1415	1663	1771	1618	1819	2126	2291	2976	3350	3734	4315	3637	4963	6954	6797	6696	8961	7186	12805	11413	10920	18210	18617	27778	28833	33978	53275	96287	189822	2176378	0
FFQ	76	2	0	32	281	441	424	452	472	463	437	527	512	731	732	833	707	1072	946	1314	1704	1776	1708	1897	2266	2276	2832	3515	3738	4357	3708	4955	7130	6694	6685	9003	7099	12855	11560	10708	18132	18114	27957	28847	33890	52453	96136	190562	2176680	0
FFQ	77	2	0	31	294	426	460	394	441	445	461	525	561	668	708	741	654	1005	898	1331	1605	1676	1731	1783	2180	2193	2868	3393	3501	4263	3706	4736	7071	6414	6454	8789	6773	12678	11195	10595	17490	17859	27382	28007	33559	51184	95175	187836	2187471	0
FFQ	78	0	0	24	272	458	478	405	450	413	437	505	554	761	749	799	662	1012	881	1292	1569	1738	1630	1893	2224	2341	2951	3340	3771	4220	3794	4875	7008	6736	6481	8889	7049	12588	11586	10702	18005	18023	27489	28252	33429	52111	95393	189185	2182187	0
FFQ	79	1	0	16	304	444	481	462	467	455	417	540	576	757	810	830	742	1135	1015	1425	1731	1902	1773	1983	2290	2325	3013	3493	3818	4511	3744	4964	7267	6911	6680	9153	7245	12955	11486	10899	18523	18145	28177	29280	34196	52737	96231	192491	2170811	0
FFQ	80	7	0	28	311	442	499	426	432	473	435	539	552	781	768	863	694	1001	937	1387	1625	1709	1667	1913	2193	2354	2909	3459	3956	4341	3702	4858	7229	6664	6656	9005	6938	12817	11587	10649	18021	18249	28037	28438	34164	52169	95520	191646	2176561	0
FFQ	81	7	0	25	307	433	470	431	468	483	457	602	541	761	744	876	711	1109	983	1384	1713	1777	1689	1752	2265	2335	2934	3577	3860	4484	3809	4814	7247	6959	6526	9261	6771	12999	11763	10712	18018	18117	27778	28249	34217	52309	95513	193497	2173874	0
FFQ	82	2	0	31	301	488	425	454	442	434	474	549	547	703	767	840	644	1044	936	1379	1643	1773	1731	1856	2175	2310	2876	3443	3823	4250	3758	4861	7216	6697	6581	8951	6753	12741	11504	10712	17943	17990	27767	28652	34386	51966	94849	193545	2176398	0
FFQ	83	4	0	35	308	441	462	461	484	472	450	598	589	715	780	831	692	1057	999	1427	1570	1917	1675	1874	2226	2303	2811	3532	3987	4264	3803	4846	7016	6907	6543	9064	6809	13082	11582	10843	18121	17964	28006	28656	34411	52688	94793	195586	2171922	0
FFQ	84	16	0	29	309	455	488	462	456	438	467	596	606	790	801	858	727	1155	1005	1410	1637	1759	1827	1907	2174	2374	2865	3475	4052	4288	3753	4803	7261	6981	6648	9067	6921	13006	11568	11048	18323	17970	28251	28661	34362	53130	95224	196864	2168337	0
FFQ	85	3	0	25	329	515	543	481	474	521	483	607	623	861	808	925	715	1148	993	1449	1729	1881	1733	1981	2361	2449	2999	3546	4147	4395	4144	5091	7318	7262	6568	9334	7021	13154	11853	11376	18456	17836	28308	28990	35309	54047	96794	200963	2157054	0
FFQ	86	5	0	23	337	475	495	481	451	480	504	554	583	762	829	932	717	1182	919	1430	1689	1833	1854	1963	2269	2484	3017	3523	4095	4304	3910	4870	7176	7235	6524	9390	6906	13277	11709	11254	18331	17892	28235	29007	35285	53732	95560	201208	2159910	0
FFQ	87	2	0	28	314	452	491	454	468	449	476	552	537	777	720	820	696	1092	946	1503	1588	1804	1817	1855	2221	2457	2890	3442	4112	4119	3849	4672	7014	7154	6446	9338	6513	13316	11677	11141	18329	17524	27893	28582	35149	53486	94940	202275	2163218	0
FFQ	88	5	0	29	324	503	475	452	483	470	453	562	589	771	759	881	718	1167	943	1496	1558	1808	1746	1900	2223	2527	2911	3549	4163	4041	3906	4757	7142	7254	6287	9106	6382	13056	11432	11362	18311	17229	27631	28734	35033	53296	94716	204540	2161918	0
FFQ	89	1975	0	31	305	449	496	465	466	481	467	550	556	794	721	856	746	1204	903	1489	1518	1880	1726	1862	2213	2520	2897	3579	4317	4076	3845	4621	7129	7145	6412	9379	6279	13168	11296	11418	18247	17031	27412	28742	35419	53645	93147	206075	2159644	0
FFQ	90	637	0	31	356	433	475	485	492	487	444	572	568	812	812	835	753	1142	888	1466	1560	1764	1766	1965	2171	2539	2835	3541	4286	3874	3892	4690	7175	7198	6395	9143	6169	13221	11294	11490	18361	16681	27544	28461	35619	54455	92929	208166	2158724	0
FFQ	91	2	0	35	333	469	501	525	482	502	470	580	589	887	824	892	743	1173	972	1559	1562	1867	1837	1972	2235	2654	2938	3494	4298	3840	4087	4727	7278	7452	6309	9296	6250	13324	11382	11597	18242	17054	27922	29003	35920	54452	93624	211145	2152293	0
FFQ	92	5	0	27	325	462	494	527	503	519	509	621	549	845	810	780	743	1220	912	1569	1522	1763	1906	1901	2200	2530	2888	3444	4457	3925	3933	4694	7169	7401	6360	9307	6189	13206	11552	11416	18395	16890	27693	28718	36193	54564	93068	211134	2153753	0
FFQ	93	30	0	36	314	522	497	548	489	525	533	580	611	886	835	878	749	1282	990	1578	1642	1911	1874	1967	2292	2638	2977	3527	4529	3974	4004	4837	7301	7435	6605	9488	6387	13630	11605	11718	18685	17368	27787	29493	36271	55056	94331	212150	2146225	0
FFQ	94	2	0	31	325	519	466	498	437	498	449	607	606	850	789	861	744	1162	949	1483	1546	1853	1775	1962	2241	2590	2732	3463	4371	3914	4028	4727	7160	7395	6414	9428	6147	13293	11428	11599	18371	17144	27658	28919	36531	54574	92979	212050	2152019	0
FFQ	95	352	30	54	320	480	530	459	471	490	474	537	600	841	731	847	712	1158	928	1425	1576	1749	1762	1960	2195	2473	2823	3468	4460	3983	3866	4604	7018	7493	6567	9027	5995	13350	11483	11296	18261	16932	27310	28891	35996	53899	92637	212181	2154889	0
