LFQ	11	2	0	21	53	55	73	72	71	79	76	110	104	126	187	159	247	259	216	260	277	337	350	321	479	433	464	493	999	641	1121	813	1514	794	1821	1884	2276	2502	3665	5528	11718	39063	597399	0	0	0	0	0	0
LFQ	12	0	0	0	44	85	67	68	62	90	67	95	108	131	147	110	251	232	211	283	255	406	321	406	508	464	496	540	1075	642	1171	812	1554	770	1843	1921	2436	2702	3752	5974	12208	40833	593922	0	0	0	0	0	0
LFQ	13	0	0	0	57	63	64	68	76	78	83	104	87	132	151	138	242	226	236	282	281	359	339	332	529	450	523	488	1050	689	1209	787	1592	788	1888	1873	2392	2610	3694	5890	12033	40365	594814	0	0	0	0	0	0
LFQ	14	0	0	0	40	71	80	69	67	86	83	111	81	121	146	134	222	243	246	264	269	388	329	348	516	451	498	486	1013	666	1166	790	1500	805	1794	1819	2307	2622	3868	5672	11974	39479	596238	0	0	0	0	0	0
LFQ	15	0	0	0	46	61	68	78	68	85	85	115	88	133	184	144	266	238	227	287	279	392	356	345	529	451	521	551	1031	647	1209	840	1584	875	1978	1885	2371	2682	3834	5968	12198	40144	594219	0	0	0	0	0	0
LFQ	16	0	0	0	81	121	137	127	116	115	145	111	136	129	190	215	145	207	283	264	330	328	415	366	506	563	584	600	943	583	935	1155	1326	1497	1235	1848	2054	2744	3206	3491	4232	5883	9458	15815	24782	589661	0	0	0
LFQ	17	0	0	0	79	101	112	111	106	136	152	114	149	156	185	191	162	229	279	230	330	331	421	375	489	536	549	603	895	605	898	1139	1314	1413	1192	1813	1992	2698	3046	3556	4138	5881	9434	15736	24301	590885	0	0	0
LFQ	18	1174	0	0	82	129	134	122	120	120	145	125	150	161	159	195	136	248	262	214	281	306	418	347	463	526	558	566	891	593	822	1039	1286	1309	1177	1783	1940	2593	2982	3396	4130	5735	8893	14998	23490	592864	0	0	0
LFQ	19	144	0	5	74	102	107	112	103	117	128	121	159	138	168	222	150	241	276	225	292	312	377	321	439	551	515	537	797	601	799	1023	1272	1225	1047	1768	1866	2730	2894	3457	3902	5636	8739	14718	23047	595603	2	0	0
LFQ	20	1	0	0	81	116	119	102	126	132	145	144	174	153	174	206	119	250	254	230	313	341	439	328	452	546	524	562	844	594	893	1075	1339	1263	1086	1834	1934	2628	2951	3494	4047	5719	8786	14997	23414	594133	0	0	0
LFQ	21	0	0	0	78	105	123	113	120	105	116	114	172	141	184	188	115	217	263	223	292	269	379	334	458	505	550	585	846	587	868	1041	1195	1225	1122	1711	1929	2599	2910	3478	3969	5619	8832	15198	23597	594587	0	0	0
LFQ	22	0	0	0	93	98	127	123	116	127	135	123	134	134	169	226	152	252	291	234	316	316	396	342	483	549	583	571	905	615	866	1063	1346	1275	1125	1806	1907	2605	3024	3486	4069	5796	9165	15395	24454	592070	0	0	0
LFQ	23	0	0	0	74	120	117	101	115	114	137	122	146	151	160	193	130	247	252	221	298	278	422	355	508	509	564	587	823	602	833	1068	1316	1263	1129	1791	1942	2666	3070	3539	4321	5818	9397	16028	24929	590606	0	0	0
LFQ	24	0	0	0	63	118	142	150	120	140	136	130	128	154	182	195	131	244	281	225	327	275	417	324	506	522	533	559	904	574	866	1048	1318	1298	1127	1814	1873	2638	2941	3541	4227	5882	9307	15538	24544	591620	0	0	0
LFQ	25	4	0	0	78	115	131	101	122	118	140	119	148	144	180	204	142	248	256	243	321	320	402	333	467	553	545	538	873	564	833	1061	1303	1260	1113	1789	1864	2551	2867	3473	4131	5549	8969	15024	23448	594418	0	0	0
LFQ	26	162	0	2	81	102	105	111	103	127	119	119	149	145	155	195	134	216	245	232	302	279	399	347	493	503	511	537	868	552	794	1016	1266	1168	1090	1711	1844	2623	2852	3333	3963	5499	8669	14838	23240	595860	3	0	0
LFQ	27	553	0	3	97	119	106	109	127	122	143	111	167	137	158	190	140	246	272	241	266	265	379	326	397	496	517	576	869	562	773	1015	1295	1195	1122	1675	1831	2530	2889	3298	3916	5458	8674	14954	23330	595411	2	0	0
LFQ	28	1	0	0	80	104	104	114	106	128	150	113	143	156	156	193	156	186	262	237	283	276	377	336	512	507	502	537	827	508	825	1056	1315	1180	1050	1714	1865	2558	2836	3195	3939	5437	8660	14505	22750	597123	0	0	0
LFQ	29	1	0	0	79	123	134	118	127	135	115	119	140	137	177	219	168	242	233	221	277	277	377	329	459	496	544	506	808	616	814	1004	1266	1234	1097	1734	1796	2461	2961	3209	3864	5482	8533	14823	22765	596842	0	0	0
LFQ	30	0	0	0	86	113	115	113	112	135	140	110	131	145	154	205	168	264	256	218	300	291	380	356	498	576	522	532	774	621	790	1023	1266	1146	1048	1757	1749	2451	2890	3283	3883	5340	8599	14317	22394	597811	0	0	0
LFQ	31	103	0	1	79	132	104	93	90	127	122	131	141	136	185	186	132	240	248	221	280	266	367	346	441	477	508	545	792	590	807	1006	1240	1147	987	1621	1825	2352	2713	3205	3649	5296	8178	14239	22376	599338	0	0	0
LFQ	32	6	0	0	65	119	110	120	95	123	113	142	148	147	137	208	132	236	245	212	282	293	387	312	433	481	544	552	749	580	813	969	1169	1110	1003	1655	1807	2325	2815	3230	3709	5391	8252	14158	22500	599184	1	0	0
LFQ	33	1538	0	0	71	104	119	103	111	123	111	121	117	146	139	168	150	252	242	229	261	273	332	312	436	494	503	552	731	545	788	943	1246	1084	971	1658	1657	2343	2746	3210	3605	5211	8338	14142	22745	598092	0	0	0
LFQ	34	91	0	0	73	116	122	105	117	136	109	156	130	130	140	187	144	219	239	213	305	281	382	299	501	490	512	581	774	583	817	940	1160	1185	1067	1676	1729	2375	2849	3190	3644	5344	8595	14183	22394	598779	0	0	0
LFQ	35	2	0	0	99	128	147	117	106	134	132	136	133	150	148	218	157	219	232	248	267	259	359	348	422	519	517	557	762	569	809	963	1197	1141	986	1640	1746	2314	2742	3159	3665	5236	8493	14167	22791	598928	0	0	0
LFQ	36	619	0	3	81	104	126	84	86	117	115	116	145	122	160	189	137	224	237	222	287	281	372	314	389	473	489	554	799	563	770	945	1210	1146	946	1640	1723	2206	2759	3320	3686	5116	8528	14464	22841	598354	0	0	0
LFQ	37	1	0	0	68	121	119	97	105	138	116	118	118	154	160	202	152	238	248	241	309	311	352	337	421	506	503	579	759	646	837	933	1235	1236	982	1649	1719	2352	2799	3380	3611	5251	8600	14577	23245	597536	1	0	0
LFQ	38	503	0	0	74	102	136	99	102	127	127	118	126	163	170	169	146	229	261	252	312	297	348	342	439	484	496	547	715	600	754	922	1191	1184	949	1637	1690	2309	2670	3219	3679	5213	8324	14330	22701	598806	0	0	0
LFQ	39	1	0	0	74	110	92	118	101	145	141	120	129	151	144	206	150	215	231	220	313	292	375	367	396	489	462	575	753	652	803	928	1170	1196	910	1631	1716	2240	2676	3279	3507	5220	8243	14290	22372	599859	0	0	0
LFQ	40	0	0	0	71	114	127	111	118	129	120	152	148	171	167	196	129	240	250	238	291	277	382	377	419	509	513	549	796	606	788	917	1320	1192	937	1743	1619	2301	2626	3307	3596	5236	8416	14399	22947	598518	0	0	0
LFQ	41	1	0	0	91	114	122	111	104	147	124	145	121	127	149	183	139	221	209	235	255	285	361	355	423	485	477	553	686	629	755	881	1215	1123	897	1692	1605	2240	2571	3161	3433	5029	8046	13846	22219	601496	0	0	0
LFQ	42	2	0	0	65	112	119	109	125	141	128	126	130	129	150	215	134	226	234	249	293	282	340	359	386	475	479	529	742	613	744	889	1147	1167	926	1671	1572	2200	2632	3066	3452	5056	8161	13604	22223	601659	0	0	0
LFQ	43	319	0	4	97	92	106	108	109	117	122	135	124	155	168	208	130	209	239	261	267	296	332	346	398	465	440	535	672	596	841	951	1128	1173	934	1707	1658	2214	2524	3170	3528	5025	7974	13997	22357	600825	5	0	0
LFQ	44	1	0	0	83	95	124	119	106	131	131	163	132	165	148	210	150	234	217	226	273	262	337	317	379	493	469	550	714	601	765	885	1109	1139	982	1546	1589	2083	2514	3128	3521	5087	7903	13264	21667	603049	0	0	0
LFQ	45	1	0	0	74	114	116	86	94	127	107	134	130	127	123	181	158	234	240	227	242	273	300	337	383	461	422	559	605	553	725	878	1157	1172	969	1509	1615	2122	2315	2944	3523	4847	7840	13285	21283	604469	0	0	0
LFQ	46	0	0	0	88	108	140	84	104	137	99	115	129	135	148	195	165	225	246	231	278	287	331	335	432	479	487	532	674	604	803	909	1186	1111	945	1568	1586	2167	2420	3024	3445	5106	7958	13731	21715	602599	0	0	0
LFQ	47	0	0	0	72	132	150	122	117	139	124	165	131	137	176	228	167	249	238	241	281	315	368	389	435	488	507	566	706	641	791	893	1254	1088	1006	1637	1601	2232	2576	3229	3666	5171	8196	14052	22515	599870	0	0	0
LFQ	48	2	0	0	91	101	119	101	132	132	122	132	131	155	143	218	141	253	223	212	325	300	343	383	388	466	430	533	665	647	752	906	1145	1100	1005	1547	1612	2091	2457	2954	3451	4880	7773	13532	21811	603157	0	0	0
LFQ	49	0	0	0	74	123	150	106	105	109	106	123	108	130	134	204	147	204	236	221	297	282	334	369	391	454	491	586	621	577	769	857	1212	1087	1067	1575	1566	2120	2445	2952	3531	4910	7917	13628	21925	602817	0	0	0
LFQ	50	0	0	0	80	106	139	131	133	133	110	123	146	165	151	196	130	238	254	231	295	315	357	396	390	464	456	615	654	644	802	909	1224	1050	1109	1519	1613	2222	2367	2991	3542	4909	8086	13977	22517	601171	0	0	0
LFQ	51	1	0	0	66	113	120	117	108	131	99	136	128	161	147	214	143	207	256	186	279	275	289	401	419	437	509	609	603	611	774	825	1185	1015	1137	1471	1604	2157	2346	2729	3485	4938	7778	13263	21820	603767	0	0	0
LFQ	52	0	0	0	67	118	120	115	111	132	119	135	120	135	153	191	132	217	247	195	272	316	315	376	413	396	432	587	610	574	722	799	1153	1011	1123	1418	1584	1946	2199	2768	3368	4758	7360	13064	21001	606187	0	0	0
LFQ	53	0	0	0	60	119	136	97	90	126	131	121	130	142	145	192	144	207	212	217	281	320	309	403	410	404	499	582	615	594	803	808	1187	1009	1153	1510	1766	1995	2160	2787	3326	4788	7453	13169	21007	605452	0	0	0
LFQ	54	2	0	0	64	123	125	113	111	154	126	151	140	146	134	200	137	224	252	212	319	315	317	366	437	407	494	522	576	599	714	801	1103	1021	1179	1428	1531	2071	2234	2724	3407	4738	7177	12890	20881	606394	0	0	0
LFQ	55	2	0	0	72	104	128	111	100	117	104	123	146	156	133	198	181	239	232	225	308	339	326	380	407	363	492	553	619	585	742	796	1117	1024	1146	1376	1622	1977	2273	2750	3382	4576	7255	12843	20858	606579	0	0	0
LFQ	56	0	0	0	63	117	143	118	100	117	120	134	131	147	138	200	136	234	247	199	348	329	347	372	397	422	507	578	633	581	742	782	1148	979	1178	1384	1633	1958	2135	2742	3415	4607	7178	13101	21275	605944	0	0	0
LFQ	57	0	0	0	79	103	135	114	120	148	100	139	129	145	140	193	139	198	220	194	262	298	319	401	394	388	476	550	554	657	688	798	1076	916	1179	1439	1621	2013	2210	2621	3327	4672	7224	12839	21123	606717	0	0	0
LFQ	58	0	0	0	77	98	125	112	109	114	124	137	149	122	134	193	154	209	245	205	291	308	323	348	432	380	481	570	588	621	779	772	1115	1030	1284	1373	1611	1987	2234	2781	3498	4694	7444	13186	21596	605025	0	0	0
LFQ	59	0	0	0	72	98	125	132	111	124	125	128	140	164	148	185	158	199	252	225	272	282	346	358	393	393	477	597	507	608	798	760	1101	997	1218	1373	1632	1962	2140	2710	3336	4704	7382	12723	21088	606514	0	0	0
LFQ	60	1	0	0	77	119	131	127	115	116	123	129	142	146	131	183	147	209	243	202	290	310	289	353	389	414	467	584	590	637	782	724	1142	1008	1218	1387	1614	1967	2205	2733	3321	4688	7332	12894	20933	606445	0	0	0
LFQ	61	0	0	0	73	104	119	101	105	114	120	123	144	137	123	171	172	215	238	207	282	281	294	361	401	417	431	598	603	653	778	732	1096	985	1130	1369	1660	2046	2085	2726	3319	4635	7339	12818	21172	606580	0	0	0
LFQ	62	0	0	0	62	111	111	109	110	104	134	132	117	143	136	171	183	183	245	218	253	294	310	366	395	421	442	619	567	593	788	706	1088	996	1167	1403	1669	1899	2119	2650	3384	4549	7081	12933	20947	607148	0	0	0
LFQ	63	0	0	0	81	97	129	120	103	131	134	124	140	131	129	166	165	191	257	212	308	304	337	355	389	428	428	560	567	641	769	720	1021	975	1225	1355	1625	1945	1961	2674	3383	4558	7080	12829	20877	607432	0	0	0
LFQ	64	33	0	0	87	117	134	122	111	111	125	132	150	143	135	147	178	210	243	248	280	289	312	357	428	438	434	579	570	635	816	708	1086	1033	1212	1406	1659	1904	1952	2654	3385	4697	7346	12936	21124	606390	0	0	0
LFQ	65	1	0	0	93	136	127	121	99	127	123	140	142	136	146	162	178	208	239	246	289	327	323	363	402	474	411	621	569	651	811	716	1095	1029	1186	1333	1649	1794	1915	2656	3271	4621	7007	12655	20981	607483	0	0	0
LFQ	66	0	0	0	83	104	137	116	130	112	134	125	163	158	160	163	158	191	241	240	282	279	343	364	383	400	445	603	543	630	796	738	1118	970	1212	1367	1644	1776	1941	2667	3215	4545	6685	12427	20263	609004	0	0	0
LFQ	67	137	0	0	82	122	133	116	106	131	122	127	148	134	144	193	188	197	224	236	288	319	333	350	420	416	410	610	572	637	797	688	1026	1039	1193	1386	1682	1823	1958	2663	3247	4631	7124	12884	21108	606911	0	0	0
LFQ	68	4	0	0	75	130	140	109	129	111	112	128	138	137	144	153	171	197	194	246	266	281	302	374	443	451	462	623	545	672	820	654	1040	967	1127	1405	1594	1845	2043	2536	3249	4577	6927	12843	21274	607417	0	0	0
LFQ	69	1	0	0	78	100	140	108	101	127	133	117	148	152	130	211	205	204	223	255	286	286	305	342	468	458	430	583	552	653	777	632	1068	985	1144	1366	1621	1880	1953	2622	3363	4576	6929	12836	20815	607692	0	0	0
LFQ	70	15	0	0	58	96	119	114	114	112	120	139	130	153	141	173	161	211	216	237	288	277	335	344	433	421	435	573	560	626	771	714	990	1009	1192	1348	1599	1940	1990	2467	3232	4547	7071	12556	20514	608514	0	0	0
LFQ	71	4	0	0	63	121	135	111	113	132	137	117	161	142	138	193	193	176	214	233	298	306	314	335	462	434	458	570	558	644	833	629	1056	1010	1208	1355	1558	1757	1948	2552	3134	4554	6641	12251	20231	609576	0	0	0
LFQ	72	2	0	0	71	127	132	117	101	128	146	137	145	138	152	185	189	183	220	233	307	277	345	333	411	407	448	614	612	615	816	664	1048	1042	1274	1307	1631	1816	1952	2604	3252	4459	6808	12237	20233	609137	0	0	0
LFQ	73	2	0	0	71	113	130	106	120	111	132	144	155	148	130	187	192	210	226	249	269	276	321	305	453	424	452	537	606	648	744	638	1028	989	1175	1385	1608	1801	1895	2475	3112	4412	6734	12077	19856	610408	0	0	0
LFQ	74	0	0	1	82	139	146	126	120	108	130	122	149	157	164	193	210	212	214	230	303	326	319	347	436	459	441	584	563	655	792	669	1022	1013	1166	1395	1581	1910	1914	2468	3121	4322	6783	12471	20381	609110	0	0	0
LFQ	75	506	0	0	67	118	128	112	102	116	126	143	149	142	151	200	185	210	194	254	314	286	311	340	453	384	448	559	606	681	803	640	1048	988	1157	1410	1574	1807	1939	2343	3090	4243	6533	11787	19764	610643	0	0	0
LFQ	76	0	0	2	74	99	121	118	119	141	134	125	135	132	127	206	167	233	204	247	309	342	308	327	426	377	429	524	574	679	809	617	987	994	1197	1336	1557	1803	1815	2392	3161	4277	6576	11888	19777	611189	0	0	0
LFQ	77	0	0	0	86	111	147	131	107	132	133	153	129	164	132	181	177	209	176	285	301	281	313	357	475	388	447	558	582	691	808	653	1035	982	1140	1438	1570	1737	1851	2484	3114	4227	6495	11890	19543	611241	0	0	0
LFQ	78	0	0	0	77	100	133	114	110	112	119	146	140	142	150	213	184	238	190	244	324	290	321	328	433	395	469	566	561	695	737	658	1051	892	1131	1351	1569	1809	1909	2402	3155	4179	6432	12211	20045	610729	0	0	0
LFQ	79	1	0	0	70	109	145	137	120	123	112	143	119	154	137	212	169	218	230	282	280	289	348	322	466	401	443	580	589	705	782	665	1062	937	1188	1347	1546	1818	1869	2335	3214	4303	6445	11898	19669	611072	0	0	0
LFQ	80	0	0	0	95	116	123	102	121	148	131	156	133	129	160	197	204	220	214	249	304	297	335	327	450	370	482	556	560	720	843	634	1009	939	1151	1362	1582	1838	2098	2326	3236	4264	6416	11921	19402	611132	0	0	0
LFQ	81	0	0	0	86	127	148	140	119	134	126	162	129	131	136	197	176	226	186	248	321	277	331	332	480	419	475	573	568	652	827	605	1050	880	1125	1361	1601	1746	2020	2309	3221	4272	6524	11875	19687	611050	0	0	0
LFQ	82	0	0	0	67	126	174	140	126	129	122	135	157	130	120	198	191	210	198	265	308	319	348	347	467	397	448	576	548	671	801	681	1092	840	1222	1218	1596	1758	1955	2387	3242	4225	6375	12024	19824	610895	0	0	0
LFQ	83	0	0	0	79	126	133	135	108	132	116	138	145	147	147	207	201	215	223	292	304	337	324	335	436	410	425	545	574	700	867	678	1114	859	1155	1261	1621	1707	1956	2239	3233	4111	6477	11935	19787	611118	0	0	0
LFQ	84	0	0	0	106	123	124	138	117	115	126	160	138	123	165	187	170	237	238	264	306	346	330	309	512	411	498	553	585	702	852	648	1072	814	1184	1244	1659	1682	1981	2371	3336	4158	6483	11756	19683	611046	0	0	0
LFQ	85	7	0	0	79	122	153	129	111	139	136	171	114	118	155	205	197	221	220	237	296	292	318	328	453	407	455	582	570	657	857	713	1057	821	1215	1234	1583	1713	1924	2338	3306	4066	6361	11758	19390	611844	0	0	0
LFQ	86	1	0	0	102	149	152	124	117	148	120	149	157	173	145	202	201	215	243	268	282	300	340	311	440	392	481	565	541	649	879	689	1088	838	1183	1226	1612	1777	2012	2285	3275	4073	6321	12128	19348	611351	0	0	0
LFQ	87	0	0	1	90	139	139	162	113	132	147	147	152	153	150	230	197	231	237	280	269	324	341	349	509	433	499	561	583	664	860	736	1065	882	1227	1240	1612	1827	1983	2266	3238	3993	6421	11827	19373	611269	0	0	0
LFQ	88	0	0	0	86	161	154	155	101	139	116	160	161	174	149	210	196	218	280	256	283	314	372	317	499	408	496	627	576	709	926	717	1141	916	1239	1236	1606	1857	2127	2366	3473	4239	6573	12220	19930	609168	0	0	0
LFQ	89	5	0	1	76	145	133	151	118	137	108	152	128	154	150	203	165	246	246	240	304	281	356	319	470	390	478	510	572	694	795	678	986	887	1199	1236	1651	1760	2048	2237	3403	4126	6204	11808	19457	611643	0	0	0
LFQ	90	0	0	1	87	140	140	159	104	133	130	179	159	141	180	206	187	206	249	294	272	334	362	312	508	429	499	578	584	693	854	729	1034	980	1248	1234	1622	1778	2067	2259	3423	4161	6372	12328	19564	610131	0	0	0
LFQ	91	82	0	3	84	134	160	152	113	141	138	155	149	145	160	223	190	197	204	288	267	274	349	298	487	431	483	593	589	695	876	720	1081	890	1237	1281	1617	1769	2070	2196	3524	4089	6280	11957	19735	610542	0	0	0
LFQ	92	0	0	0	87	133	140	160	119	142	109	155	141	173	157	218	167	246	254	285	273	318	356	309	511	403	515	582	544	638	903	689	1028	926	1202	1206	1571	1718	2099	2169	3368	3965	6131	11929	19226	611783	0	0	0
LFQ	93	1	0	3	93	134	154	156	127	131	122	168	161	152	158	205	212	198	255	238	254	365	389	316	498	413	462	578	545	614	890	756	1090	913	1228	1285	1624	1724	2152	2130	3474	4028	6086	11925	19448	611193	0	0	0
LFQ	94	20	0	1	70	146	121	174	137	149	136	161	134	174	167	261	202	199	246	270	253	304	370	324	485	439	455	621	577	712	906	757	1040	967	1235	1247	1665	1736	2134	2103	3515	4135	6132	12110	19549	610507	0	0	0
LFQ	95	94	0	1	97	159	147	146	125	155	120	170	145	154	182	220	183	221	211	289	273	275	402	295	503	453	447	582	586	620	910	752	1095	990	1202	1231	1661	1807	2059	2090	3349	4007	6165	11746	19415	611305	3	0	0
LFQ	96	0	0	2	78	134	137	155	142	113	116	165	158	179	160	202	177	225	248	288	285	270	372	291	539	404	493	586	598	629	881	718	999	980	1175	1117	1628	1719	2036	2102	3392	4000	6007	11888	19220	612030	0	0	0
LFQ	97	0	0	1	87	132	136	153	122	150	121	168	185	179	164	190	200	217	251	267	275	326	365	293	514	420	532	571	606	685	930	741	986	985	1224	1224	1676	1761	2023	2156	3453	4031	6340	12246	19309	610637	0	0	0
LFQ	98	1	0	2	77	133	152	164	135	127	125	168	168	174	180	223	176	199	255	255	293	349	343	288	473	402	485	567	583	696	853	767	984	1033	1170	1164	1657	1795	2105	2105	3452	4044	5993	11926	19340	611444	0	0	0
LFQ	99	24	0	3	96	137	165	158	121	129	132	177	185	174	153	235	177	221	238	284	276	346	387	307	523	452	506	595	561	718	899	734	992	989	1208	1160	1727	1804	1949	2220	3512	4071	6153	12131	19384	610605	0	0	0
LFQ	100	12	0	0	72	152	184	178	131	143	151	209	190	163	141	236	201	225	264	284	300	308	356	315	500	373	543	644	574	692	937	763	1075	1039	1179	1252	1682	1831	2034	2137	3547	4122	5918	12335	19112	610500	0	0	0
LFQ	101	0	0	1	76	154	149	165	143	138	127	183	151	172	188	200	188	224	244	281	269	341	359	330	510	399	514	628	579	699	877	790	1015	1008	1188	1339	1654	1837	1934	2180	3612	3992	5949	12093	18865	608747	0	0	0
LFQ	102	1	0	1	80	142	157	164	119	132	143	173	164	141	152	200	171	232	234	308	290	325	369	330	467	448	502	639	590	636	926	785	1000	1040	1158	1210	1595	1883	1910	2238	3422	4088	5766	11933	19144	606495	0	0	0
LFQ	103	389	0	1	83	137	136	152	140	143	140	149	167	164	159	199	179	226	213	291	307	308	360	321	508	426	523	593	592	649	863	773	930	1041	1151	1217	1663	1798	1885	2171	3515	4077	5860	11961	18614	604025	0	0	0
LFQ	104	1	0	1	81	145	163	132	131	128	126	162	159	159	165	202	181	238	245	245	272	338	371	300	478	456	519	582	546	610	922	760	953	1048	1173	1185	1570	1815	1776	2165	3485	3921	5663	11621	18415	602778	1	0	0
LFQ	105	10	0	4	88	146	154	120	153	116	129	169	172	158	157	210	186	245	241	286	252	328	335	338	521	445	563	565	641	615	903	777	968	1048	1117	1242	1663	1887	1791	2169	3526	4206	5785	11853	18601	598487	0	0	0
LFQ	106	5	0	1	108	125	154	146	141	121	127	161	180	171	182	201	181	238	243	289	256	355	352	320	487	412	589	544	587	597	913	815	928	1074	1130	1193	1710	1885	1794	2174	3486	3983	5498	11527	17874	597035	0	0	0
LFQ	107	0	0	2	100	150	170	145	126	130	120	175	169	163	162	214	151	243	259	314	259	293	352	309	481	410	602	522	634	575	909	781	1016	1060	1053	1222	1657	1755	1803	2147	3447	3975	5434	11544	17957	594279	0	0	0
LFQ	108	0	0	1	86	145	162	133	133	126	136	171	173	174	153	217	175	252	217	268	267	323	340	293	452	349	597	553	603	542	938	813	875	1050	1039	1202	1642	1748	1672	2195	3562	3968	5404	11679	17537	591681	0	0	0
LFQ	109	0	0	2	89	165	151	145	144	113	125	161	157	171	218	205	196	223	248	292	243	342	323	313	484	411	586	489	623	608	897	856	878	1120	1025	1190	1716	1816	1688	2107	3611	4048	5539	11862	17899	587343	0	0	0
LFQ	110	0	0	0	106	151	150	127	167	151	127	176	163	143	194	197	183	216	217	300	258	318	363	283	489	431	594	500	610	564	944	827	914	1151	1008	1217	1653	1787	1665	2140	3607	3880	5456	11930	17386	584906	0	0	0
LFQ	111	35	0	2	96	167	167	139	127	138	123	179	166	152	181	197	172	228	249	252	263	318	318	332	435	397	575	504	631	528	976	793	897	1122	999	1201	1806	1717	1551	2132	3478	4032	5321	11535	17139	582667	0	0	0
