LFQ	25	3	0	0	147	310	227	304	263	369	307	313	533	354	457	706	525	866	786	882	921	819	1509	1094	1473	1899	2087	2353	2216	1890	2555	4081	3365	2521	4839	5473	5352	6928	8058	7166	10216	13050	14718	25283	43592	118004	0	0	0
LFQ	26	76	0	2	158	284	262	292	217	340	302	314	483	406	459	679	528	891	743	887	922	757	1481	1042	1485	1864	2119	2352	2255	1884	2513	4146	3489	2542	4792	5653	5336	6787	8022	7192	9855	13132	14449	25300	43820	118302	0	0	0
LFQ	27	250	0	3	142	326	251	338	275	374	315	324	525	379	453	667	525	880	697	890	857	861	1536	1028	1491	1852	2029	2322	2237	1819	2440	4150	3293	2617	4857	5684	5497	6744	7893	7096	10080	13166	14525	24937	43580	118608	1	0	0
LFQ	28	0	0	0	147	375	287	349	258	413	299	357	546	378	499	705	523	867	774	981	937	805	1447	1095	1509	1878	2090	2433	2209	1837	2526	4172	3427	2611	4784	5610	5419	6886	7625	7060	10052	12879	14428	25158	43674	118505	0	0	0
LFQ	29	0	0	0	179	346	277	355	223	403	316	316	534	386	498	715	534	890	773	966	936	869	1563	1043	1470	1938	2141	2335	2362	1876	2553	4006	3392	2629	4809	5632	5552	6789	7895	7358	9755	12923	14698	25220	43515	117844	0	0	0
LFQ	30	1	0	1	151	338	275	303	231	409	318	349	528	359	484	689	533	929	732	974	900	790	1553	1097	1480	1958	2027	2396	2291	1877	2455	3984	3335	2559	4941	5699	5258	6790	8149	7302	9888	13004	14506	25100	43801	118070	0	0	0
LFQ	31	53	0	1	170	301	255	345	250	387	294	354	575	405	463	691	568	949	785	989	950	849	1490	1170	1516	1932	2103	2366	2269	1909	2487	4073	3477	2727	5029	5718	5438	6719	7934	7249	10168	12899	14690	25498	44118	116200	1	0	0
LFQ	32	1	0	0	189	340	263	349	289	418	368	371	521	414	476	688	558	902	846	954	947	887	1585	1113	1506	1875	2089	2333	2346	1911	2560	4183	3395	2673	4801	5743	5471	6851	7827	7206	9993	12832	14502	25130	43551	117556	1	0	0
LFQ	33	680	0	0	157	361	280	329	239	407	328	337	508	392	369	686	510	882	783	1014	899	847	1531	1141	1458	1891	2173	2331	2338	1991	2371	4073	3363	2720	4844	5647	5266	6647	8001	7552	9783	13152	14629	25121	43603	117180	0	0	0
LFQ	34	21	0	0	158	374	283	339	258	452	343	408	524	410	472	720	528	953	847	1000	928	893	1507	1120	1494	1945	2212	2373	2397	1868	2417	4021	3474	2708	5000	5737	5462	6825	8073	7335	9835	13005	14535	25208	43950	116402	0	0	0
LFQ	35	0	0	0	152	371	310	348	261	428	297	390	582	419	442	743	573	906	816	1069	950	890	1573	1169	1442	1908	2151	2403	2456	2117	2498	4112	3410	2743	4993	5641	5357	6532	8013	7471	9708	12872	14546	25432	43878	116442	0	0	0
LFQ	36	237	0	0	203	344	320	356	253	436	315	453	549	450	484	788	566	1001	829	1133	912	1009	1576	1310	1411	1893	2123	2491	2432	2283	2384	4207	3419	2819	4793	6131	5283	6462	7871	7814	9734	12655	14723	25726	44189	114446	1	0	0
LFQ	37	1	0	0	196	354	305	360	279	435	373	404	510	441	444	801	524	905	822	1049	964	994	1444	1337	1442	1859	2018	2387	2320	2272	2228	4255	3527	2781	4624	6053	5117	6464	7623	7761	9601	12799	14383	25297	43799	117262	0	0	0
LFQ	38	261	0	0	193	360	313	362	263	410	320	409	522	433	423	765	576	884	835	1080	946	1065	1547	1384	1407	1965	1963	2432	2328	2321	2299	4291	3473	2797	4736	6106	5280	6545	7663	7942	9581	12813	14539	25253	44416	115313	0	0	0
LFQ	39	0	0	0	191	357	290	355	271	439	332	405	547	405	443	783	568	982	882	1099	849	1049	1504	1328	1336	1872	2021	2486	2471	2375	2199	4105	3453	2767	4872	6124	5244	6311	7687	7790	9276	12813	14636	25516	44331	116050	0	0	0
LFQ	40	0	0	0	162	345	310	355	259	483	347	398	590	446	456	793	576	976	834	1115	899	1081	1451	1458	1422	1820	2014	2481	2427	2424	2097	4332	3419	2763	4650	6144	5078	6336	7698	7961	9349	12936	14529	25365	43864	116371	0	0	0
LFQ	41	0	0	0	186	371	274	429	230	480	334	447	571	490	448	844	588	924	790	1155	943	1115	1461	1376	1448	1857	1973	2557	2449	2461	2223	4265	3525	2840	4614	6309	5122	6520	7551	7933	9412	12930	14546	25153	43669	116001	0	0	0
LFQ	42	0	0	0	184	347	284	376	227	476	349	429	607	456	431	764	595	1045	876	1193	884	1078	1467	1427	1440	1771	2144	2493	2519	2472	2273	4175	3562	2870	4810	6016	5201	6520	7758	7761	9419	12879	14613	25044	44067	115512	0	0	0
LFQ	43	119	0	4	185	337	307	366	259	443	344	457	542	457	456	843	621	1007	852	1197	902	1082	1497	1413	1519	1787	2101	2531	2415	2501	2388	4297	3603	2788	4993	5966	5276	6542	7574	7753	9587	12784	14599	25415	44182	114523	0	0	0
LFQ	44	0	0	0	189	420	305	388	245	467	351	445	573	503	451	822	668	995	890	1245	984	1170	1476	1534	1514	1831	2204	2533	2499	2531	2336	4222	3548	2953	4933	5973	5409	6424	7433	7726	9490	12846	14444	25461	43921	114462	0	0	0
LFQ	45	0	0	0	175	359	308	396	259	443	323	385	581	439	461	782	624	939	907	1150	944	1042	1472	1380	1510	1664	2255	2429	2517	2448	2285	4269	3643	2820	5125	5920	5377	6628	7397	7757	9494	12764	14632	25373	44534	114604	0	0	0
LFQ	46	0	0	0	195	401	325	382	280	511	369	461	595	453	480	843	650	981	885	1123	980	1000	1534	1551	1546	1651	2175	2533	2357	2508	2346	4292	3581	2920	5064	6021	5292	6689	7299	7782	9565	12679	14566	25167	43559	115223	0	0	0
LFQ	47	0	0	0	217	375	343	414	294	503	380	471	620	494	442	861	667	1027	919	1177	999	1165	1587	1502	1627	1650	2224	2520	2470	2550	2380	4086	3688	2893	5077	5537	5365	6646	7288	7741	9757	12801	14395	25193	43401	115068	0	0	0
LFQ	48	0	0	0	197	398	326	401	237	490	358	457	586	476	415	828	626	982	982	1096	975	1077	1507	1457	1632	1486	2308	2591	2423	2434	2432	4075	3783	2871	5430	5498	5519	6721	6970	7578	9726	12699	14589	25318	44365	114495	0	0	0
LFQ	49	0	0	0	207	387	308	408	290	464	359	450	603	497	480	871	681	1000	911	1165	1072	1080	1574	1576	1673	1385	2282	2517	2290	2501	2473	4092	3810	3021	5630	5372	5535	6742	6889	7269	9991	12683	14394	25336	43930	114616	0	0	0
LFQ	50	1	0	0	201	388	355	429	263	506	372	475	620	536	463	859	716	937	1035	1144	1068	1179	1654	1595	1784	1397	2305	2638	2362	2484	2516	3998	3860	2943	5549	5259	5680	6714	6724	7272	9806	12249	14191	25212	44133	114942	0	0	0
LFQ	51	0	0	0	195	434	367	426	296	466	395	470	653	464	444	905	764	950	963	1146	1135	1147	1647	1562	1838	1197	2517	2677	2223	2501	2672	3882	3942	2971	5920	4875	5804	6967	6383	7108	10094	12422	14053	25196	44221	114522	0	0	0
LFQ	52	0	0	0	205	421	312	403	258	494	399	458	679	502	495	868	736	900	1021	1148	1210	1102	1641	1645	2017	1069	2582	2807	2279	2572	2678	3790	4128	2983	6232	4943	5929	7147	6264	7196	10275	12500	14481	25555	43747	112743	0	0	0
LFQ	53	0	0	0	203	387	389	451	327	527	420	503	650	495	529	882	732	985	979	1160	1119	1126	1641	1624	1930	1082	2616	2625	2249	2548	2907	3717	4112	2995	6203	4606	6063	6962	6208	7065	10119	12193	14106	25298	43892	114189	0	0	0
LFQ	54	2	0	0	191	394	365	382	280	553	399	500	658	524	457	895	723	914	1037	1191	1159	1154	1661	1635	2030	946	2644	2736	2211	2557	2839	3711	4129	2873	6180	4509	6104	7123	6076	7090	10432	12098	14202	25249	44463	113538	0	0	0
LFQ	55	1	0	0	216	400	334	410	285	513	391	464	659	494	466	911	736	906	1038	1152	1137	1104	1754	1617	1966	962	2601	2734	2301	2632	2851	3696	4121	3038	6208	4628	6084	7076	5884	7016	10253	12105	14059	25026	44585	113999	0	0	0
LFQ	56	1	0	0	215	448	377	393	325	580	414	478	716	551	476	899	796	952	1059	1201	1239	1140	1699	1702	2083	1043	2650	2692	2177	2663	3042	3601	4208	3040	6222	4505	6307	7016	5969	7185	10356	12131	13946	25471	44077	112768	0	0	0
LFQ	57	0	0	0	227	431	346	407	301	527	423	506	649	532	437	876	757	1024	1057	1224	1180	1116	1716	1632	2084	961	2679	2769	2218	2635	3132	3367	4084	2995	6432	4522	6102	7091	5886	6923	10352	12335	13889	25463	44564	112962	0	0	0
LFQ	58	0	0	0	225	444	383	420	344	499	454	493	670	586	527	885	769	947	1082	1211	1150	1146	1767	1619	2081	1090	2577	2666	2264	2681	3268	3455	4111	2996	6266	4616	6211	7013	5955	6911	10327	12382	14040	25001	44235	113046	0	0	0
LFQ	59	0	0	0	227	446	413	459	336	594	422	538	694	594	513	890	807	920	1175	1322	1200	1150	1768	1718	2145	1034	2578	2703	2253	2727	3242	3293	4069	3009	6233	4694	6124	6988	5746	6938	10409	12449	13845	25337	44412	112399	0	0	0
LFQ	60	0	0	0	238	456	398	436	358	520	407	476	689	570	498	842	843	870	1103	1293	1177	1128	1636	1544	2203	1124	2713	2709	2182	2819	3367	3213	3985	2920	6321	4584	6099	7234	5684	6873	10244	12495	13797	25326	44511	112928	0	0	0
LFQ	61	1	0	0	198	429	421	432	335	496	489	510	663	575	470	877	918	941	1065	1411	1143	1230	1636	1637	2184	1198	2773	2623	2242	2993	3584	3077	3940	3116	6276	4969	6050	7125	5634	6916	10285	12962	13487	25612	44293	111597	0	0	0
LFQ	62	0	0	0	245	435	371	395	349	527	476	496	697	619	410	832	875	866	1153	1478	1124	1240	1658	1572	2198	1302	2866	2532	2114	3166	3703	2709	3834	2994	6212	5082	6042	7027	5460	6888	10547	13135	13068	25381	44573	112162	0	0	0
LFQ	63	1	0	0	243	481	372	426	340	556	500	542	685	585	441	861	916	892	1131	1491	1171	1213	1639	1524	2271	1347	2894	2564	2149	3184	3955	2571	3904	3089	6177	5072	6118	7455	5289	6994	10106	13213	12913	25316	44658	111564	0	0	0
LFQ	64	6	0	0	274	496	438	457	423	535	499	529	761	648	480	810	949	899	1165	1474	1092	1211	1736	1666	2330	1378	2963	2631	2166	3272	3947	2643	3826	3144	6267	5176	5795	7300	5219	6965	10333	13316	12785	25234	44148	111427	0	0	0
LFQ	65	0	0	2	224	468	422	433	354	552	539	533	730	661	462	792	1011	874	1205	1592	1142	1212	1671	1550	2360	1357	2914	2486	2169	3267	4073	2415	3670	2989	6138	5131	5846	7201	5193	6964	10362	13470	12733	25559	44473	111613	0	0	0
LFQ	66	0	0	0	213	446	408	455	378	525	531	502	672	625	489	827	924	895	1083	1543	1065	1145	1615	1612	2353	1375	2865	2500	2072	3272	3990	2406	3690	3075	6161	5138	5751	7153	5250	6829	10082	13077	12596	25062	44466	113696	0	0	0
LFQ	67	48	0	2	282	460	497	439	394	529	523	537	748	662	456	896	892	902	1242	1572	1120	1273	1606	1528	2402	1453	2821	2569	2167	3247	4124	2428	3762	3002	6009	5306	5859	7162	5084	7039	10510	13269	12652	25143	44328	111868	0	0	0
LFQ	68	1	0	2	243	436	433	486	394	538	495	539	666	633	479	848	983	893	1187	1627	1113	1245	1734	1527	2377	1475	2805	2507	2246	3300	4278	2328	3791	3073	5977	5254	6007	7075	5078	6915	10418	13287	12749	25226	44156	111988	0	0	0
LFQ	69	0	0	0	258	427	449	485	374	530	478	556	717	668	447	816	944	865	1077	1670	1099	1267	1617	1424	2368	1529	2717	2586	2220	3195	4268	2171	3780	3268	6028	5220	5970	7279	4995	7013	10331	12991	12675	25211	44258	112571	0	0	0
LFQ	70	7	0	1	283	456	466	492	417	590	514	592	669	660	464	831	968	905	1214	1676	1160	1266	1714	1468	2527	1515	2780	2594	2280	3245	4233	2194	3902	3273	5973	5432	5947	7039	4892	6976	10673	13267	12839	25487	44466	110465	0	0	0
LFQ	71	3	0	2	246	506	403	479	450	558	509	597	700	647	492	838	933	884	1069	1727	1210	1307	1694	1502	2466	1577	2715	2636	2179	3195	4294	2281	3793	3211	5712	5347	5920	6913	4864	6918	10440	13061	12572	24912	44332	112718	0	0	0
LFQ	72	1	0	0	265	457	481	445	438	557	539	612	686	710	488	902	993	956	1153	1632	1209	1271	1655	1441	2459	1640	2607	2719	2242	3209	4316	2277	3938	3291	5965	5591	5959	7108	4772	6839	10342	13114	12689	25187	43862	111795	0	0	0
LFQ	73	2	0	0	239	464	445	459	408	569	494	641	662	651	532	859	895	1005	1126	1613	1212	1237	1728	1345	2493	1674	2671	2671	2314	3157	4372	2011	3886	3415	5821	5532	6023	7178	4576	6776	10199	12835	12409	25140	44171	112900	0	0	0
LFQ	74	0	0	0	263	463	478	491	458	572	522	661	692	673	512	895	925	909	1164	1683	1199	1307	1750	1376	2573	1752	2488	2625	2398	3059	4523	2144	3910	3413	5795	5476	5833	7231	4579	6990	10397	12976	12589	25215	44098	111753	0	0	0
LFQ	75	266	0	2	260	463	447	518	433	567	466	676	668	678	544	848	931	986	1133	1671	1278	1310	1695	1293	2605	1788	2349	2661	2350	3139	4566	2113	4115	3493	5771	5794	6027	7024	4574	6860	10259	12409	12293	25521	43712	112253	0	0	0
LFQ	76	0	0	0	269	518	456	446	425	540	443	696	591	645	546	853	942	975	1016	1677	1243	1321	1794	1257	2573	1906	2328	2697	2327	3021	4544	2095	4014	3391	5725	5700	5884	7083	4372	6711	10470	12577	12467	25229	43918	113124	0	0	0
LFQ	77	0	0	2	269	474	467	486	429	554	483	688	627	681	620	881	871	983	1050	1779	1224	1341	1842	1260	2510	2008	2274	2787	2426	3065	4678	2077	3925	3328	5729	5720	6092	7015	4463	6773	10431	12556	12427	25191	43691	112632	0	0	0
LFQ	78	0	0	0	292	453	459	467	399	562	449	656	642	670	608	880	895	939	1055	1728	1270	1362	1779	1234	2538	1887	2384	2758	2491	2959	4608	2059	4109	3295	5809	5734	5854	7297	4474	6658	10363	12338	12368	25343	44021	112663	0	0	0
LFQ	79	0	0	1	284	523	510	513	410	607	500	713	673	701	598	948	894	933	1084	1694	1219	1252	1824	1283	2649	1943	2296	2719	2469	2939	4686	2022	4220	3203	5859	5561	5900	7121	4566	6667	10469	12233	12255	25483	43966	112419	0	0	0
LFQ	80	0	0	0	293	516	453	536	448	615	487	692	656	669	624	845	927	941	1114	1728	1256	1289	1859	1244	2484	1999	2263	2710	2469	3048	4683	2084	4258	3165	5966	5637	5923	7261	4420	6770	10612	12109	12192	25090	43773	112701	0	0	0
LFQ	81	1	0	2	307	538	469	513	440	621	459	669	638	659	603	915	923	932	1151	1742	1244	1379	1853	1231	2626	1948	2287	2764	2414	2954	4635	2180	4618	3060	6104	5419	5845	7291	4535	6674	10863	11988	12399	25713	43563	111640	0	0	0
LFQ	82	0	0	1	302	514	490	554	417	650	441	750	676	740	567	960	929	937	1234	1686	1221	1361	1866	1242	2610	2104	2210	2703	2498	3000	4598	2177	4539	2799	6234	5322	5915	7197	4702	6778	11267	11771	12063	25599	43182	112002	0	0	0
LFQ	83	0	0	2	286	540	460	576	447	640	460	691	661	738	641	979	983	981	1162	1741	1239	1410	1933	1124	2592	2173	2225	2749	2499	2967	4692	2252	4885	2651	6384	5375	5642	7186	4821	6657	11327	11340	12210	25223	43111	112151	0	0	0
LFQ	84	0	0	4	304	462	494	532	463	653	483	744	712	779	587	976	902	1010	1215	1772	1174	1359	2003	1114	2485	2266	2112	2676	2372	2982	4659	2287	4987	2699	6490	5169	5716	7293	4758	6655	11387	11275	12199	25299	42992	112306	0	0	0
LFQ	85	3	0	2	309	528	491	574	413	657	465	728	707	767	612	973	991	930	1218	1737	1189	1476	1943	1145	2589	2201	2302	2703	2504	2941	4764	2365	4947	2548	6476	5250	5630	7303	4872	6620	11590	11326	12140	25585	43290	111002	0	0	0
LFQ	86	0	0	4	351	551	523	549	474	697	447	765	652	742	619	965	1045	925	1185	1768	1151	1437	1964	1090	2647	2291	2227	2722	2417	3092	4603	2389	5029	2588	6409	5139	5530	7404	4900	6559	11714	11000	11840	25630	43059	111713	0	0	0
LFQ	87	2	0	7	298	549	529	584	497	666	495	761	682	721	678	1072	1028	1011	1285	1803	1262	1441	2069	1121	2664	2322	2263	2813	2515	2950	4673	2322	5009	2510	6459	5338	5399	7345	4861	6604	11917	11004	11943	25587	42745	111002	0	0	0
LFQ	88	0	0	6	318	622	586	591	524	755	507	797	747	773	652	1043	987	1005	1309	1880	1238	1469	2118	1194	2728	2428	2181	2809	2560	2940	4929	2388	5136	2570	6665	5293	5333	7527	5140	6612	11831	10747	11939	25727	42612	109590	0	0	0
LFQ	89	3	0	11	309	574	485	572	444	735	451	739	659	692	628	968	984	1016	1369	1779	1254	1452	2083	996	2745	2386	2112	2879	2589	2753	4819	2361	5039	2456	6760	5287	5217	7681	5054	6336	11886	10699	11729	26227	42525	111063	0	0	0
LFQ	90	3	0	8	339	616	547	586	463	657	448	761	704	730	679	1061	978	955	1375	1798	1218	1414	2116	1072	2652	2328	2229	2831	2501	2851	4795	2324	5108	2561	6761	5307	5017	7501	5331	6457	11772	10785	11554	26176	41903	111534	0	0	0
LFQ	91	31	0	7	339	560	490	554	493	704	450	729	711	704	694	1018	931	992	1313	1767	1179	1410	2153	1035	2664	2429	2158	2854	2543	2783	4825	2389	5187	2461	6915	5359	4662	7715	5248	6262	12105	10841	11423	26332	42147	111240	0	0	0
LFQ	92	1	0	11	308	525	534	598	506	674	444	784	703	683	607	1042	901	974	1351	1740	1156	1435	2193	934	2769	2344	2129	2866	2527	2746	4712	2237	5303	2522	7086	5337	4739	7706	5502	6100	12120	10680	11479	26320	41640	111838	0	0	0
LFQ	93	2	0	11	299	627	561	579	476	730	490	745	736	754	686	1015	933	1023	1427	1723	1170	1500	2208	994	2805	2490	2172	2973	2380	2883	4732	2365	5221	2485	6987	5395	4443	8031	5615	6143	12017	10780	11481	26475	41327	110917	0	0	0
LFQ	94	5	0	14	362	667	598	637	459	771	525	866	720	743	673	1096	1001	1054	1417	1711	1187	1483	2238	1028	2892	2385	2160	3027	2352	2793	4810	2407	5440	2524	7082	5366	4372	7942	5715	6188	11754	10768	11315	26175	41477	110607	0	0	0
LFQ	95	35	0	11	339	581	558	604	496	714	452	809	760	746	658	1087	982	1073	1400	1742	1228	1468	2149	928	2921	2454	2065	3253	2518	2856	4828	2382	5309	2552	6931	5595	4100	8124	5663	6031	12185	10512	11190	26778	40981	110757	0	0	0
LFQ	96	1	0	12	329	538	561	565	491	730	460	830	790	727	679	1046	1019	1007	1504	1676	1197	1451	2101	897	2814	2411	2089	3088	2407	2845	4779	2520	5301	2713	6804	5498	3965	8169	5713	6056	12408	10515	11073	26989	40580	111457	0	0	0
LFQ	97	1	0	13	362	611	612	606	516	771	462	726	803	762	730	1105	969	1041	1442	1769	1245	1459	2121	961	2828	2535	2199	3314	2482	2915	4659	2571	5425	2624	6838	5787	3837	8346	5582	5931	12617	10511	10911	27186	40333	110287	0	0	0
LFQ	98	1	0	14	320	578	546	625	483	719	472	812	761	742	662	1044	892	1004	1397	1660	1248	1454	2039	953	2847	2565	2249	3388	2448	2835	4509	2631	5596	2838	6801	5612	3877	8630	5222	5965	12909	10330	10860	27274	39956	111037	0	0	0
LFQ	99	12	0	15	335	680	592	640	561	750	471	834	861	810	732	1048	1036	1103	1487	1724	1367	1560	2091	1008	2930	2597	2253	3432	2396	2823	4599	2705	5427	3018	6652	5895	3877	8996	5173	6036	12972	10352	10841	27866	39366	108882	0	0	0
LFQ	100	5	0	11	321	652	670	607	515	738	500	848	828	785	742	1040	941	1133	1489	1810	1276	1397	2157	1011	2865	2563	2250	3395	2303	2911	4374	2712	5565	2958	6564	5938	3761	8875	4953	5832	13021	10007	10849	27778	38739	111116	0	0	0
