FFQ	11	1	0	6	55	53	80	64	80	75	89	70	91	115	165	155	232	196	417	314	630	606	509	668	445	937	894	1293	924	1663	1549	1175	1149	4681	427	3098	5720	2670	3896	5463	7181	7871	11050	14829	22166	15297	60408	259702	269416	0
FFQ	12	129	0	4	67	77	82	75	63	81	91	78	100	124	143	211	298	199	430	343	690	613	507	691	488	984	870	1455	903	1653	1652	1349	1196	5097	396	3202	5805	2788	4044	5495	7318	7792	11068	14874	22658	15213	60471	260182	266526	0
FFQ	13	0	0	15	49	67	94	68	80	103	75	75	92	120	160	177	246	171	438	299	626	634	550	693	461	995	832	1418	819	1700	1560	1305	1232	5048	413	3111	5741	2602	4044	5499	7280	7821	11160	14726	23190	14921	60383	259840	267642	0
FFQ	14	0	0	6	65	69	61	64	66	122	81	94	87	128	193	191	277	199	461	315	662	682	545	728	490	946	906	1483	910	1645	1586	1281	1173	5147	433	3211	5877	2688	4080	5524	7321	7806	11387	14720	22762	15004	61100	259432	266567	0
FFQ	15	0	0	9	65	47	79	65	83	83	84	66	99	106	180	184	258	178	413	308	603	591	491	686	464	879	858	1453	872	1680	1466	1283	1081	5089	435	3144	5676	2681	4044	5329	7273	7592	11132	14597	23011	15165	60452	262025	266216	0
FFQ	16	0	0	6	80	117	112	137	132	127	124	178	164	214	227	186	296	405	354	403	497	538	476	698	837	899	864	1327	1451	2144	1302	1428	2208	3425	2584	3943	3013	5918	4820	3920	9221	8088	11386	15757	17138	24088	46137	87157	444049	0
FFQ	17	1	0	6	83	114	123	144	128	142	128	179	170	217	232	206	296	383	388	411	467	602	515	673	871	873	918	1437	1434	2144	1317	1335	2176	3468	2661	4130	3024	5950	4731	3796	9238	8172	11600	16011	17237	24101	46168	86710	443465	0
FFQ	18	0	0	10	104	146	118	130	144	137	152	168	177	224	248	204	311	435	419	431	497	559	560	707	925	920	872	1434	1472	2141	1380	1440	2221	3599	2654	4178	3091	6204	4877	3954	9537	8206	11671	16360	17323	23924	46042	87371	440898	0
FFQ	19	8	0	4	81	122	132	115	108	126	119	163	205	219	259	206	310	388	387	431	482	571	528	648	909	927	849	1398	1436	2075	1287	1387	2307	3490	2521	4177	3001	6297	4880	3888	9226	8270	11488	16072	17122	24007	46078	87098	442773	0
FFQ	20	1	0	11	95	119	126	140	141	145	140	150	186	245	245	214	332	385	397	379	506	589	529	772	928	925	910	1427	1524	2154	1353	1374	2225	3390	2697	4212	3003	6064	4897	3970	9269	8206	11766	16247	17413	24026	46194	87375	441179	0
FFQ	21	0	0	13	99	121	144	146	133	154	130	167	181	235	243	210	310	396	417	413	507	613	511	672	868	918	873	1364	1488	2262	1367	1379	2219	3564	2643	4086	2959	6014	4890	3988	9544	8113	11520	16287	17231	24286	45601	87588	441708	0
FFQ	22	0	0	14	87	143	135	144	146	149	138	191	166	263	294	204	354	375	414	429	548	637	552	710	955	972	937	1468	1506	2305	1452	1462	2261	3614	2677	4150	3172	6108	4939	4059	9329	8356	11848	16342	17713	24427	45978	87000	439452	0
FFQ	23	1	0	8	93	135	122	136	151	150	136	178	177	223	252	208	324	390	383	468	520	543	569	724	905	950	895	1381	1499	2114	1400	1449	2208	3496	2661	4234	3100	6225	4931	4007	9406	8510	11782	16083	17295	23987	45988	86706	441472	0
FFQ	24	1	0	5	88	140	115	124	134	131	124	156	209	221	250	219	307	351	384	400	525	627	557	634	907	948	946	1436	1422	2121	1422	1408	2235	3413	2675	4153	3050	6102	4812	3963	9368	8391	11549	16081	17131	24006	46254	87493	441587	0
FFQ	25	0	0	9	92	128	136	136	141	149	127	164	190	209	246	207	304	404	410	399	519	620	535	709	850	913	897	1479	1435	2093	1420	1368	2222	3464	2725	4067	3124	6108	4874	3987	9128	8380	11702	15775	17326	23948	46286	87674	441496	0
FFQ	26	74	1	9	80	136	125	136	149	159	116	192	176	248	288	221	303	379	390	424	475	641	555	733	953	888	888	1512	1559	2189	1505	1402	2181	3530	2648	4097	3177	6078	4881	4041	9393	8448	11668	15795	17534	24060	45600	87447	441091	0
FFQ	27	7	0	9	101	146	143	126	146	124	105	179	197	236	257	191	313	373	423	471	547	640	600	678	932	928	913	1467	1440	2219	1477	1383	2268	3412	2741	4159	3089	6372	4842	4201	9290	8648	11812	15830	17650	24201	46245	87946	439098	0
FFQ	28	0	0	11	98	125	142	156	144	154	146	184	184	253	219	226	309	369	410	424	487	609	619	654	855	910	912	1467	1490	2123	1397	1442	2303	3508	2656	4191	3023	6224	4853	4309	9019	8687	11828	15804	17393	23745	46258	88100	440155	0
FFQ	29	0	0	16	91	120	152	155	141	138	114	181	176	237	235	199	293	377	417	418	523	652	566	735	907	929	927	1493	1544	2253	1443	1536	2325	3528	2761	4218	3059	6538	4769	4340	9119	8735	11775	15663	17710	23669	46337	87844	439216	0
FFQ	30	11	0	12	100	117	125	140	117	151	148	184	190	226	306	248	324	390	439	473	530	670	585	718	928	864	936	1492	1477	2163	1461	1416	2314	3635	2829	4277	3115	6295	4951	4399	9238	8775	11951	15726	17698	24035	46090	88105	438200	0
FFQ	31	1	0	7	109	122	138	149	126	151	127	191	188	221	239	239	299	386	401	415	523	594	554	710	890	860	967	1491	1488	2164	1419	1376	2230	3541	2713	4183	2916	6137	4746	4199	8996	8680	12010	15927	17506	23709	45885	87803	440848	0
FFQ	32	12	0	14	114	148	133	145	143	129	119	170	221	237	268	223	337	401	431	447	519	660	517	698	907	938	939	1509	1423	2226	1335	1465	2315	3511	2833	4056	3061	6290	4732	4317	9018	8598	11887	15544	17517	23768	46400	88698	439201	0
FFQ	33	0	0	5	104	133	122	146	148	151	128	180	202	252	268	276	305	440	420	431	553	610	589	721	970	913	953	1535	1545	2133	1507	1524	2263	3506	2900	4313	3114	6273	4729	4415	9215	9018	12109	15503	17722	23943	46214	88133	437940	0
FFQ	34	17	0	10	97	117	146	124	170	149	138	202	179	259	279	241	312	365	412	433	529	614	554	661	943	973	948	1546	1481	2136	1463	1512	2339	3426	2874	4209	3078	6467	4812	4500	8921	9106	11944	15323	17786	23716	46255	87708	439100	0
FFQ	35	0	0	6	114	154	137	135	153	153	123	199	192	261	244	254	282	413	439	471	570	647	625	682	940	890	1023	1538	1504	2274	1500	1550	2411	3583	2928	4327	3009	6459	4751	4595	9064	8886	12178	15023	17846	23419	46303	88293	438026	0
FFQ	36	0	0	9	71	129	118	151	140	147	109	201	180	260	245	228	287	386	373	438	547	589	605	675	855	868	925	1529	1462	2149	1429	1478	2332	3479	2878	4215	2975	6452	4619	4532	8937	8815	11850	14812	17771	23852	46574	88181	439717	0
FFQ	37	0	0	6	103	138	155	142	155	159	144	175	192	236	241	239	299	374	440	466	573	628	625	645	874	960	984	1549	1528	2102	1417	1592	2364	3413	2891	4238	3062	6549	4697	4483	9015	8972	12033	14894	17774	23562	46534	88198	438754	0
FFQ	38	2	0	9	101	144	138	126	112	166	124	194	198	256	245	296	277	396	423	454	620	608	600	665	926	918	1005	1463	1490	2215	1372	1554	2340	3467	3009	4260	3080	6640	4837	4716	8979	9181	12187	14639	17873	23381	46632	88189	438067	0
FFQ	39	0	0	15	109	152	142	153	158	140	137	202	217	263	249	252	300	412	404	466	549	648	617	691	967	921	967	1506	1564	2134	1407	1672	2550	3341	2885	4291	3053	6448	4731	4885	9070	9307	12294	14702	17829	23267	46453	88509	437544	0
FFQ	40	1	0	13	106	138	132	131	136	151	119	224	191	271	273	260	250	378	436	474	557	594	628	662	930	967	975	1456	1593	2231	1417	1517	2373	3468	2970	4324	3008	6622	4863	4921	8887	9490	12338	14646	18061	23331	46504	88620	436936	0
FFQ	41	0	0	9	116	135	138	134	163	147	137	216	210	263	283	274	272	385	383	512	547	620	676	704	943	966	1015	1506	1585	2138	1417	1587	2465	3392	2905	4346	3075	6591	4796	5044	8718	9435	12045	14571	17941	23239	46163	88585	437781	0
FFQ	42	137	0	8	118	166	167	154	167	167	134	176	211	266	328	272	279	439	435	500	663	668	687	749	943	948	1110	1584	1682	2192	1535	1753	2644	3439	3109	4493	3317	6776	4891	5128	8903	9861	12644	14763	18131	23307	46635	88548	433346	0
FFQ	43	164	0	13	105	157	147	174	166	147	145	211	223	291	269	280	259	421	462	498	570	669	698	661	902	913	1064	1546	1687	2157	1481	1721	2561	3309	3260	4375	3218	6773	4766	5368	8702	9903	12348	14144	18550	23018	46235	88646	435196	0
FFQ	44	1189	0	14	81	165	139	155	152	165	126	222	167	286	244	298	218	385	418	493	637	593	714	652	876	900	1073	1481	1527	2131	1407	1714	2476	3098	3080	4446	3079	6884	4553	5443	8236	10128	12143	13782	18114	22726	46229	88435	437099	0
FFQ	45	0	0	6	73	148	131	144	147	166	156	223	188	265	283	288	247	396	413	521	605	645	723	658	901	859	1077	1462	1701	2029	1454	1770	2532	3198	3255	4236	3089	6810	4571	5591	8110	10211	12230	13462	18214	22593	46437	88686	437668	0
FFQ	46	0	0	7	88	151	130	137	164	175	151	204	204	272	271	318	229	378	384	500	628	641	737	637	917	903	1130	1431	1656	2060	1493	1742	2613	3218	3275	4237	3169	6948	4476	5853	8022	10387	12502	13000	18136	22376	46523	88514	437585	0
FFQ	47	2	0	9	96	153	144	150	153	155	168	190	193	265	246	281	228	403	396	533	689	667	733	642	882	895	1089	1429	1697	1925	1482	1850	2626	3077	3358	4174	3147	7032	4607	5675	7979	10292	12322	13138	18376	22461	46531	88483	437549	0
FFQ	48	304	0	8	84	134	160	136	141	159	162	211	188	273	289	323	214	413	405	515	666	668	782	673	896	897	1189	1425	1675	2044	1530	1915	2698	3076	3338	4334	3206	7137	4610	5810	8002	10591	12574	13105	18183	22131	46323	88715	436260	0
FFQ	49	0	0	10	113	142	153	153	157	174	152	219	187	298	257	320	230	404	377	541	670	660	784	642	873	912	1099	1469	1675	2051	1437	1906	2576	3238	3266	4283	3179	6987	4607	5774	8040	10519	12693	13124	18166	22510	46336	88690	436518	0
FFQ	50	0	0	13	112	140	167	152	169	174	158	230	221	261	274	271	212	391	417	576	679	678	789	607	882	880	1110	1437	1852	2030	1481	1936	2697	3046	3327	4244	3121	7334	4634	5705	8285	10371	12598	13117	18003	22362	46555	88779	436094	0
FFQ	51	0	0	10	105	162	158	147	173	162	160	227	199	274	253	343	258	370	422	523	723	720	766	660	960	932	1118	1428	1795	2104	1549	1954	2714	3099	3347	4298	3203	7120	4704	5787	8327	10406	12664	13373	18042	22528	46437	89217	434650	0
FFQ	52	1	0	10	111	154	156	159	158	177	144	231	211	288	304	307	261	444	443	559	704	660	753	661	924	919	1098	1425	1675	2077	1503	1905	2630	3084	3301	4537	3182	6961	4519	5684	8238	10293	12622	13382	18089	22406	46378	89118	435725	0
FFQ	53	1	0	7	100	161	134	153	139	164	132	245	191	270	276	343	228	387	366	545	691	687	804	619	903	946	1109	1432	1838	2104	1461	1961	2749	3140	3349	4489	3181	7068	4859	5547	8302	10241	12626	13419	17974	22512	46773	89489	434456	0
FFQ	54	1	0	13	100	155	159	130	146	163	134	235	180	286	300	301	251	396	422	509	671	699	795	692	844	949	1126	1432	1863	2105	1477	1955	2813	3199	3228	4472	3208	7086	4750	5570	8625	10168	12695	13478	17979	22092	46330	89021	435368	0
FFQ	55	2	0	11	109	151	124	125	173	179	145	196	182	292	264	311	252	368	403	540	709	674	751	677	926	1006	1090	1436	1805	2077	1442	1968	2744	3135	3252	4453	3103	6899	4795	5609	8625	10094	12730	13444	17711	22540	46445	88270	436334	0
FFQ	56	1	0	17	118	166	149	162	171	165	143	241	199	271	287	320	268	413	386	582	681	720	794	617	911	1000	1185	1472	1806	2060	1515	2060	2814	3187	3455	4725	3123	6771	4885	5509	8783	10044	12707	13716	17461	22634	46265	88683	434929	0
FFQ	57	1	0	14	99	174	127	160	168	197	145	243	195	286	271	331	253	430	414	548	683	714	796	657	849	1051	1200	1414	1850	2084	1388	2023	2769	3274	3363	4531	3199	6783	4903	5342	8877	10000	12853	13556	17437	22705	45997	88657	435559	0
FFQ	58	1	0	9	100	169	144	162	158	174	156	285	200	326	302	330	261	415	397	584	733	745	784	699	946	1067	1232	1479	1916	2176	1465	2177	3009	3317	3385	4620	3230	6883	5069	5219	9120	9684	13054	13986	17205	22671	46289	88638	433599	0
FFQ	59	0	0	4	100	182	172	171	160	185	131	281	209	316	271	328	274	475	427	581	730	687	782	639	936	1166	1174	1442	1980	2179	1369	2207	2961	3290	3413	4620	3158	6844	5171	5112	9442	9728	13023	14235	17143	22746	46109	88987	433030	0
FFQ	60	0	0	11	111	176	160	169	189	192	151	247	190	325	282	366	268	433	425	604	766	747	795	719	908	1126	1185	1443	2021	2105	1286	2339	3012	3334	3424	4668	3279	6565	5152	5039	9584	9688	13183	14279	17197	22415	46407	88993	432611	0
FFQ	61	1	0	9	118	171	168	184	184	201	150	266	191	355	280	340	318	511	404	564	776	835	873	706	947	1216	1266	1487	2112	2152	1449	2360	3076	3405	3492	4821	3296	6754	5331	5087	9923	9395	13280	14559	17095	22771	46554	89213	429923	0
FFQ	62	1	0	15	103	173	166	160	173	180	155	249	184	313	297	361	263	467	435	603	766	763	783	704	921	1163	1195	1462	1970	2193	1407	2339	2984	3368	3443	4725	3131	6877	5238	4766	9897	9266	13189	14472	16911	22816	46507	88651	432364	0
FFQ	63	2	0	22	126	155	169	160	175	174	162	260	177	341	277	329	290	463	423	551	711	770	772	705	857	1158	1194	1427	2026	2154	1315	2246	3065	3332	3404	4846	3101	6743	5198	4873	9759	9322	13172	14740	16724	22591	46153	88952	433002	0
FFQ	64	0	0	12	109	163	180	174	184	206	207	281	194	358	323	343	313	504	471	617	775	834	846	730	990	1175	1234	1514	2210	2255	1485	2486	3326	3499	3502	4933	3273	6823	5505	5069	9809	9313	13474	14837	16728	23005	46474	88924	428901	0
FFQ	65	3	0	7	124	152	165	156	139	176	168	259	177	312	294	341	273	474	435	633	779	828	780	709	913	1147	1302	1413	1992	2108	1411	2427	3257	3343	3390	4921	3057	6715	5311	4848	9676	9394	13389	14649	16786	22821	46218	88946	431750	0
FFQ	66	2	0	20	115	164	193	157	170	191	166	273	159	342	266	356	270	484	426	564	804	765	783	738	935	1127	1189	1508	1964	2187	1359	2292	3144	3429	3438	4812	3094	6608	5343	4837	9649	9238	13369	14475	16710	22733	45911	89277	432532	0
FFQ	67	27	0	16	104	166	157	137	165	187	156	275	187	320	301	310	274	455	397	589	796	798	801	691	952	1201	1224	1476	2110	2113	1453	2389	3201	3320	3486	4694	3029	6613	5382	4903	9992	9287	13373	14598	16822	22865	46188	88826	431762	0
FFQ	68	0	0	6	121	194	171	174	177	169	165	292	193	307	285	385	291	504	415	595	739	789	752	725	905	1129	1251	1462	1933	2161	1417	2342	3177	3402	3403	4801	3080	6652	5381	4826	9690	9213	13347	14454	16893	22788	46200	88919	432293	0
FFQ	69	0	0	10	103	157	165	172	179	181	153	263	193	338	345	349	296	455	435	624	777	803	802	696	982	1132	1196	1592	1920	2136	1475	2324	3277	3297	3419	4820	3031	6632	5391	4874	9505	9245	13526	14551	16752	23419	46248	89362	430965	0
FFQ	70	0	0	13	118	195	153	158	189	202	171	292	194	339	324	343	292	473	413	632	777	811	825	725	1029	1126	1341	1514	1969	2185	1515	2329	3276	3326	3440	4879	3158	6754	5535	4782	9760	9297	13680	14858	16816	22946	46128	89617	429668	0
FFQ	71	0	0	11	105	189	190	162	171	209	192	266	222	320	354	333	286	486	445	587	822	740	836	744	964	1166	1220	1602	1985	2332	1528	2394	3344	3324	3415	4869	3069	6725	5528	4875	9691	9228	13737	14791	16896	22938	46797	89339	429140	0
FFQ	72	81	0	11	117	199	163	185	216	234	187	283	244	368	378	411	310	511	475	678	811	840	860	841	1028	1196	1349	1702	2056	2375	1668	2388	3482	3511	3609	4934	3192	7074	5554	5012	9915	9266	13939	14803	16925	23594	46671	89101	425820	0
FFQ	73	8	0	6	109	187	202	183	191	196	170	263	244	321	360	383	279	457	439	648	791	793	811	844	1075	1192	1300	1697	1977	2209	1635	2450	3566	3441	3321	4813	3142	6894	5780	4850	9610	9284	14135	14847	16606	23131	46953	89439	427335	0
FFQ	74	0	0	11	118	176	173	170	182	213	180	263	216	350	353	383	269	512	469	627	768	883	841	802	1068	1197	1379	1722	1912	2252	1710	2338	3668	3473	3367	4749	3127	6919	5812	4859	9541	9114	14062	14853	16665	22858	46639	89294	428030	0
FFQ	75	0	0	13	134	178	204	157	204	194	179	221	224	343	315	393	281	503	407	616	794	828	814	803	1019	1128	1390	1624	1917	2185	1708	2321	3609	3354	3276	4749	3055	6870	5705	4855	9588	9029	14066	14820	16630	23069	46319	90106	428370	0
FFQ	76	2	0	9	122	178	201	172	171	200	195	237	221	340	309	413	266	488	422	606	791	750	844	888	1030	1125	1367	1752	1718	2104	1834	2319	3705	3461	3236	4784	3070	6939	5971	4906	9270	9103	14431	14780	16491	22953	46955	90105	427332	0
FFQ	77	0	0	11	123	187	169	168	187	186	180	223	230	327	341	324	276	445	414	558	749	801	777	815	1031	1050	1356	1687	1791	2115	1702	2171	3646	3236	3117	4542	2911	6920	5950	4603	8988	8949	14041	14793	16253	23249	46276	89672	431026	0
FFQ	78	0	0	9	117	171	174	193	178	179	162	233	247	347	343	369	253	510	454	639	827	778	837	861	1036	1109	1381	1639	1846	2007	1776	2184	3782	3422	3193	4716	2885	6967	5933	4707	9344	8828	13945	14583	16318	22626	46617	89465	430376	0
FFQ	79	0	0	15	132	199	201	188	201	220	196	269	235	333	369	398	313	532	452	626	812	852	854	875	1076	1121	1405	1764	1901	2252	1902	2364	3881	3409	3318	4747	3048	6972	6051	5004	9496	8797	14611	14935	16558	23228	46866	89012	426575	0
FFQ	80	0	0	8	122	189	193	170	211	211	173	250	243	318	334	399	294	526	402	581	826	810	814	838	1039	1162	1342	1790	1881	2100	1803	2246	3767	3313	3164	4762	2993	6941	5879	4886	9318	9098	14311	14748	16506	23394	46744	89980	427486	0
FFQ	81	2	0	6	128	189	183	182	191	248	216	257	238	336	343	377	305	507	466	625	821	881	849	929	1083	1113	1419	1825	1976	2103	1816	2267	3772	3507	3234	4832	2915	6829	5946	4870	9389	9033	14319	14822	16428	23731	46578	90427	426052	0
FFQ	82	0	0	13	116	179	192	172	195	221	174	260	235	344	402	395	268	522	432	647	837	836	819	835	1056	1150	1351	1698	1964	2001	1819	2217	3795	3537	3260	4774	2850	6809	5998	4918	9344	8826	14228	14736	16430	23482	46008	90707	427513	0
FFQ	83	0	0	16	133	196	170	193	185	211	188	251	221	369	371	390	290	526	438	629	776	833	880	913	1102	1172	1414	1757	1974	2039	1840	2251	3707	3590	3137	4900	2843	6950	6042	4928	9461	8925	14248	14863	16494	23784	45961	90085	426919	0
FFQ	84	2	0	10	140	209	195	187	186	217	191	279	241	353	375	430	284	538	448	711	811	881	858	871	1046	1151	1321	1703	1951	2012	1901	2242	3861	3564	3278	4971	2784	7082	5961	5031	9349	8880	14261	14939	16845	23729	45875	90500	425910	0
FFQ	85	1	0	12	126	196	210	204	186	209	180	277	278	393	370	397	325	581	460	687	825	871	855	947	1096	1197	1392	1814	2132	2175	1934	2272	3942	3691	3295	4991	2951	7037	6112	5264	9635	8970	14405	15233	16561	24436	45931	90944	422564	0
FFQ	86	1	0	15	148	201	195	168	227	216	214	247	248	405	359	413	310	528	457	689	803	862	906	925	1082	1190	1395	1723	2100	2054	1956	2323	3883	3682	3400	4899	2831	6929	6121	5159	9688	8809	14277	15264	16753	24295	45467	91362	423385	0
FFQ	87	2	0	11	151	206	208	169	201	207	191	260	243	345	379	351	310	583	423	687	775	840	885	938	1028	1229	1398	1762	2061	1922	1784	2256	3806	3686	3102	4951	2610	6837	5876	5179	9406	8738	14213	15095	16603	24895	45012	91644	425105	0
FFQ	88	1	0	14	127	195	215	191	186	190	167	273	240	369	356	399	313	514	453	763	766	807	858	928	1105	1171	1427	1686	2095	1920	1917	2165	3830	3733	3217	4982	2623	6992	6038	5300	9653	8522	14177	15166	16766	24967	45110	91269	424406	0
FFQ	89	506	0	16	138	190	181	196	214	192	180	269	238	361	351	413	295	567	423	689	767	888	852	933	1019	1227	1353	1715	2162	1892	1911	2193	3761	3865	3218	4920	2549	7040	5910	5359	9548	8318	14175	14942	16692	25233	44957	91906	423838	0
FFQ	90	140	0	16	111	218	209	186	189	217	210	273	243	348	357	372	284	525	407	700	761	820	844	888	1044	1236	1380	1717	2259	1812	1908	2214	3846	3797	3074	4917	2493	7099	6036	5359	9511	8221	14386	14961	16765	25610	44700	92520	423379	0
FFQ	91	0	0	21	137	201	204	205	184	246	189	266	271	373	390	398	361	489	469	760	793	820	861	973	978	1282	1389	1718	2327	1860	1961	2221	3891	3909	3189	4926	2541	7065	6032	5436	9616	8246	14542	15328	16726	25553	44083	93225	421907	0
FFQ	92	0	0	16	119	199	220	188	189	236	225	246	269	386	384	378	307	543	384	721	730	854	916	954	1062	1234	1406	1771	2187	1804	1954	2210	3774	3831	3273	4945	2482	7073	5927	5550	9625	8375	14379	15255	16800	25857	44265	93232	421825	0
FFQ	93	1	0	13	141	216	194	219	207	217	207	260	265	411	392	404	306	583	450	765	748	830	932	986	1040	1342	1466	1799	2314	1879	2017	2238	3859	4141	3170	5029	2608	7047	6249	5605	9740	8573	14212	15102	17236	25560	44268	93233	420086	0
FFQ	94	1	0	8	125	209	205	232	204	227	206	236	288	387	428	386	340	525	452	797	770	842	957	872	1000	1254	1393	1753	2244	1851	1893	2111	3922	3903	3196	5000	2495	6946	6133	5481	9708	8470	14419	14998	16801	25749	44318	93676	421149	0
FFQ	95	84	9	22	121	238	228	188	205	222	205	274	250	386	340	392	325	579	446	694	739	852	894	933	1087	1242	1367	1675	2265	1864	1871	2067	3837	3919	3121	5014	2386	6978	6080	5328	9743	8279	14373	14772	16763	26130	44342	94396	421035	0
FFQ	96	0	0	16	138	222	200	183	210	209	211	262	284	396	422	429	312	592	472	663	825	841	910	938	1029	1302	1449	1787	2250	1995	1952	2146	3820	3992	3155	5001	2512	7038	6195	5528	9877	8307	14508	14999	16919	26151	44091	94657	419164	0
FFQ	97	0	0	13	139	206	208	192	200	193	190	242	248	363	361	382	303	537	435	680	754	850	868	880	1037	1230	1338	1871	2231	1823	1838	2154	3802	3943	3148	4951	2321	6972	6010	5362	9606	8244	14173	15144	17269	25756	43743	95701	420646	0
FFQ	98	0	0	14	126	200	217	168	216	210	191	288	260	377	402	387	316	550	405	726	791	888	950	946	1106	1271	1430	1794	2311	1937	1939	2099	3861	3870	3245	4974	2615	7020	6295	5295	9895	8332	14276	15191	17106	26039	43952	95896	418179	0
FFQ	99	0	0	12	146	198	209	200	195	215	198	279	294	427	368	372	319	580	428	768	817	842	898	924	1108	1283	1317	1917	2282	1922	1849	2150	3827	3878	3221	5042	2484	7065	6202	5345	9860	8247	14337	15059	17172	26109	44165	96636	417388	0
FFQ	100	2	0	13	156	229	267	233	229	239	216	245	310	373	410	448	328	548	446	772	775	898	963	982	1175	1316	1400	1814	2302	1999	2004	2163	3900	4065	3342	5047	2594	7024	6241	5441	9820	8343	14388	15090	17571	25631	43962	95836	417004	0
FFQ	101	1	0	13	115	216	224	203	222	243	191	284	284	410	429	369	335	571	440	828	752	883	936	920	1098	1209	1425	1856	2270	2035	1901	2129	3949	3874	3305	4802	2538	7085	6182	5353	9760	8484	14549	15265	17353	25946	44215	96702	416398	0
