LFQ	11	0	0	47	211	328	292	313	345	432	424	655	511	651	833	828	1456	1062	1239	1581	1787	2289	1575	1691	3036	2706	2386	2805	7391	3959	7192	2657	10002	4795	13913	9582	12114	11970	24011	18280	76550	264383	1021008	0	0	0	0	0	0
LFQ	12	0	0	2	182	314	297	329	355	386	390	557	527	672	871	850	1435	1093	1292	1608	1698	2352	1575	1792	3146	2748	2393	2879	7343	3890	7361	2696	10327	4816	13714	9479	12348	11812	23964	18276	76568	264838	1020115	0	0	0	0	0	0
LFQ	13	0	0	3	183	305	320	340	403	432	445	602	516	653	833	888	1500	1099	1345	1584	1728	2219	1554	1787	3269	2686	2455	2779	7640	3973	7252	2542	10384	4649	14237	9397	12266	11814	24695	18274	78253	266211	1015775	0	0	0	0	0	0
LFQ	14	1	0	4	185	345	303	320	343	438	432	648	500	654	847	861	1543	1091	1328	1691	1764	2287	1567	1825	3176	2729	2457	2656	7681	3982	7058	2593	10282	4604	14143	9480	12002	11373	24755	17877	78110	265129	1018226	0	0	0	0	0	0
LFQ	15	0	0	2	186	359	333	375	408	410	400	649	554	701	806	866	1440	1104	1390	1722	1829	2383	1589	1863	3263	2712	2415	2787	7649	4002	7274	2716	10350	4678	14084	9513	12438	11610	24452	18451	77667	265245	1016615	0	0	0	0	0	0
LFQ	16	0	0	0	330	589	510	562	514	691	638	576	983	745	877	1263	970	1515	1415	1619	1770	1625	2954	2067	2846	3529	3834	4218	4507	3790	5025	7468	7392	6089	9074	11202	10789	14880	17610	18203	22385	32602	35905	67387	121788	1084554	0	0	0
LFQ	17	0	0	0	304	596	495	572	510	629	650	639	983	694	886	1212	978	1607	1343	1618	1816	1605	2847	2085	2967	3673	3823	4232	4510	3810	4917	7557	7239	6081	9031	11424	10717	15093	17727	18075	22535	32702	36275	67062	122214	1083557	0	0	0
LFQ	18	2634	0	0	340	564	502	543	439	690	653	599	933	747	942	1176	913	1555	1344	1649	1777	1581	2897	2122	2902	3567	3963	4216	4536	3737	5048	7406	7306	5900	9151	11169	10726	15028	17574	18202	22125	32775	36194	67149	123218	1080798	0	0	0
LFQ	19	392	0	8	354	599	540	556	484	717	637	621	965	748	862	1210	979	1524	1386	1638	1882	1607	2914	2130	2874	3670	3923	4095	4474	3835	4947	7354	7420	6004	9060	11408	10703	15017	17389	18093	22223	32482	36069	66975	121860	1084656	6	0	0
LFQ	20	3	0	0	356	606	583	578	530	760	661	630	1033	766	933	1279	1011	1614	1459	1706	1878	1640	2905	2208	2883	3663	4070	4412	4625	3955	5220	7589	7498	6108	9476	11551	10913	15250	17851	18284	22603	33581	36886	67774	123381	1076578	0	0	0
LFQ	21	0	0	0	339	595	540	585	542	734	650	623	999	736	865	1264	1003	1528	1358	1661	1811	1617	2873	2106	2834	3651	4040	4336	4534	3790	4893	7348	7325	5968	9171	11204	10735	14932	17471	17984	22093	32865	36160	67067	122231	1084229	0	0	0
LFQ	22	1	0	0	327	648	511	592	504	692	639	605	953	801	912	1298	984	1576	1386	1804	1842	1595	2789	2148	2777	3645	4042	4291	4518	3835	5076	7477	7514	6079	9175	11455	10779	14863	17551	18186	22383	33006	36457	66772	123306	1081496	0	0	0
LFQ	23	0	0	0	339	635	595	580	520	776	663	678	1044	810	907	1303	1027	1623	1463	1752	1807	1638	2872	2208	2916	3710	3910	4156	4523	4008	5192	7554	7526	6101	9075	11587	10779	15068	17757	18614	22387	33339	36677	67271	122459	1079441	0	0	0
LFQ	24	0	0	0	341	643	530	614	514	777	659	655	1050	773	920	1310	1014	1610	1380	1628	1891	1626	2836	2243	2905	3706	3966	4303	4484	4051	5106	7599	7322	5870	8852	11512	10595	14903	17572	18292	22192	33302	35888	66434	122038	1083384	0	0	0
LFQ	25	15	0	0	319	633	589	600	536	774	664	690	1054	799	905	1288	1041	1659	1492	1819	1992	1669	2957	2221	2974	3823	4147	4396	4659	4093	5126	7457	7556	6036	9404	11609	10946	15240	17994	18369	22392	33302	36770	67417	123415	1076448	0	0	0
LFQ	26	386	0	5	363	660	573	583	536	758	666	695	1021	810	993	1306	1032	1668	1440	1763	1889	1707	2919	2265	2915	3697	4006	4301	4561	4027	5119	7558	7578	6295	9330	11607	11059	15097	17886	18244	22233	32768	36330	67045	123005	1078586	4	0	0
LFQ	27	1297	0	10	370	676	544	633	525	749	645	666	1001	793	942	1261	1029	1621	1475	1775	1852	1662	3039	2304	2902	3735	4020	4288	4673	4017	5123	7710	7429	6251	9122	11670	10822	15025	17716	18409	22268	33331	36481	67337	122974	1077114	3	0	0
LFQ	28	2	0	0	340	693	578	634	591	805	736	694	1111	868	958	1329	1080	1627	1508	1739	1970	1781	3022	2272	2929	3706	3970	4283	4735	4063	5323	7735	7671	6367	9170	11523	10816	14951	17720	18472	22344	33032	36506	67203	122779	1077653	0	0	0
LFQ	29	0	0	0	356	723	581	649	575	770	716	706	1068	851	939	1397	1029	1741	1509	1821	1874	1717	2956	2282	2993	3783	4042	4382	4695	4149	5259	7635	7609	6267	9242	11628	10997	15189	17881	18370	22431	32962	36814	67395	123829	1075477	0	0	0
LFQ	30	9	0	0	405	646	580	624	553	768	696	729	1048	852	923	1330	1079	1671	1502	1743	1853	1748	2901	2352	2932	3670	4091	4421	4707	4182	5268	7563	7660	6462	9267	11598	10736	14962	18061	18604	22124	33317	36009	67520	123355	1076767	0	0	0
LFQ	31	242	0	5	367	655	576	639	516	745	698	706	1061	890	920	1448	1103	1728	1528	1899	1931	1799	2960	2307	2921	3674	4007	4480	4819	4141	5238	7625	7552	6463	9050	11709	10847	15063	17882	18479	22271	33165	36749	68852	124377	1073197	4	0	0
LFQ	32	13	0	0	353	708	627	662	581	827	699	733	1119	844	963	1347	1049	1747	1453	1772	1999	1805	3097	2443	3083	3689	3996	4394	4701	4169	5278	7703	7795	6448	9195	11638	10946	14954	17904	18656	22365	32882	36656	67718	123928	1074345	4	0	0
LFQ	33	3445	0	0	343	660	593	621	525	826	688	694	965	865	946	1346	1016	1676	1504	1812	1834	1740	2969	2308	2931	3520	3921	4343	4734	4125	4952	7597	7568	6370	9114	11624	10732	14636	17467	18129	21812	32997	36400	67118	122939	1076882	0	0	0
LFQ	34	150	0	0	423	703	685	683	586	831	692	762	1096	878	995	1422	1099	1825	1542	1919	1932	1794	2975	2422	2962	3688	4138	4528	4790	4345	5214	7717	7571	6551	9161	11985	10822	15015	18075	19062	22123	33322	37203	67714	124233	1071654	0	0	0
LFQ	35	0	0	0	408	682	741	678	587	821	682	789	1060	926	1011	1501	1093	1808	1531	2003	1970	1900	3090	2574	2964	3736	4152	4509	4796	4461	5377	7656	7818	6663	9234	11935	10979	14701	18225	19204	21795	33217	36964	68137	124704	1070205	0	0	0
LFQ	36	1288	0	8	425	684	651	702	523	808	693	779	1090	907	920	1489	1060	1801	1559	1948	1965	2002	2948	2637	2935	3741	4121	4595	4863	4822	5193	7824	7700	6945	8580	12529	10765	14526	17833	19826	21715	33191	37131	68819	126202	1066532	12	0	0
LFQ	37	0	0	0	371	669	616	673	529	850	702	783	1076	849	886	1401	1080	1834	1524	1975	1897	1926	2881	2768	2823	3679	3937	4545	4704	4714	4963	7644	7627	6935	8254	12524	10274	14282	17155	19252	21311	32596	36302	67499	123729	1077247	1	0	0
LFQ	38	1227	0	0	369	669	672	689	535	881	645	842	1023	918	965	1472	1118	1833	1594	2040	1820	1951	2887	2661	2869	3590	3953	4593	4783	4888	4962	7599	7682	7028	8311	12256	10511	14282	17531	19277	21377	32758	36928	67456	125683	1072159	0	0	0
LFQ	39	0	0	0	365	674	666	636	515	923	710	858	999	930	951	1409	1183	1795	1600	1987	1963	1989	2943	2729	2815	3520	3921	4501	4872	4960	4964	7591	7586	7249	8339	12413	10492	13994	17350	19677	20816	32707	36458	67897	125697	1073643	0	0	0
LFQ	40	1	0	0	375	726	635	687	542	906	727	864	1044	965	901	1477	1154	1861	1605	1958	1861	2085	2908	2646	2956	3679	3892	4462	4819	4969	4941	7724	7648	7158	8225	12463	10253	13948	17485	19502	21261	32145	36394	67133	125168	1075134	0	0	0
LFQ	41	0	0	0	363	690	647	673	562	877	706	882	1026	930	937	1485	1132	1874	1578	2002	1956	2036	2909	2812	2839	3561	3714	4575	4759	5074	5001	7603	7728	7229	8106	12789	10344	14105	17122	19705	20966	32645	36619	67623	124387	1074714	0	0	0
LFQ	42	1	0	0	370	686	644	706	573	910	702	881	1089	957	948	1460	1187	1918	1673	2014	2029	2027	2985	2683	2980	3479	4106	4596	4963	5108	5132	7680	7861	7156	8612	12378	10701	14195	17463	19679	21011	33131	36383	68134	125821	1070273	0	0	0
LFQ	43	673	0	12	455	738	673	712	579	887	699	881	1097	1002	936	1520	1157	1875	1611	1998	2029	2124	2783	2974	2986	3459	4140	4764	4769	5071	5148	7670	7913	7208	8823	12481	10688	14632	17255	19630	21234	32857	36742	68207	125556	1068618	18	0	0
LFQ	44	0	0	0	400	787	721	744	566	960	771	944	1075	991	978	1593	1188	1922	1734	2029	1970	2211	2982	2843	3013	3589	4178	4794	4885	5117	5277	7542	8098	7074	8862	12519	10734	14220	17321	19607	21095	33194	36646	68330	125652	1068127	0	0	0
LFQ	45	0	0	0	370	698	633	702	512	879	667	838	1029	988	928	1490	1237	1824	1699	1950	1987	2048	2845	2800	3040	3427	3991	4410	4810	5108	5151	7721	7873	6992	9111	12255	10664	14345	17137	19325	21659	32645	36505	68612	125877	1070501	0	0	0
LFQ	46	0	0	0	387	754	670	699	615	926	708	941	1018	996	952	1556	1231	1841	1705	2029	2080	2218	2962	2975	2963	3349	3933	4701	4739	5107	5217	7749	7875	7207	8928	12331	10656	14315	16671	19249	21315	32327	36129	67549	124246	1073462	0	0	0
LFQ	47	0	0	0	419	791	801	711	682	997	812	945	1121	1025	1062	1537	1299	1933	1712	2083	2223	2251	2970	2994	3194	3457	4411	4925	4873	5402	5349	7577	8259	7241	9268	12054	11006	14370	16728	19424	21368	32744	36816	67816	124515	1068114	0	0	0
LFQ	48	0	0	0	422	787	661	687	617	861	711	885	1059	971	1004	1556	1277	1801	1726	1897	2112	2135	2947	2980	3074	3081	4287	4638	4877	5204	5396	7235	8081	6952	9838	11497	11080	14424	16450	18579	21764	32192	36783	67896	126331	1070524	0	0	0
LFQ	49	1	0	0	400	772	693	733	605	891	745	903	1111	977	961	1569	1192	1846	1659	1964	2137	2224	2897	3075	3242	3040	4287	4797	4657	5087	5354	7513	8333	6850	10045	11629	11154	14537	16049	18534	21851	31971	36258	67953	125419	1071364	0	0	0
LFQ	50	0	0	0	420	856	790	791	628	940	735	1009	1170	1058	1035	1605	1295	1863	1855	2063	2230	2325	2988	3220	3338	2954	4485	4749	4762	5281	5414	7415	8479	6998	10223	11368	11417	14666	15940	18698	22028	31998	36162	67477	125006	1069545	0	0	0
LFQ	51	0	0	0	428	801	741	782	630	952	809	951	1196	1058	994	1558	1327	1823	1946	1916	2318	2303	2937	3237	3466	2768	4640	4865	4627	5165	5576	7092	8695	6943	10891	10907	11646	14830	15392	18114	22416	31855	36088	67615	125092	1069889	0	0	0
LFQ	52	0	0	0	418	784	726	802	644	963	792	906	1197	1042	1039	1609	1308	1803	1913	1852	2259	2316	2923	3247	3550	2588	4739	5161	4585	5312	5760	7301	8815	6976	11271	10872	12029	14929	15034	17867	22742	31669	36260	68413	126589	1066274	0	0	0
LFQ	53	0	0	0	460	824	761	738	647	966	810	935	1188	1034	1053	1653	1330	1952	2025	1851	2469	2433	3083	3273	3597	2576	4713	4939	4581	5387	5917	7075	9003	6999	11506	10435	11821	14790	15304	18009	22783	31550	35993	67969	125492	1067354	0	0	0
LFQ	54	6	0	0	439	836	732	771	631	980	744	955	1241	1043	990	1666	1329	1876	2000	1901	2471	2377	3041	3288	3690	2456	4817	4868	4548	5237	5796	7011	8846	6816	11680	10366	11995	14973	14781	17706	22735	31365	36015	68152	125688	1068420	0	0	0
LFQ	55	2	0	0	437	808	820	825	612	921	764	912	1206	1117	1047	1601	1356	1775	1955	1910	2413	2341	2889	3305	3646	2461	4763	4971	4463	5297	5997	7023	8726	6843	11486	10435	11753	14690	14601	17488	22789	31465	35935	67680	124320	1071430	0	0	0
LFQ	56	0	0	0	458	824	803	818	679	1030	800	960	1248	1102	1025	1694	1393	1852	1962	1905	2586	2454	3034	3296	3736	2504	4918	4923	4530	5373	6191	7096	8857	6861	11874	10558	12495	14823	14293	17646	22989	31260	36197	68231	126927	1065073	0	0	0
LFQ	57	0	0	0	456	763	786	837	625	973	826	914	1205	1035	1015	1565	1373	1788	1991	2009	2365	2262	3016	3319	3669	2451	4925	5131	4622	5383	6135	6680	8850	6828	11878	10345	12051	14693	14310	17393	22830	31865	35305	68144	126547	1068118	0	0	0
LFQ	58	0	0	0	450	832	792	843	730	968	856	976	1246	1106	1080	1591	1408	1905	2107	2060	2458	2399	3045	3268	3701	2618	4897	5026	4687	5520	6467	6648	8854	7003	11889	10272	12391	14711	14432	17509	23075	31984	35553	68190	126378	1065351	0	0	0
LFQ	59	0	0	0	494	857	845	877	748	984	881	1019	1240	1144	990	1698	1477	1882	2132	2102	2319	2412	3079	3276	3817	2612	4988	5039	4567	5534	6522	6433	8786	6889	11897	10797	12274	14929	14038	17770	23089	32061	35385	68127	126774	1064492	0	0	0
LFQ	60	0	0	0	443	856	812	749	698	951	883	997	1242	1146	993	1671	1515	1755	2042	2119	2499	2464	2946	3320	3778	2692	4858	4941	4576	5409	6606	6538	8676	6844	11697	10681	12242	14653	13754	17481	22585	32339	35013	67995	126001	1067816	0	0	0
LFQ	61	0	0	0	472	848	823	810	728	1027	950	933	1313	1159	960	1646	1589	1803	2107	2274	2500	2467	3128	3286	4029	2935	4845	5221	4534	5933	6806	5990	8642	7082	11849	10967	12593	14946	13613	17577	23252	33058	34669	68972	126768	1062172	0	0	0
LFQ	62	1	0	0	443	845	858	762	699	915	965	998	1289	1177	968	1526	1680	1689	2057	2370	2390	2431	2872	3210	3833	2876	4988	5107	4442	5899	7389	5482	8317	7140	11558	11012	12424	14438	12761	17395	23132	32820	34312	68374	126962	1066470	0	0	0
LFQ	63	1	0	0	467	830	874	756	769	1022	1009	947	1300	1241	1010	1550	1711	1719	2113	2455	2417	2485	3036	3241	3973	3128	4972	5067	4510	6113	7582	5317	8455	7162	11660	11047	12435	14702	12904	17369	23114	33490	34319	68892	127401	1062711	0	0	0
LFQ	64	55	0	0	521	926	945	858	812	1046	1028	1002	1413	1263	1058	1547	1749	1729	2123	2499	2491	2581	3118	3430	4117	3149	5060	5025	4461	6347	7549	5526	8383	7258	11664	11344	12669	14693	12954	17379	23051	33331	33891	68969	126793	1061469	0	0	0
LFQ	65	2	0	0	493	958	867	872	836	916	971	948	1265	1293	1056	1524	1767	1660	2095	2542	2337	2438	3158	3191	4061	3071	4910	5096	4432	6272	7678	5323	8303	7307	11928	11164	12700	14594	12857	17141	23132	33364	33720	68591	127346	1063096	0	0	0
LFQ	66	0	0	0	498	862	933	802	829	977	1024	989	1236	1182	991	1567	1714	1683	2054	2373	2294	2503	2942	3228	4013	3098	4952	5029	4327	6080	7575	5109	8147	7080	11420	10960	12334	14162	12596	16955	22765	33216	33360	67646	125741	1070028	0	0	0
LFQ	67	343	0	1	511	929	897	828	807	1021	1017	994	1380	1267	1028	1605	1756	1809	2129	2536	2358	2547	3020	3267	4154	3413	4944	5206	4638	6179	7850	5229	8433	7360	11753	11278	12687	14672	12716	17428	22879	33210	33637	68396	126459	1062702	0	0	0
LFQ	68	6	0	2	515	893	980	813	840	1015	1063	994	1287	1213	1035	1541	1781	1730	2163	2537	2382	2592	3107	3190	4190	3236	5055	5239	4673	6159	7843	4910	8424	7380	11732	11405	12679	14330	12768	17365	22718	33129	33510	68325	127382	1063142	0	0	0
LFQ	69	0	0	0	458	864	870	823	806	971	991	1005	1272	1150	1056	1471	1815	1773	2097	2594	2442	2523	3098	2997	4124	3169	4907	5245	4543	6153	7841	4747	8237	7344	11266	11508	12421	14547	12310	17123	22778	33219	33410	68309	126971	1066025	0	0	0
LFQ	70	30	0	2	525	926	882	903	850	1009	1025	1113	1354	1287	974	1556	1849	1744	2092	2648	2449	2457	3065	3170	4179	3399	4885	5404	4592	6243	7851	4925	8321	7410	11696	11688	12817	14625	12308	17581	23171	33410	33815	68575	127970	1060496	0	0	0
LFQ	71	22	0	0	515	886	966	896	891	1014	967	1069	1297	1266	1089	1606	1789	1773	2061	2589	2432	2553	3131	3058	4255	3272	5009	5121	4625	6247	7977	4892	8383	7364	11398	11477	12615	14329	12271	17027	22606	33011	33425	67837	126306	1065954	0	0	0
LFQ	72	6	0	0	531	986	988	964	879	1057	1032	1077	1356	1294	1071	1678	1802	1897	2038	2758	2535	2624	3146	3154	4474	3540	4722	5291	4821	6166	8109	4823	8496	7722	11677	11878	12598	14526	12403	17263	23118	33172	33696	68238	126221	1061444	0	0	0
LFQ	73	7	0	1	495	932	985	849	857	1007	984	1162	1227	1258	1136	1572	1720	1872	1961	2725	2370	2591	3045	3003	4296	3382	4694	5421	4764	6242	8060	4687	8382	7681	11470	11929	12317	14551	12017	16819	22835	32624	33164	67973	126238	1065964	0	0	0
LFQ	74	2	0	0	560	914	984	978	894	1072	997	1240	1257	1325	1257	1644	1771	1916	2020	2806	2607	2722	3161	2998	4494	3593	4716	5300	4746	6120	8397	4608	8541	7673	11501	12389	12446	14490	12202	16945	22837	32756	33609	68098	126401	1062282	0	0	0
LFQ	75	1391	0	0	555	900	979	947	834	1004	885	1305	1208	1277	1152	1759	1763	1858	1834	2919	2610	2671	3039	2992	4629	3600	4453	5347	5010	6325	8356	4667	8506	7561	11466	12383	12332	14543	12003	16598	22932	32396	32737	68489	125467	1063587	0	0	0
LFQ	76	2	0	1	551	942	942	884	909	1031	890	1236	1200	1266	1042	1677	1683	1887	1843	2855	2625	2691	3131	2855	4562	3549	4369	5327	4879	6138	8177	4610	8493	7438	11366	12271	12286	14670	11849	16525	22973	31813	32533	66934	125388	1068975	0	0	0
LFQ	77	1	0	2	550	1000	1011	916	860	1114	901	1297	1272	1342	1090	1679	1732	2042	1923	2926	2617	2708	3174	2777	4634	3668	4532	5304	4826	6027	8460	4737	8631	7600	11385	12416	12383	14596	12108	16652	23068	31425	33080	67793	125824	1065183	0	0	0
LFQ	78	1	0	2	524	883	966	1001	847	1096	889	1189	1178	1226	1182	1662	1745	1874	1890	2796	2638	2746	3161	2743	4583	3647	4500	5273	4910	6041	8435	4599	8643	7479	11535	12165	11992	14553	11950	16400	23193	31227	32643	68350	125376	1067533	0	0	0
LFQ	79	1	0	2	569	928	1013	923	931	1132	915	1421	1245	1283	1156	1721	1786	1969	1934	2884	2605	2732	3153	2828	4579	3746	4459	5288	4947	6167	8436	4788	9020	7306	11675	12146	12265	14302	12265	16401	23357	31516	32808	68108	124675	1065879	0	0	0
LFQ	80	0	0	2	584	964	1023	1014	957	1046	907	1304	1256	1244	1182	1755	1841	1897	1871	3002	2647	2734	3206	2809	4598	3757	4422	5499	4826	6083	8442	4794	9070	7335	11697	12092	12349	14665	12155	16323	24051	30637	32626	68102	124867	1065629	0	0	0
LFQ	81	1	0	2	524	941	1006	971	911	1155	936	1355	1215	1370	1219	1802	1714	1896	2043	2986	2547	2708	3296	2797	4514	3913	4377	5257	4984	6082	8518	4920	9430	6865	11896	11789	12114	14843	12759	16530	24199	30419	32855	68621	125112	1063872	0	0	0
LFQ	82	4	0	3	567	999	999	1038	908	1111	941	1339	1226	1358	1161	1811	1828	1960	2020	2948	2631	2682	3333	2811	4547	4147	4323	5107	5029	6083	8690	5207	9754	6724	12054	11546	12380	14835	12706	16405	24953	30075	32581	68640	125375	1062425	0	0	0
LFQ	83	2	0	3	578	919	972	1077	924	1162	1010	1366	1320	1413	1268	1880	1798	1898	2071	2953	2585	2847	3372	2871	4571	4118	4473	5227	4961	6034	8741	5337	10236	6197	12189	11124	12348	14539	13228	16077	25161	29072	32303	68594	124781	1063662	0	0	0
LFQ	84	3	0	3	586	1100	992	1102	892	1185	927	1396	1295	1378	1234	1868	1828	1831	2043	2952	2624	2876	3333	2866	4604	4253	4361	5236	4945	6136	8800	5358	10365	6053	12243	11399	12268	14776	13199	16170	25323	28782	32077	68558	124074	1063968	0	0	0
LFQ	85	17	0	4	583	1028	1024	1106	933	1222	931	1468	1286	1457	1223	1993	1816	1908	2242	3005	2573	2902	3318	2796	4515	4199	4386	5223	5020	6149	8709	5348	10397	6035	12279	11166	12440	14863	13327	16140	25877	28633	32625	68620	125024	1061452	0	0	0
LFQ	86	6	0	2	593	1092	1032	1131	950	1200	942	1409	1325	1446	1197	1877	1853	1854	2183	3031	2501	2922	3514	2731	4621	4226	4386	5211	4956	6136	8960	5450	10342	5958	12516	11046	12135	14849	13393	15749	25991	28439	32013	68771	124180	1063143	0	0	0
LFQ	87	1	0	7	578	1073	1130	1156	970	1284	984	1453	1410	1418	1232	2004	1848	1996	2345	3035	2642	2988	3583	2818	4801	4284	4485	5331	4931	6302	8826	5631	10474	5924	12606	11309	12198	15040	13813	16048	26051	28909	32438	68798	124969	1058138	0	0	0
LFQ	88	3	0	4	681	1132	1113	1257	1055	1380	974	1558	1344	1523	1353	2075	2078	2080	2380	3128	2742	3161	3807	2904	4881	4467	4578	5768	5271	6210	9100	5831	10593	6412	12837	11545	12239	15509	14438	15844	26762	28875	32192	70072	125624	1050481	0	0	0
LFQ	89	16	0	6	648	1065	1042	1154	1009	1227	971	1464	1316	1372	1276	1943	1832	1975	2311	3057	2511	3006	3644	2715	4839	4255	4403	5530	4969	5991	8952	5605	10295	6215	12767	11095	11624	15247	14524	15489	26840	28117	31631	70229	123880	1059204	0	0	0
LFQ	90	2	0	9	613	1069	1136	1158	915	1268	922	1481	1335	1427	1381	2073	1887	1987	2345	2976	2562	3034	3725	2660	4829	4196	4268	5563	5027	5957	8828	5799	10464	6207	12780	11172	11518	15232	14541	15111	26838	27848	31604	69691	122741	1061082	0	0	0
LFQ	91	193	0	14	655	1026	1063	1169	926	1230	962	1426	1372	1405	1330	2000	1750	1935	2412	2942	2502	2798	3676	2526	4970	4216	4311	5490	4987	5841	8886	5766	10251	6271	13083	11089	11612	15656	14651	14977	27142	27390	31301	70367	123392	1060298	2	0	0
LFQ	92	4	0	11	634	1058	1066	1130	941	1300	912	1459	1377	1438	1352	2021	1742	1879	2365	3020	2427	2973	3771	2510	4964	4381	4309	5716	4919	6033	9033	5783	9955	6395	12694	11242	11273	15317	14859	14793	27031	27207	31435	69804	121791	1062936	0	0	0
LFQ	93	1	0	15	610	1141	1105	1182	1008	1338	938	1562	1391	1380	1384	1957	1896	1931	2499	2910	2474	3016	3922	2525	5252	4352	4326	5687	4943	5937	9030	5882	10473	6417	13153	11325	11030	15717	15451	14650	27210	27284	30848	70454	122654	1058998	0	0	0
LFQ	94	28	0	20	670	1287	1180	1267	983	1314	1011	1600	1392	1542	1418	2121	1844	2053	2548	3154	2482	3165	3912	2584	5449	4438	4431	5907	5024	6098	9300	5985	10400	6541	13303	11206	11125	15713	16085	14748	27795	27499	30850	70992	122243	1054550	0	0	0
