LFQ	11	0	0	24	153	258	212	230	277	295	317	443	392	448	617	692	982	764	988	1134	1473	1632	1070	1293	2491	1860	1644	2027	6098	2618	5551	1655	7925	3585	10980	6399	9076	8081	18199	11252	59527	185078	350197	0	0	0	0	0	0
LFQ	12	0	0	1	141	227	197	189	259	305	275	451	434	458	645	694	1032	785	960	1152	1449	1732	1146	1171	2529	1903	1555	2150	6152	2583	5509	1772	7937	3523	10891	6503	8839	8130	18303	11608	59180	185912	349255	0	0	0	0	0	0
LFQ	13	0	0	1	137	257	208	190	259	273	290	412	412	462	591	766	1086	752	1008	1120	1416	1721	1087	1302	2543	1973	1716	2047	6523	2546	5560	1665	7867	3510	11406	6568	9088	7977	18648	11276	59913	185402	347959	0	0	0	0	0	0
LFQ	14	0	0	7	140	235	181	236	289	281	255	445	380	473	609	700	1022	747	1062	1130	1498	1782	1068	1290	2468	1910	1639	1937	6542	2550	5391	1715	7975	3321	11369	6438	9037	7885	18930	11221	60057	184936	348786	0	0	0	0	0	0
LFQ	15	0	0	1	140	230	224	225	259	296	297	452	407	472	648	666	1062	792	1058	1229	1457	1738	1127	1286	2527	1832	1676	1959	6519	2584	5609	1674	8026	3430	11267	6587	8762	8185	18546	11392	59640	185686	347970	0	0	0	0	0	0
LFQ	16	0	0	0	225	435	386	407	357	515	474	398	723	523	630	952	715	1255	988	1235	1359	1146	2205	1577	2220	2895	2901	3305	3332	2741	3719	5797	5324	4116	7037	8506	8093	10871	12680	12313	16401	22851	25157	45088	82664	403421	0	0	0
LFQ	17	0	0	0	227	415	355	413	322	539	403	409	706	536	662	869	700	1207	1019	1265	1397	1225	2257	1547	2140	2852	2984	3378	3338	2732	3803	5896	5343	4195	6974	8563	8140	11070	12705	12004	16767	22755	24939	45468	83171	402247	0	0	0
LFQ	18	1216	0	0	216	417	350	412	333	544	439	452	716	559	691	925	688	1210	1013	1321	1257	1131	2164	1608	2157	2888	2999	3251	3367	2809	3737	5825	5357	4257	7297	8363	8187	11010	12697	12344	16137	22655	25367	45046	83254	401271	0	0	0
LFQ	19	174	0	3	222	424	402	417	342	531	435	468	741	530	644	971	700	1185	1018	1330	1370	1165	2208	1506	2190	2817	3040	3356	3307	2721	3794	5786	5252	4119	6995	8396	8214	10952	12755	12229	16322	22536	24505	45496	82927	403440	2	0	0
LFQ	20	0	0	0	223	484	421	450	327	580	488	478	759	565	705	911	693	1248	1136	1303	1367	1236	2242	1553	2292	2834	3045	3413	3459	2791	3885	6075	5315	4243	7330	8495	8289	10944	12970	12346	16546	23194	25173	45543	82537	400049	0	0	0
LFQ	21	0	0	0	228	455	373	437	357	592	448	479	756	529	621	930	752	1280	1007	1293	1310	1179	2222	1606	2107	2811	2960	3387	3324	2876	3801	5831	5437	4242	6984	8594	8165	11040	12676	12282	16236	22730	24944	45089	82627	402940	0	0	0
LFQ	22	0	0	0	226	507	385	443	331	573	522	446	748	545	662	968	679	1250	1097	1343	1364	1158	2211	1600	2135	2857	2993	3319	3341	2797	3800	5847	5261	4078	7199	8498	8124	10950	12862	12105	16184	22931	25388	45645	82757	401808	0	0	0
LFQ	23	0	0	0	237	463	355	458	394	577	479	439	811	577	665	987	769	1297	1088	1333	1363	1179	2200	1637	2173	2810	3082	3390	3491	2860	3856	5995	5420	4200	7022	8781	8130	10998	12824	12587	16251	22720	25006	45444	82563	401026	0	0	0
LFQ	24	0	0	0	230	527	380	460	337	596	457	482	774	574	766	974	748	1262	1052	1295	1384	1255	2223	1618	2259	2882	3055	3496	3353	2895	3763	5986	5394	4316	7196	8530	8031	10930	12817	12151	16114	22615	24880	44988	81950	402942	0	0	0
LFQ	25	7	0	0	266	466	389	442	367	607	466	489	800	585	684	1013	759	1290	1164	1417	1399	1224	2305	1701	2260	2938	3225	3426	3338	2891	3822	6066	5550	4296	7275	8747	8336	10891	13147	12606	16442	22692	25219	45771	82973	398186	0	0	0
LFQ	26	175	0	1	271	483	424	469	376	556	484	497	764	634	700	970	776	1275	1048	1335	1399	1181	2274	1612	2209	2849	3006	3490	3415	2859	3816	5856	5373	4369	7212	8872	8211	10930	12925	12546	16157	22675	25114	45667	82523	400158	1	0	0
LFQ	27	626	0	3	265	507	403	459	375	567	486	475	757	539	722	1022	772	1262	1055	1363	1448	1238	2270	1698	2263	2810	2997	3553	3404	2990	3850	5986	5358	4296	7279	8708	8246	10884	12906	12812	16084	22933	25296	45641	82671	398656	2	0	0
LFQ	28	0	0	0	289	513	402	453	370	581	441	535	815	593	698	1009	799	1327	1118	1385	1456	1292	2274	1680	2245	2956	3065	3460	3454	2995	3938	5971	5463	4418	6972	8782	8318	11164	12928	12707	16247	22787	24985	45385	82530	399137	0	0	0
LFQ	29	1	0	0	256	519	413	484	375	575	517	541	831	619	717	1015	788	1301	1074	1430	1407	1344	2345	1685	2241	2802	3115	3562	3503	2998	3842	5929	5535	4322	7219	8753	8322	10721	12930	12838	16288	22752	25194	45836	83137	397861	0	0	0
LFQ	30	2	0	0	303	538	403	468	414	583	507	483	791	648	666	1019	805	1224	1118	1387	1419	1275	2331	1686	2221	2786	3090	3467	3490	3001	3940	5837	5383	4386	7196	8610	8298	10994	13004	12701	16078	22814	25288	45186	83254	398843	0	0	0
LFQ	31	100	0	2	288	510	446	476	370	633	512	528	814	633	711	1050	758	1338	1123	1438	1401	1301	2336	1738	2220	2832	3101	3587	3552	3117	4036	6023	5547	4560	7153	8625	8294	10908	13065	12826	16234	23102	25318	46037	83529	395764	1	0	0
LFQ	32	4	0	0	275	515	417	479	390	625	529	562	837	620	708	1071	812	1370	1100	1478	1504	1334	2404	1787	2323	2949	3111	3545	3641	3041	4037	6082	5590	4534	6919	8669	8311	11048	12806	12678	16136	22338	25268	45609	83157	397320	4	0	0
LFQ	33	1548	0	0	247	507	398	475	386	596	472	512	762	601	709	1006	765	1361	1124	1432	1338	1336	2222	1774	2261	2800	3083	3413	3560	3034	3684	6047	5516	4465	7244	8732	8048	10695	12926	12649	15803	22562	24926	45885	82977	398056	0	0	0
LFQ	34	66	0	0	250	475	439	538	420	678	554	564	859	608	724	1061	745	1379	1161	1550	1449	1344	2309	1806	2283	2890	3135	3642	3560	3134	3757	6039	5602	4648	7358	9018	8258	10836	13149	13106	15783	22851	25354	45694	83513	395348	0	0	0
LFQ	35	2	0	0	268	573	435	509	404	642	498	589	814	734	712	1109	867	1398	1273	1524	1527	1404	2346	1822	2272	2944	3112	3587	3774	3256	3931	6179	5386	4714	7229	8997	8398	10616	13074	13019	15838	22667	25213	45671	83472	395138	0	0	0
LFQ	36	600	0	2	312	473	472	544	403	623	534	598	854	676	717	1162	843	1441	1243	1524	1473	1506	2324	2059	2209	2975	3205	3674	3637	3584	3692	6147	5684	4748	6751	9572	8032	10623	13018	13425	15886	22672	25420	46525	84622	391451	2	0	0
LFQ	37	0	0	0	283	505	450	516	359	647	532	625	824	685	649	1072	826	1410	1171	1501	1372	1507	2275	1985	2084	2852	2983	3520	3494	3610	3580	6113	5573	4737	6550	9492	7898	10553	12581	13425	15372	22557	25140	45578	83379	397670	2	0	0
LFQ	38	561	0	0	254	503	448	517	385	635	515	659	844	625	667	1181	817	1357	1108	1588	1478	1535	2237	2109	2140	2913	2908	3491	3644	3592	3713	6195	5524	4850	6624	9509	7929	10515	12513	13696	15552	22409	25356	45874	84176	394791	0	0	0
LFQ	39	1	0	0	301	527	464	521	390	660	513	620	832	677	672	1123	825	1420	1147	1597	1421	1574	2211	2090	2054	2840	2979	3623	3612	3651	3547	6109	5546	4796	6814	9472	7838	10100	12764	13661	15055	22410	25473	45273	83858	396875	0	0	0
LFQ	40	1	0	0	291	588	434	533	386	670	513	684	834	676	642	1167	917	1465	1167	1672	1343	1652	2199	2003	2089	2806	2888	3545	3631	3785	3479	6096	5647	4956	6428	9605	7907	10120	12606	13707	15119	22515	25157	45665	83621	396727	0	0	0
LFQ	41	0	0	0	311	532	490	538	361	722	531	655	838	682	711	1151	890	1452	1194	1613	1450	1613	2152	2172	2151	2762	2934	3625	3633	3847	3537	6099	5737	5060	6638	9784	7712	10269	12588	13695	15260	22382	25420	46043	83771	394931	0	0	0
LFQ	42	0	0	0	271	528	462	479	414	680	508	636	828	711	716	1158	930	1446	1247	1596	1441	1614	2200	2128	2144	2644	3058	3536	3699	3731	3627	6217	5717	4949	6957	9386	8126	10463	12651	13587	15359	22641	25328	45975	84627	393521	0	0	0
LFQ	43	310	0	5	299	538	490	567	386	707	489	615	852	752	711	1155	910	1458	1211	1657	1476	1648	2269	2198	2248	2708	3180	3606	3675	3775	3637	6226	5866	4912	7190	9459	7884	10456	12519	13441	15659	22526	25322	45936	84556	392446	6	0	0
LFQ	44	0	0	0	311	561	501	594	393	736	549	708	811	739	769	1217	939	1438	1260	1736	1511	1647	2338	2266	2286	2769	3117	3655	3757	3852	3784	6062	5872	4995	7161	9458	8115	10276	12163	13631	15586	22428	25300	46545	83776	392324	0	0	0
LFQ	45	0	0	0	277	553	498	536	413	682	522	652	827	709	693	1188	894	1348	1334	1566	1459	1645	2241	2238	2328	2536	3127	3650	3591	3897	3694	6109	5680	4841	7320	9312	8032	10583	12463	13216	15649	22816	25112	46022	84490	393192	0	0	0
LFQ	46	0	0	0	275	549	461	567	432	701	545	674	849	717	718	1279	904	1519	1279	1657	1458	1590	2211	2221	2274	2589	3230	3628	3549	3859	3716	6212	5805	4941	7302	9429	8038	10171	12068	13126	15437	22431	25281	45896	84023	394324	0	0	0
LFQ	47	0	0	0	312	591	519	605	457	743	530	719	945	743	762	1276	969	1483	1385	1611	1638	1668	2355	2286	2415	2643	3344	3753	3701	3958	3875	5947	5979	5039	7429	9132	8313	10410	12161	13369	15507	22293	25157	45851	83289	392772	0	0	0
LFQ	48	1	0	0	263	591	480	551	444	724	555	668	859	758	680	1117	882	1397	1351	1592	1595	1525	2162	2272	2466	2348	3372	3594	3562	3919	3958	5975	5997	4894	7784	8741	8393	10587	11885	13036	15712	22119	25308	46151	84656	393010	0	0	0
LFQ	49	0	0	0	306	569	483	565	395	677	564	707	926	733	714	1285	967	1446	1457	1543	1659	1662	2212	2308	2589	2258	3399	3742	3507	3991	3811	5865	6198	4793	8085	8388	8477	10834	11661	12877	15977	21882	25401	45855	84248	392918	0	0	0
LFQ	50	0	0	0	291	609	564	623	498	763	570	701	933	781	709	1234	1040	1434	1482	1630	1677	1759	2304	2376	2665	2155	3521	3784	3562	3886	3893	5847	6369	5017	8018	8218	8647	10648	11397	12535	16146	21646	24913	46175	83711	393203	0	0	0
LFQ	51	1	0	0	297	628	546	586	494	786	535	727	901	703	753	1287	996	1412	1397	1502	1710	1648	2448	2409	2737	2006	3581	3775	3487	3940	4061	5720	6361	4998	8621	8081	9078	10831	10808	12623	16477	21898	24943	45684	84069	392389	0	0	0
LFQ	52	1	0	0	284	599	528	607	426	747	576	746	940	756	738	1289	1053	1412	1514	1543	1871	1696	2370	2497	2832	1788	3640	4033	3464	4057	4254	5648	6601	4987	9108	7976	9190	11167	10495	12363	16771	21886	25016	46219	84720	389526	0	0	0
LFQ	53	2	0	0	341	619	534	610	509	736	637	737	975	843	733	1317	1070	1521	1518	1533	1871	1763	2344	2477	2854	1722	3707	3872	3516	4000	4348	5598	6656	4852	9267	7619	9264	10875	10570	12323	16722	21667	24824	45663	84284	391041	0	0	0
LFQ	54	4	0	0	302	629	551	582	468	747	556	683	936	760	724	1299	1048	1441	1491	1531	1805	1672	2349	2477	2850	1686	3772	3860	3475	3914	4352	5639	6697	4798	9355	7606	9402	11087	10293	12181	16595	21656	24543	45984	84687	391447	0	0	0
LFQ	55	3	0	0	316	596	565	584	472	750	576	709	914	786	687	1326	1109	1410	1551	1518	1836	1729	2421	2504	3050	1631	3714	3834	3320	3919	4220	5441	6568	4739	9332	7449	9297	11051	9995	11919	16658	21684	24687	45726	84676	392662	0	0	0
LFQ	56	2	0	0	362	679	634	617	491	772	623	739	935	822	722	1397	1152	1481	1517	1636	1923	1735	2488	2560	2957	1682	3848	3895	3482	4048	4661	5472	6690	4767	9275	7501	9268	11090	10096	12187	17140	21519	24605	46373	84706	389385	0	0	0
LFQ	57	1	0	0	319	606	537	607	448	728	605	734	966	870	715	1350	1118	1339	1523	1568	1819	1700	2430	2537	2950	1728	3753	3947	3387	4074	4630	5262	6481	4896	9312	7501	9436	11074	9814	12175	17020	21669	24313	46172	85593	390227	0	0	0
LFQ	58	1	0	0	335	641	610	630	512	778	658	726	975	835	722	1292	1181	1393	1640	1691	1814	1763	2390	2501	3000	1759	3887	3965	3547	4296	4887	5076	6643	4891	9513	7550	9450	11056	9869	12096	16574	21662	24283	46077	84847	389918	0	0	0
LFQ	59	0	0	0	346	647	605	652	518	769	715	759	996	856	738	1287	1183	1447	1575	1729	1859	1803	2452	2449	2957	1825	3900	3872	3461	4341	4785	5104	6611	5098	9429	7746	9527	11046	9777	12020	16815	21904	24305	46445	85530	388051	0	0	0
LFQ	60	0	0	0	333	647	581	611	507	788	664	728	957	831	735	1310	1145	1307	1593	1761	1716	1821	2474	2502	2998	1894	3781	3931	3391	4238	4938	4936	6479	4953	9308	7767	9189	11217	9802	12124	16953	21839	23892	46540	85103	389650	0	0	0
LFQ	61	2	0	0	313	631	637	681	555	745	716	727	1041	928	791	1257	1283	1438	1592	1888	1796	1877	2389	2517	3160	2014	4020	3924	3327	4665	5251	4777	6263	5059	9293	7910	9452	11151	9569	11934	17072	22822	23702	46220	85830	386714	0	0	0
LFQ	62	1	0	0	378	607	624	562	537	706	702	706	971	901	674	1178	1261	1289	1684	1883	1675	1848	2384	2527	3188	2139	4051	3877	3201	4809	5798	4303	6063	5103	9034	8185	9182	10909	9127	12207	16776	22895	23213	46080	85406	389289	0	0	0
LFQ	63	1	0	0	318	678	605	643	560	735	769	729	1048	966	743	1235	1341	1297	1715	2007	1734	1805	2398	2429	3269	2248	4180	3891	3309	4768	5866	3974	6073	5343	9290	8213	9212	11142	9273	12024	16695	23264	23055	45979	86129	386980	0	0	0
LFQ	64	31	0	1	363	735	707	646	623	770	752	788	1082	974	778	1182	1419	1365	1589	2166	1831	1980	2379	2565	3329	2281	4177	3964	3388	4946	5728	4093	5998	5197	9248	8421	9187	11258	9046	12050	16950	23390	23031	46373	84677	386475	0	0	0
LFQ	65	2	0	1	368	719	649	608	551	725	807	756	1022	928	792	1215	1449	1235	1634	2126	1630	1799	2531	2456	3365	2341	4222	3863	3408	4854	6034	3890	5999	5040	9057	8194	9440	11037	8927	11940	17071	22980	22843	46339	85972	387114	0	0	0
LFQ	66	1	0	0	353	681	643	631	595	700	770	744	1012	980	681	1151	1378	1265	1651	2061	1674	1891	2355	2402	3250	2324	4145	3888	3245	4790	5861	3827	5892	5112	8939	8198	8975	11039	8827	11690	16715	23105	22491	46036	84333	391632	0	0	0
LFQ	67	142	0	1	415	729	661	684	613	745	780	764	1027	977	831	1258	1405	1328	1669	2095	1755	1889	2348	2510	3357	2324	4105	3970	3327	4798	5958	3810	6066	5193	9206	8300	9499	11044	8868	11844	16693	23074	22704	45961	85537	387669	0	0	0
LFQ	68	4	0	0	369	689	663	668	632	734	794	751	1024	922	717	1242	1318	1376	1640	2237	1822	1950	2457	2393	3341	2553	4015	3852	3375	4798	6256	3700	6308	5157	9064	8351	9420	11111	8906	11935	16940	23083	22647	46209	85501	387009	0	0	0
LFQ	69	1	0	0	368	654	643	664	580	709	718	783	940	943	747	1229	1391	1281	1624	2168	1763	1843	2334	2317	3489	2409	3925	3899	3499	4905	6400	3612	6036	5228	8698	8530	9233	11017	8747	11687	16840	22985	22621	45588	85731	389153	0	0	0
LFQ	70	8	0	0	358	716	682	711	666	802	768	806	1095	1008	761	1270	1433	1328	1681	2219	1769	1994	2471	2234	3467	2481	3903	3952	3484	4932	6229	3636	6154	5443	9040	8713	9586	10969	8604	11775	17085	23091	22623	46610	86387	384988	0	0	0
LFQ	71	3	0	1	363	705	715	699	676	794	744	884	999	976	776	1173	1366	1420	1637	2219	1861	1947	2477	2287	3573	2418	3880	3974	3363	4946	6390	3639	6010	5398	8806	8684	9058	11060	8549	11720	16697	22893	22435	45609	85246	388862	0	0	0
LFQ	72	2	0	1	376	736	705	719	673	815	741	896	1023	1018	766	1308	1445	1399	1710	2214	2009	2063	2479	2351	3529	2556	3782	4051	3476	4977	6322	3583	6238	5325	9021	8874	9508	11057	8368	11727	16745	22543	22384	46011	85138	387268	0	0	0
LFQ	73	2	0	1	372	680	657	662	626	772	712	877	1024	959	839	1261	1328	1368	1624	2206	1868	1947	2475	2175	3577	2552	3668	3890	3578	4705	6338	3513	6155	5519	8844	8970	9159	11001	8230	11788	16628	22594	22692	46012	84820	389264	0	0	0
LFQ	74	2	0	0	436	717	731	729	677	843	735	931	1007	1021	838	1316	1439	1465	1578	2257	1943	2013	2585	2170	3516	2670	3658	4200	3684	4701	6445	3549	6198	5558	8717	9183	9299	10974	8208	11919	16843	22578	22685	45956	84447	387511	0	0	0
LFQ	75	602	0	2	387	705	758	671	649	826	729	970	987	931	845	1255	1387	1436	1487	2381	1879	2032	2379	2104	3667	2888	3450	4302	3663	4707	6686	3474	6271	5661	8630	9357	9364	11066	8057	11572	16715	22044	22091	46121	84820	387924	0	0	0
LFQ	76	1	0	1	440	713	663	725	664	799	684	958	911	965	881	1273	1380	1392	1455	2320	1962	2027	2561	2046	3633	2754	3458	4161	3659	4570	6699	3305	6313	5567	8630	9224	9122	10843	7981	11531	16837	21840	22011	46239	84874	389859	0	0	0
LFQ	77	4	0	3	417	695	729	720	705	890	702	1039	965	1020	881	1408	1324	1400	1616	2510	1935	2062	2469	1946	3710	2830	3564	4171	3709	4724	6604	3446	6340	5477	8799	9429	9068	11082	8095	11326	16885	21770	22234	45975	84399	388854	0	0	0
LFQ	78	2	0	2	363	728	662	703	602	794	658	1079	899	1020	838	1303	1287	1477	1581	2285	1840	1998	2581	2033	3614	2776	3428	4182	3784	4601	6642	3378	6538	5310	8882	8992	9178	11070	8156	11506	17020	21608	22087	46552	84364	389528	0	0	0
LFQ	79	0	0	4	434	676	736	810	685	871	711	1044	928	1009	896	1334	1343	1470	1569	2383	1927	2029	2606	2062	3716	2837	3479	4138	3833	4638	6703	3442	6606	5319	8936	9220	9009	11021	8081	11416	17305	21568	22288	45872	84086	388891	0	0	0
LFQ	80	0	0	0	421	700	702	746	699	824	650	998	974	1065	933	1338	1344	1439	1566	2404	1972	2092	2650	2022	3754	2880	3438	4046	3784	4679	6726	3541	6593	5225	9171	9067	9117	11118	8203	11524	17597	21438	21950	46045	84200	388296	0	0	0
LFQ	81	2	0	1	427	696	726	759	670	941	719	1090	926	1036	893	1373	1427	1437	1642	2394	1983	2074	2595	1986	3753	3133	3461	4060	3789	4587	6801	3585	6923	4913	9303	8854	9202	11050	8640	11412	17810	20821	22034	46669	83838	387496	0	0	0
LFQ	82	1	0	2	437	742	730	822	664	907	664	979	996	1028	877	1450	1380	1465	1659	2447	1965	2123	2621	2044	3663	3083	3403	4105	3717	4550	6757	3612	7323	4644	9360	8623	9194	11246	8587	11525	18045	20784	21879	46230	84349	387249	0	0	0
LFQ	83	2	0	3	415	742	698	814	692	963	670	1081	960	1056	960	1466	1485	1404	1655	2477	1920	2203	2724	2011	3600	3235	3351	4053	3715	4605	6723	3765	7617	4496	9606	8379	9012	11379	8958	11377	18548	19749	21578	46533	83515	387736	0	0	0
LFQ	84	2	0	4	450	756	753	799	714	962	710	1045	959	1061	998	1440	1409	1412	1728	2460	1902	2209	2642	1931	3640	3259	3311	4080	3878	4641	6815	3815	7751	4309	9650	8128	9033	11296	8849	11284	18618	19514	21644	46490	83523	388056	0	0	0
LFQ	85	7	0	5	413	762	767	842	680	957	737	1090	984	1039	913	1438	1437	1409	1751	2539	1876	2255	2789	1972	3758	3404	3383	4088	3715	4737	6737	3977	7939	4285	9729	8276	8907	11159	8985	11298	19007	19736	21844	46396	83397	386511	0	0	0
LFQ	86	1	0	1	517	785	760	864	666	998	712	1033	981	1083	944	1434	1427	1346	1756	2504	1904	2207	2724	1875	3814	3291	3333	4111	3796	4643	6862	3970	7771	4218	9789	8350	8812	11369	9154	11349	19201	19649	21340	46847	83082	386657	0	0	0
LFQ	87	2	0	7	448	800	824	902	691	1026	714	1120	975	1147	1000	1545	1500	1487	1775	2521	1977	2315	2781	2010	3890	3332	3498	4105	3821	4769	6936	4077	7832	4287	9882	8440	9020	11380	9224	11271	19282	19267	21580	46700	83073	384696	0	0	0
LFQ	88	2	0	2	487	915	836	934	793	1065	748	1192	1010	1205	1092	1567	1517	1553	1855	2706	2058	2347	3030	1960	4085	3540	3324	4389	4026	4675	6976	4165	7850	4384	9997	8519	8714	11676	9627	11290	19599	19271	21601	47669	82828	380849	0	0	0
LFQ	89	5	0	7	449	800	754	864	731	978	716	1089	1017	1047	936	1532	1408	1506	1833	2543	1859	2163	2987	1738	3800	3497	3175	4308	3750	4515	6922	3815	7872	4190	10100	8347	8457	11885	9645	10889	19450	19303	21280	47789	82822	385155	0	0	0
LFQ	90	1	0	11	469	878	795	883	722	1017	728	1160	1022	1127	981	1509	1459	1433	1862	2553	1833	2298	2943	1906	3837	3339	3237	4352	3872	4617	7032	3954	7733	4273	10106	8511	8265	11535	9862	10837	19664	18943	21012	47102	81661	386594	0	0	0
LFQ	91	78	0	14	476	828	788	843	670	966	771	1128	1032	1078	991	1535	1422	1457	1856	2417	1872	2258	3072	1722	3959	3351	3243	4275	3668	4475	6822	3989	7963	4459	10157	8459	8000	11962	10077	10376	19740	18862	21073	47903	82207	385634	0	0	0
LFQ	92	4	0	14	470	821	804	885	711	994	651	1152	1053	1077	1000	1527	1411	1469	1830	2457	1801	2236	2954	1696	3833	3489	3211	4349	3818	4421	7004	3909	7864	4251	10318	8557	7835	11857	10213	10320	19671	18853	20418	47719	81797	387202	0	0	0
LFQ	93	0	0	12	494	850	831	913	732	1055	721	1169	976	1132	1027	1607	1388	1469	1868	2444	1778	2246	3075	1668	4035	3511	3181	4582	3856	4394	7039	4139	8004	4285	10670	8619	7664	12235	10398	10568	19855	18651	20559	47694	81350	385182	0	0	0
LFQ	94	16	0	8	506	932	865	983	849	1087	727	1207	1122	1140	1030	1689	1417	1513	1987	2426	1856	2383	3170	1760	4150	3516	3370	4646	3809	4434	6970	4270	8036	4378	10627	8630	7589	12155	10648	10501	19975	18842	20380	47874	81105	383348	0	0	0
LFQ	95	78	0	18	460	880	824	868	742	1031	713	1163	1150	1184	983	1643	1422	1536	2001	2352	1827	2275	3143	1598	4152	3397	3326	4675	3781	4353	6901	4306	8260	4625	10490	8459	7130	12334	10486	10041	20296	18447	20111	48104	80564	385797	0	0	0
LFQ	96	0	0	20	440	865	822	876	725	983	654	1160	1068	1063	991	1519	1380	1558	2018	2449	1849	2273	3033	1626	4182	3480	3154	4568	3722	4389	7020	4253	8159	4637	10286	8580	7252	12653	10456	9908	20542	18240	19803	48327	79891	387051	0	0	0
LFQ	97	4	0	16	482	900	848	866	801	1055	712	1188	1130	1130	1069	1612	1419	1526	1987	2471	1885	2354	3175	1739	4317	3640	3266	4912	3797	4357	6932	4380	8055	4636	10370	8894	7206	12839	10268	10108	20974	18427	19794	48906	79535	383941	0	0	0
